Product code	Product label	Turkey's imports from Algeria-Value in 2001	Turkey's imports from Algeria-Value in 2002	Turkey's imports from Algeria-Value in 2003	Turkey's imports from Algeria-Value in 2004	Turkey's imports from Algeria-Value in 2005	Turkey's imports from Algeria-Value in 2006	Turkey's imports from Algeria-Value in 2007	Turkey's imports from Algeria-Value in 2008	Turkey's imports from Algeria-Value in 2009	Turkey's imports from Algeria-Value in 2010	Turkey's imports from Algeria-Value in 2011	Turkey's imports from Algeria-Value in 2012	Turkey's imports from Algeria-Value in 2013	Turkey's imports from Algeria-Value in 2014	Turkey's imports from Algeria-Value in 2015	Turkey's imports from Algeria-Value in 2016	Turkey's imports from Algeria-Value in 2017	Algeria's exports to world- 	Algeria's exports to world-Value in 2001	Algeria's exports to world-Value in 2002	Algeria's exports to world-Value in 2003	Algeria's exports to world-Value in 2004	Algeria's exports to world-Value in 2005	Algeria's exports to world-Value in 2006	Algeria's exports to world-Value in 2007	Algeria's exports to world-Value in 2008	Algeria's exports to world-Value in 2009	Algeria's exports to world-Value in 2010	Algeria's exports to world-Value in 2011	Algeria's exports to world-Value in 2012	Algeria's exports to world-Value in 2013	Algeria's exports to world-Value in 2014	Algeria's exports to world-Value in 2015	Algeria's exports to world-Value in 2016	Algeria's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
7214	"Bars and rods, of iron or non-alloy steel, not further worked than forged, hot-rolled, hot-drawn ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1	0	796	0	0	0	0	4	0	0	0	0	0	0	1	0		4587	6115	7577	19101	16310	21363	28610	53465	22214	61278	74466	38947	75100	54452	48843	33466	62833	
7226	"Flat-rolled products of alloy steel other than stainless, of a width of < 600 mm, hot-rolled ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0		7922	9788	16255	18816	30065	38945	45782	73200	46327	67164	100357	75289	92239	67280	55172	37497	43263	
7229	"Wire of alloy steel other than stainless, in coils (excluding bars and rods)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1531	2050	2686	4355	6751	8144	10069	13911	11367	16617	22573	18461	18949	22086	20392	25232	20182	
7313	"Barbed wire of iron or steel; twisted hoop or single flat wire, barbed or not, and loosely ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		488	403	211	437	715	921	1846	1434	597	3832	1082	1387	852	1234	1181	508	346	
7314	"Cloth, incl. endless bands, grill, netting and fencing, of iron or steel wire, expanded metal ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1	0	0	2	0	0	0	3	0	41	5	0	41	0	0	1		6995	8606	10113	11544	12067	18412	20660	20044	15109	19442	24032	26971	27291	25758	25765	26333	30669	
7416	"Copper springs (excluding clock and watch springs, spring washers and other lock washers)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		87	70	116	102	60	58	0	0	0	0	0	0	0	0	0	0	0	
7417	"Cooking or heating apparatus of a kind used for domestic purposes, non-electric, and parts ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		27	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	
7601	"Unwrought aluminium"	0	0	0	0	0	26	403	780	696	847	0	0	0	0	189	0	0		80	902	2410	976	2829	2583	632	1893	1401	7793	1263	0	0	0	0	0	0		212092	291858	433354	599142	785431	1239573	1619895	1715744	1073850	1752178	2353232	2110921	2188966	2490682	2326951	1854285	2272962	
2818	"Artificial corundum, whether or not chemically defined; aluminium oxide; aluminium hydroxide"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0		11666	16696	21253	24703	27676	35326	38818	52265	34678	52287	59159	55491	64746	71272	58525	72087	75862	
2826	"Fluorides; fluorosilicates, fluoroaluminates and other complex fluorine salts (excluding inorganic ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0		2470	7563	4401	3403	5540	6604	8603	9019	3018	7846	7560	7707	8212	8157	9384	5926	6786	
2831	"Dithionites and sulfoxylates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		8723	10102	10926	12870	12791	13887	15657	20881	16102	18986	18371	27454	30838	30864	25457	24102	23035	
2834	"Nitrites; nitrates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2874	7115	7526	9276	16179	20734	20078	28771	25671	40256	43563	42645	33403	44038	35408	37537	33719	
2835	"Phosphinates "hypophosphites", phosphonates "phosphites" and phosphates; polyphosphates, whether ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2238	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0		48513	53941	61985	79016	96830	95661	98843	145571	68532	50314	49024	42945	45210	48818	46976	40211	44437	
2838	"Fulminates, cyanates and thiocyanates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		119	146	197	185	228	258	0	0	0	0	0	0	0	0	0	0	0	
2851	"Inorganic compounds, incl. distilled or conductivity water and water of similar purity, n.e.s.; ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		10	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0		493	830	1582	949	644	587	0	0	0	0	0	0	0	0	0	0	0	
2903	"Halogenated derivatives of hydrocarbons"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	109	0	5	9	5	0	10	0	0	0	0	0	0	0	0		26025	51069	32576	52904	58911	51775	65597	64049	55832	79949	127594	89226	74623	86238	76105	99150	111424	
2913	"Halogenated, sulphonated, nitrated or nitrosated derivatives of cyclic polymers of aldehydes ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1286	849	1571	128	176	125	105	228	193	84	180	121	289	171	227	200	157	
2920	"Esters of other inorganic acids of non-metals and their salts; their halogenated, sulphonated, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0		3746	4287	4346	5862	5401	6668	8279	11113	6411	8075	9501	9074	8052	8940	8354	8278	9941	
2941	"Antibiotics"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	56	343	229	324	430	0	0	43	33	0	0	0	0	0	0	0		191453	201486	190005	219313	227710	197422	186379	197178	181239	196859	222184	199614	196313	178947	188323	170080	149834	
3003	"Medicaments consisting of two or more constituents mixed together for therapeutic or prophylactic ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	77	225	0	0	43	148	0	60	193	115	7	0	377	1		70544	76841	95904	112064	121678	126553	128048	127637	125634	120351	131678	109164	98767	97176	102835	108719	119223	
3215	"Printing ink, writing or drawing ink and other inks, whether or not concentrated or solid"	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0		0	0	0	10	0	35	11	32	0	6	0	0	0	0	0	0	0		30636	35007	45833	63245	69474	75347	97097	91877	88612	106233	124366	135299	152403	173675	153943	145746	155646	
3404	"Artificial waxes and prepared waxes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	13	0	1	90	0		15633	15306	18382	22545	26269	29619	36156	40729	31784	41214	53578	51845	56844	65920	59304	59290	76081	
3407	"Modelling pastes, incl. those put up for children's amusement; preparations known as "dental ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	19		934	1442	2399	3481	4229	6089	7284	11637	8689	9527	29848	27744	27712	22782	18623	19158	14784	
3705	"Photographic plates and film, exposed and developed (excluding products made of paper, paperboard ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		121	134	115	187	625	496	741	322	254	239	438	351	401	505	400	481	424	
3815	"Reaction initiators, reaction accelerators and catalytic preparations, n.e.s. (excluding rubber ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	22	63	114	169	138	179	18	82	110	179	39	0	0		44526	15753	26179	30524	36228	56083	76688	29315	52354	47823	73109	57078	49698	125964	84198	81351	104715	
3816	"Refractory cements, mortars, concretes and similar compositions (excluding preparations based ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	2486	0	0	4	0	0	2	0	0	6	17	0		11871	16792	15186	18147	20974	25543	35064	45207	28928	38618	52599	54340	52312	63541	47239	46423	50915	
3908	"Polyamides, in primary forms"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		43737	62244	81271	109858	109500	126326	142664	172660	126118	200923	261209	247937	282165	288171	212753	213524	266648	
3909	"Amino-resins, phenolic resins and polyurethanes, in primary forms"	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0		34	11	0	737	1492	283	22	0	0	0	0	0	0	0	0	19	0		62946	87770	103726	137923	158649	265303	366943	388156	286319	367758	493142	511605	554428	534336	447222	410734	553888	
7615	"Table, kitchen or other household articles, sanitary ware, and parts thereof, of aluminium, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		45	60	11	9	0	0	30	17	26	0	0	15	0	0	25	0	0		5173	6402	9171	12485	13934	13813	13475	19056	13533	25176	28518	30250	40031	33501	34086	27389	13346	
7805	"Lead tubes, pipes and tube or pipe fittings "e.g., couplings, elbows, sleeves""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		4	1	0	2	68	0	0	0	0	0	0	0	0	0	0	0	0	
7806	"Articles of lead, n.e.s."	0	0	0	0	3	361	1089	123	0	0	0	0	0	0	0	0	0		6	0	0	0	0	9	146	98	1	1	0	0	0	0	3	3	0		1795	1899	2406	4304	3537	3464	4314	2931	2587	6082	2679	3237	3341	4278	3079	3305	3712	
7905	"Zinc plates, sheets, strip and foil"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0		4	43	140	537	491	1197	1336	1535	958	1949	2342	3209	8778	6692	5393	5203	7147	
8003	"Tin bars, rods, profiles and wire, n.e.s."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		182	470	808	1965	2264	2759	3577	2650	3058	2895	3106	3135	2988	3067	2408	1733	1531	
8004	"Tin plates, sheets and strip, of a thickness of > 0,2 mm"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2	5	10	13	0	0	0	0	0	0	0	0	0	0	0	0	
8109	"Zirconium and articles thereof, n.e.s.; zirconium waste and scrap (excluding ash and residues ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		328	769	126	211	186	137	158	347	251	214	731	909	1296	1195	1031	1096	1169	
8111	"Manganese and articles thereof, n.e.s.; manganese waste and scrap (excluding ash and residues ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		138	308	407	1013	688	893	2584	3630	1781	2786	4125	2535	3487	4527	3489	3004	5526	
8112	"Beryllium, chromium, germanium, vanadium, gallium, hafnium "celtium", indium, niobium "columbium", ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0		249	277	566	1058	982	1295	1597	4349	4624	1746	2628	2298	2612	3145	3879	4433	4030	
8203	"Files, rasps, pliers, incl. cutting pliers, pincers and tweezers for non-medical use, metal-cutting ..."	0	0	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0		7	19	1	0	0	0	18	5	0	9	0	10	0	1	0	21	5		4671	5928	8339	11354	13513	16370	18114	18858	12525	20205	35316	31468	32475	31676	24625	18205	16088	
8304	"Filing cabinets, card-index cabinets, paper trays, paper rests, pen trays, office-stamp stands ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		112	169	202	604	966	843	913	973	705	1078	1746	1197	1415	2059	1670	1794	1088	
8308	"Clasps, frames with clasps, buckles, buckle-clasps, hooks, eyes, eyelets and the like, of base ..."	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0		9836	14360	17944	25785	29009	31401	40851	43178	35444	48576	51762	55191	57458	54948	42634	37589	44202	
8401	"Nuclear reactors; fuel elements "cartridges", non-irradiated, for nuclear reactors; machinery ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	2	1	23	0	0	154	0	1095	0	0	1	3	0	0	0	0	
8419	"Machinery, plant or laboratory equipment whether or not electrically heated (excluding furnaces, ..."	0	0	0	0	0	12	0	0	0	0	0	0	3	0	0	0	0		13	10	4	0	20	0	11	208	892	0	51	96	4	4	80	25	20		155302	121674	146282	191696	210270	240806	314669	398857	300824	288319	466551	517540	652439	481960	512745	746770	575221	
8420	"Calendering or other rolling machines (other than for metals or glass) and cylinders therefor; ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3651	11324	14003	11150	13451	12792	13275	12740	7909	13344	20231	16440	19517	15638	15001	27894	13719	
8517	"Telephone sets, incl. telephones for cellular networks or for other wireless networks; other ..."	0	0	0	0	0	35	6	0	4	0	0	0	0	0	0	0	0		38	0	0	1	370	252	40	1435	19	209	1129	117	34	663	132	96	2949		321671	138738	179029	367221	485608	457535	2533076	2356545	2146056	2533130	2918347	2830607	3950656	4420076	4674820	4750825	4284907	
8525	"Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		10	1	1	772	618	342	18	95	67	351	0	0	0	0	1	0	5		524699	540423	720444	1210863	1435328	1792171	406822	384899	374584	353458	387023	276029	233808	206186	195684	223043	278141	
8527	"Reception apparatus for radio-broadcasting, whether or not combined, in the same housing, with ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		50386	61356	99608	156082	178108	191091	187614	179397	135327	175374	185808	166217	148174	166055	157414	156916	115486	
8534	"Printed circuits"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38	1	1	0	4	0	0	0	5	0	0	0	2	0	2		21560	28551	12279	27837	40446	44566	65652	62698	54954	68191	87983	84835	84748	96997	95361	98948	125744	
8537	"Boards, panels, consoles, desks, cabinets and other bases, equipped with two or more apparatus ..."	0	0	0	0	0	0	0	0	0	1	0	0	0	772	581	0	0		91	104	188	64	123	132	99	132	128	50	17	35	105	186	61	52	107		78029	127932	136927	152660	161004	222503	347690	441167	382259	508221	555179	547648	820926	776583	733931	816437	944664	
8545	"Carbon electrodes, carbon brushes, lamp carbons, battery carbons and other articles of graphite ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		28	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1		52844	60841	74674	88296	90526	120591	168113	186209	144342	172443	210324	213786	192405	164538	119137	110576	225002	
8546	"Electrical insulators of any material (excluding insulating fittings)"	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0		0	0	1	0	1	2	0	0	5	0	0	0	0	0	1	0	1		14618	11777	11355	12520	14783	14713	19529	44681	37398	38713	56840	56851	59139	59219	53105	45897	44896	
8602	"Rail locomotives (excluding those powered from an external source of electricity or by accumulators); ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0		0	0	969	249	1016	2499	5517	5132	2365	3376	8554	2426	4679	42650	50719	4114	2932	
8709	"Works trucks, self-propelled, not fitted with lifting or handling equipment, of the type used ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	13	3	0	0	0	0	3	0	0	0	1	0	0	0		1456	1831	1683	7278	3662	5230	9833	11371	4665	10723	11420	16834	14606	12901	24886	14819	10119	
8712	"Bicycles and other cycles, incl. delivery tricycles, not motorised"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0		1852	1595	900	1575	4840	2273	2188	3111	2987	4639	7295	7645	9716	15147	16557	16667	20928	
8804	"Parachutes, incl. dirigible parachutes and paragliders, and rotochutes; parts thereof and accessories ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		190	338	266	369	386	250	1320	489	371	542	1252	1274	1135	860	1023	1591	569	
8901	"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	1695	3496	0	3832	4559	0	0	2880	0	0	5862	785	19318		487984	259729	59777	209363	734628	177085	544897	741008	622729	853556	1113558	664397	357382	212008	317837	139844	565685	
9007	"Cinematographic cameras and projectors, whether or not incorporating sound recording or reproducing ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1	0	0	1	0	0	0	0	937	0	0	0	0	9	0	0		817	2185	2463	3663	5898	4364	6075	5877	4338	3363	6102	2790	2518	1792	2470	1632	825	
9012	"Electron microscopes, proton microscopes and diffraction apparatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0		720	790	2810	3366	3615	5679	9593	7669	3138	6811	4536	8440	8425	7567	6640	5685	6236	
9018	"Instruments and appliances used in medical, surgical, dental or veterinary sciences, incl. ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		230	127	62	165	56	178	372	160	609	101	388	185	367	189	86	92	310		237883	247355	314033	465113	614655	674294	802572	859569	718524	816758	971585	915456	993186	1112584	925433	946463	927466	
9102	"Wrist-watches, pocket-watches and other watches, incl. stop-watches (excluding of precious ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2		26470	39654	48491	78608	86565	95641	119070	149903	114186	174975	226111	201887	240993	236569	221112	190281	207896	
9108	"Watch movements, complete and assembled"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		532	2408	2132	2193	2958	2589	1944	1379	1110	2077	2144	2255	3130	3014	2169	2690	2673	
9303	"Firearms and similar devices which operate by the firing of an explosive charge, e.g. sporting ..."	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0																				3635	513	1094	1236	1552	2039	2901	2622	1364	1882	2243	3412	4313	7816	6131	4526	3232	
9304	"Spring, air or gas guns and pistols, truncheons and other non-firearms (excluding swords, cutlasses, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																				695	472	563	697	1228	1646	2975	2539	1682	2489	1891	2461	2771	3109	3792	2826	3697	
9501	"Wheeled toys designed to be ridden by children, e.g. tricycles, scooters, pedal cars (excluding ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1522	1042	738	860	2915	3630	0	0	0	0	0	0	0	0	0	0	0	
9602	"Worked vegetable or mineral carving material and articles of these materials n.e.s; moulded ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	1	0	0	1	0	0	9	5	5	2	49		2743	3647	4875	6886	7082	8032	8438	9508	8455	8401	9447	10337	13871	12847	14962	12589	14017	
8443	"Printing machinery used for printing by means of plates, cylinders and other printing components ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0		11	5	61	0	1	0	347	9	16	10	0	6	0	40	4	82	2		90557	110426	178554	261018	315194	321503	811122	777247	529679	702677	832936	753274	824348	841524	681800	628903	585167	
8444	"Machines for extruding, drawing, texturing or cutting man-made textile materials"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		13527	76367	76096	39114	23737	20345	54493	42825	22024	48333	58863	110063	132462	68792	98053	91250	89957	
8447	"Knitting machines, stitch-bonding machines and machines for making gimped yarn, tulle, lace, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		15	26	0	61	13	96	33	112	0	28	0	0	0	0	0	0	0		112720	374628	550265	390945	291149	239108	292295	195177	78368	217927	337297	328118	398128	376496	236377	256621	274093	
8458	"Lathes, incl. turning centres, for removing metal"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		30427	44388	85435	134336	163010	175250	184744	165513	90259	134050	223103	228311	235665	244393	207442	197302	196866	
8469	"Typewriters and word-processing machines (excluding automatic data-processing machines and ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		765	828	1961	1300	1518	4631	497	200	53	103	98	300	92	416	126	145	0	
8476	"Automatic goods-vending machines, e.g. postage stamp, cigarette, food or beverage machines, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3394	1237	1161	4154	6531	6444	11621	14585	8338	9908	9669	8065	9645	7572	6837	7207	9015	
8501	"Electric motors and generators (excluding generating sets)"	0	0	0	0	10	51	0	0	2	0	11	3	5	0	0	0	0		13	54	154	2	32	33	63	53	99	17	271	89	26	6	4	22	41		89877	181990	212167	278384	336871	396849	522843	581441	506704	588959	793028	704614	824942	778229	731024	737109	767887	
3922	"Baths, shower-baths, sinks, washbasins, bidets, lavatory pans, seats and covers, flushing cisterns ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	1	2	0	1	0	12	0	0	0	0	1	0	0	0	0		3900	5237	14133	21420	26623	30068	35572	31611	25428	35082	45424	44069	45848	49130	48875	41540	42393	
8437	"Machines for cleaning, sorting or grading seed, grain or dried leguminous vegetables; machinery ..."	1	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0		0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0		4607	8330	10537	12367	17611	23549	15881	23235	19240	23356	37215	33617	33119	28140	24883	25994	35000	
9607	"Slide fasteners and parts thereof"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		27526	44017	57386	65182	63606	71695	85311	64770	49749	71160	71059	71632	75817	79726	64263	64713	71921	
9610	"Slates and boards, with writing or drawing surfaces, whether or not framed"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	67	5	0	0	0	0	0	0	0	0	0		121	192	132	325	479	462	949	1133	801	662	334	841	676	12448	3314	1087	1016	
9611	"Hand-operated date, sealing or numbering stamps, and the like; hand-operated composing sticks ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		853	1253	1523	2000	2495	1668	2204	2561	1708	1862	2116	2044	2026	2298	1865	1520	1718	
0102	"Live bovine animals"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		830	0	3279	0	3854	1166	6625	16418	13307	273755	848736	775413	300758	110333	298797	587384	1159912	
0401	"Milk and cream, not concentrated nor containing added sugar or other sweetening matter"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	121	497	275	363	4	3	88	47	0	56	0	29	193	398	25	0		14	69	122	197	266	40	172	517	527	132	396	884	1574	2428	1566	1351	1788	
0511	"Animal products n.e.s.; dead animals of all types, unfit for human consumption"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	32	34	0	0	0	0	0	6		1393	1372	2408	3219	6103	6257	11250	9334	9547	11056	16205	14829	9254	16874	17196	20806	24208	
0709	"Other vegetables, fresh or chilled (excluding potatoes, tomatoes, alliaceous vegetables, edible ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		4325	110	533	1370	304	3373	3033	1921	11994	2203	1158	7714	18266	626	4264	1981	4437		30	52	141	240	389	472	968	3007	1910	1388	2458	2217	2891	2597	1887	1690	1315	
0712	"Dried vegetables, whole, cut, sliced, broken or in powder, but not further prepared"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	14	1	0	0	0	0	0	4	0	0	0	1	176	43	236		1920	2555	5208	5171	4602	8140	9960	10523	7649	10245	10342	11548	12581	14088	18210	17331	20140	
0714	"Roots and tubers of manioc, arrowroot, salep, Jerusalem artichokes, sweet potatoes and similar ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1		465	443	5	4	104	0	562	7014	10	9	11	11	2220	86	202	8616	35148	
0808	"Apples, pears and quinces, fresh"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2	1	0	0	0	1	0	0	29	0	0	0	0	0	7	10		608	1299	1423	1672	3192	3291	4730	3475	4409	3070	6270	3822	2209	2875	1170	592	661	
1008	"Buckwheat, millet, canary seed and other cereals (excluding wheat and meslin, rye, barley, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0		287	600	358	535	681	113	265	754	1051	1055	657	3941	1354	1985	2325	3543	3218	
1105	"Flour, meal, powder, flakes, granules and pellets of potatoes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2	8	4	2	0	12	3	149	1	0	0	0	1	0	0	0		158	260	196	115	180	169	215	421	184	275	479	2318	3426	2413	2313	2897	3326	
