Product code	Product label	Turkey's imports from Poland-Value in 2001	Turkey's imports from Poland-Value in 2002	Turkey's imports from Poland-Value in 2003	Turkey's imports from Poland-Value in 2004	Turkey's imports from Poland-Value in 2005	Turkey's imports from Poland-Value in 2006	Turkey's imports from Poland-Value in 2007	Turkey's imports from Poland-Value in 2008	Turkey's imports from Poland-Value in 2009	Turkey's imports from Poland-Value in 2010	Turkey's imports from Poland-Value in 2011	Turkey's imports from Poland-Value in 2012	Turkey's imports from Poland-Value in 2013	Turkey's imports from Poland-Value in 2014	Turkey's imports from Poland-Value in 2015	Turkey's imports from Poland-Value in 2016	Turkey's imports from Poland-Value in 2017	Poland's exports to world- 	Poland's exports to world-Value in 2001	Poland's exports to world-Value in 2002	Poland's exports to world-Value in 2003	Poland's exports to world-Value in 2004	Poland's exports to world-Value in 2005	Poland's exports to world-Value in 2006	Poland's exports to world-Value in 2007	Poland's exports to world-Value in 2008	Poland's exports to world-Value in 2009	Poland's exports to world-Value in 2010	Poland's exports to world-Value in 2011	Poland's exports to world-Value in 2012	Poland's exports to world-Value in 2013	Poland's exports to world-Value in 2014	Poland's exports to world-Value in 2015	Poland's exports to world-Value in 2016	Poland's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
3404	"Artificial waxes and prepared waxes"	0	0	2	0	0	0	0	0	264	405	814	946	1099	883	851	800	1505		204	183	111	602	637	1171	1827	3069	5621	9606	11778	14655	21339	24386	22755	22880	34616		15633	15306	18382	22545	26269	29619	36156	40729	31784	41214	53578	51845	56844	65920	59304	59290	76081	
5811	"Quilted textile products in the piece, composed of one or more layers of textile materials ..."	0	0	84	0	0	1	0	0	0	2	0	0	0	0	0	0	1506		865	1606	2515	2022	2290	2844	2946	1297	500	1256	3502	10579	10750	10926	15344	10632	11397		51051	77464	76637	31816	21186	19668	28181	26420	2509	1477	1162	1515	2209	5583	11541	17475	5573	
8541	"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, ..."	0	20	60	92	193	194	295	264	129	316	155	279	194	1043	578	209	1509		13665	4408	5579	9739	8530	15726	30690	22161	59499	166629	96806	40033	56527	498350	449936	149915	97422		56448	72058	86007	117950	111498	130138	182071	186968	163014	204073	260140	269003	314664	410827	630440	2963839	3789458	
3210	"Paints and varnishes, incl. enamels, lacquers and distempers (excluding those based on synthetic ..."	0	0	0	0	0	22	0	0	3	42	1899	1920	351	267	589	582	1512		1157	1188	1536	3272	3198	3544	4402	5147	3289	3739	3470	3709	4256	5323	3897	8980	6807		4475	6235	7194	8837	9956	10537	14473	16391	13482	13663	17264	16726	17141	23273	23783	24195	24782	
8518	"Microphones and stands therefor (excluding cordless microphones with built-in transmitter); ..."	54	11	23	41	59	34	33	60	82	122	45	137	84	90	169	1246	1523		89971	81264	53713	64536	70025	96393	113446	118614	78073	79062	80024	81804	109838	151230	253656	229099	326735		34767	50565	80492	108202	130620	128134	112975	130370	89254	116927	159632	160914	165804	169623	154590	155102	187803	
2202	"Waters, incl. mineral waters and aerated waters, containing added sugar or other sweetening ..."	0	0	0	0	0	247	0	84	0	142	328	411	771	4695	1178	1897	1524		8572	15605	22377	83756	141518	169486	192214	246208	236051	213211	235925	227052	300839	370498	367178	360609	397526		6871	2161	5650	17818	11626	20891	30766	36974	30157	32542	49025	46922	68567	68388	71102	71794	72114	
2301	"Flours, meals and pellets, of meat or meat offal, of fish or of crustaceans, molluscs or other ..."	0	0	0	0	0	0	0	0	0	440	337	171	330	662	2946	4075	1551		3285	8179	5801	5587	8572	8234	10301	11285	28310	45851	54139	59900	79270	79125	74446	60226	72408		17971	9325	13036	34196	28436	50741	64519	58800	59201	78871	69232	104726	153240	125191	138736	172508	167212	
8415	"Air conditioning machines comprising a motor-driven fan and elements for changing the temperature ..."	31	0	1	17	50	134	306	721	486	735	935	1684	1100	1299	790	896	1556		30386	45215	98541	164038	200911	224778	311282	333989	261318	345625	410154	378460	406032	387159	356251	374206	459715		140276	126884	181407	247886	317355	375859	471837	515219	309715	383827	615388	557350	700444	544960	550041	633957	691274	
4005	"Compounded rubber, unvulcanised, in primary forms or in plates, sheets or strip (excluding ..."	0	0	0	0	28	30	434	5	17	16	67	112	176	331	213	293	1561		16128	18291	24329	36050	43234	68445	79145	100387	119609	171653	319770	229016	228140	202117	146820	185185	224572		8380	10548	18387	26624	31611	39147	57935	65212	46453	53616	79916	76860	91903	85943	77055	79876	88661	
8525	"Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception ..."	0	0	49	0	583	703	180	517	145	283	119	1787	859	727	572	2251	1567		35725	39046	39043	62818	92749	125828	53804	61449	71642	108906	162508	184741	205617	203994	386313	231434	170426		524699	540423	720444	1210863	1435328	1792171	406822	384899	374584	353458	387023	276029	233808	206186	195684	223043	278141	
7216	"Angles, shapes and sections of iron or non-alloy steel, n.e.s."	423	6037	9369	10971	26424	26040	33967	6805	5546	9557	689	27760	16271	9314	16062	19010	1571		218748	241729	334733	652710	526800	548166	847503	1217847	413563	538032	661617	672330	578701	537795	459995	436272	541444		25720	49285	56038	124418	181310	245124	442948	317772	152648	209524	335934	363192	376086	252735	256389	251841	178180	
1109	"Wheat gluten, whether or not dried"	0	0	0	0	0	0	0	0	0	0	501	1528	946	1684	830	785	1601		8603	13158	21315	19963	22377	26856	45962	52040	55078	49629	50834	43467	54785	26179	31520	46503	70525		646	1215	1444	1225	2189	3492	3576	3236	5370	11565	17104	18766	20969	23466	27320	20312	17429	
3816	"Refractory cements, mortars, concretes and similar compositions (excluding preparations based ..."	0	0	0	0	0	33	283	232	207	527	2057	981	930	1369	971	1264	1604		2148	3359	5698	9075	10766	13653	19890	28021	19427	25863	44041	38795	42668	45238	39979	42624	40118		11871	16792	15186	18147	20974	25543	35064	45207	28928	38618	52599	54340	52312	63541	47239	46423	50915	
7322	"Radiators for central heating, non-electrically heated, and parts thereof, of iron or steel; ..."	0	1	0	0	12	8	33	1	107	48	75	50	41	29	63	380	1667		51286	76232	90649	106848	116206	168595	206469	242076	144851	197871	223864	217399	236789	243530	155547	203460	238196		7167	5124	5672	10437	10614	17609	17970	17339	15331	15083	22476	22238	25806	23285	20513	15491	17673	
3909	"Amino-resins, phenolic resins and polyurethanes, in primary forms"	152	468	191	862	521	858	791	819	457	888	1281	1885	980	1248	830	1224	1677		47177	37743	48724	56579	74848	91431	113701	153057	109388	132649	173208	212688	248287	240758	204826	182174	229977		62946	87770	103726	137923	158649	265303	366943	388156	286319	367758	493142	511605	554428	534336	447222	410734	553888	
3506	"Prepared glues and other prepared adhesives, n.e.s.; products suitable for use as glues or ..."	0	0	0	0	3	48	34	173	257	324	308	324	283	740	947	1262	1697		11473	15693	21019	31498	36006	51044	81237	92846	80993	93449	96080	91426	113521	114047	107657	115923	144987		31995	44686	59026	81158	102044	120076	151816	172711	160574	184496	234048	237236	258769	263656	232014	224860	245378	
8416	"Furnace burners for liquid fuel, for pulverised solid fuel or for gas; mechanical stokers, ..."	0	0	0	0	0	145	0	0	0	3	420	1437	7785	1900	1405	1637	1710		1183	2172	5765	5712	6252	12703	19585	16288	9956	11218	17000	20697	19515	19350	13825	11919	16022		10507	35138	32198	28341	34769	41480	45698	52804	33522	39521	52840	53067	80585	64182	50033	48770	67207	
7311	"Containers of iron or steel, for compressed or liquefied gas (excluding containers specifically ..."	275	85	67	307	2189	3345	3914	3017	294	206	2085	1209	2010	1845	2576	2173	1711		15481	17341	23249	35161	55206	77396	91690	132516	89433	84611	102636	103178	100227	107090	102910	83617	83883		2415	2524	5416	13553	23888	59299	55894	35661	21032	33268	40017	33083	75732	38913	38695	43980	36850	
3214	"Glaziers' putty, grafting putty, resin cements, caulking compounds and other mastics; painters' ..."	199	353	461	434	380	1208	490	530	1535	2028	464	1767	1238	3616	1656	1881	1715		36175	50287	76578	103180	132146	156001	234067	305567	219241	249165	289974	281455	319880	312171	230348	245698	288199		28827	45409	58889	83294	98924	116267	140631	151798	105784	128550	145035	133973	167264	184483	173952	174430	207255	
7411	"Copper tubes and pipes"	0	20	69	14	12	81	29	124	9	44	178	45	1103	2028	1387	1335	1741		9878	12419	25577	32345	34807	38039	42941	40713	17483	26696	35462	33891	36054	35877	45715	50614	36425		13663	18204	25716	49938	53300	109338	148973	151653	76629	127538	172700	149029	156512	143851	145433	124421	152013	
3925	"Builders' ware of plastics, n.e.s."	21	41	91	239	190	176	469	478	965	383	1773	722	1082	404	444	563	1760		57364	70774	112427	178109	269997	392541	579352	730488	602504	710362	883045	853835	964172	1019944	966583	995875	1146994		10709	11925	15520	23006	28760	35488	38121	40279	32808	36647	52871	34993	46287	38895	46730	39471	41440	
3212	"Pigments, incl. metallic powders and flakes, dispersed in non-aqueous media, in liquid or paste ..."	0	0	0	0	0	0	0	0	8	168	391	486	3130	2651	2407	2499	1776		1235	1443	2596	3201	4357	4957	6244	7011	6387	12219	15122	17092	22485	23780	21027	23197	28386		9840	14060	20151	27809	30183	43124	59331	55509	39721	48147	55058	52523	55123	53294	46986	45165	53931	
9031	"Measuring or checking instruments, appliances and machines not elsewhere specified in chapter ..."	11	69	314	258	497	801	454	766	363	621	853	1375	1642	1879	1581	1916	1800		5986	10642	12444	20918	18057	17431	35255	44960	34606	40617	57914	60984	93620	101906	92962	88871	105977		76209	71129	102454	149249	164689	182493	204740	307177	193641	210793	296682	344112	339764	369796	359324	325972	383885	
1704	"Sugar confectionery not containing cocoa, incl. white chocolate"	0	0	58	76	546	719	356	215	582	750	260	488	667	1698	1608	2143	1811		45173	60990	88314	108627	112584	155428	216483	257546	231197	205655	216520	237244	296935	324123	326830	345796	388372		4762	2523	3212	4166	4771	5015	7394	16627	15224	10074	13011	10719	13623	16895	16214	15503	17761	
8430	"Moving, grading, levelling, scraping, excavating, tamping, compacting, extracting or boring ..."	0	0	2	0	518	1	2861	6653	2898	5368	5975	1469	3554	682	2283	6796	1817		12097	12863	20229	37783	48590	85669	74227	101040	55545	82067	93669	88415	106306	92224	75034	59553	83011		16797	35991	26180	24054	112322	199380	217807	169135	132785	224816	258477	344936	344797	243627	168493	258937	332571	
2933	"Heterocyclic compounds with nitrogen hetero-atom[s] only"	827	0	62	96	936	1436	1318	887	459	739	1158	1110	509	1274	1261	1763	1829		116868	134642	166759	237458	284356	304978	387912	351764	260679	347587	447181	328673	312283	287743	216824	192021	272838		242379	273629	323093	424252	460103	481455	474339	522469	401825	433533	417433	325228	355818	425690	382779	408933	452717	
8412	"Engines and motors (excluding steam turbines, internal combustion piston engine, hydraulic ..."	0	0	1	9	147	82	28	136	16	210	372	2182	594	614	855	1263	1902		8520	10974	26011	37217	63850	74389	130167	168627	136664	274206	380546	297539	395753	414186	329756	397058	424215		16426	19925	29834	26007	41571	56486	81832	98476	116799	99901	142030	127140	147409	148656	132588	179851	174243	
4418	"Builders' joinery and carpentry, of wood, incl. cellular wood panels, assembled flooring panels, ..."	31	88	72	196	468	1381	2947	4615	2629	3180	3160	2487	2457	2362	3504	2302	1941		153923	195200	292699	410743	454326	576834	784655	907994	680313	769357	911368	869182	1077176	1153320	1063714	1117779	1237511		15371	16775	16711	21444	22667	35859	50027	61253	33548	44382	61297	60935	97472	90323	82485	67026	65653	
4412	"Plywood, veneered panel and similar laminated wood (excluding sheets of compressed wood, cellular ..."	67	93	97	317	288	10	192	98	84	702	240	275	351	621	654	1427	1951		67852	75040	91406	120045	140122	155217	145077	145301	90578	101348	130603	135589	155968	176801	160349	180953	221524		8391	12209	21919	39863	65268	90672	110367	126214	69863	179878	272389	298861	325750	335490	311830	310815	269012	
8417	"Industrial or laboratory furnaces and ovens, non-electric, incl. incinerators (excluding drying ..."	62	102	0	639	902	855	1825	2745	549	2872	602	4622	1195	1955	1878	1356	2022		14227	17763	18437	22357	25205	25495	51056	66373	69032	51410	59348	46811	78284	91261	67001	86086	59759		30396	33497	50444	49159	70369	112104	163634	152539	97856	58114	126598	108310	202673	105020	91426	249609	98118	
3406	"Candles, tapers and the like"	0	1	0	73	228	365	356	678	1910	1394	2082	1456	2220	2080	2096	1756	2030		49633	70237	104235	135142	154694	171581	233567	330139	320075	380341	443072	458533	527797	554800	462269	468562	510859		673	1317	2140	4135	4799	4851	6611	5787	6340	6821	7664	7796	10626	9131	9183	7919	7072	
7225	"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, hot-rolled ..."	0	0	0	31	1042	223	484	1915	4814	12893	10737	12880	5160	297	1432	2601	2074		9884	15087	9658	20322	68900	113271	176223	220961	138989	117657	145747	111333	128132	148507	202793	157466	198723		49639	57640	81557	162365	275628	361340	500094	666097	493581	695383	938527	893051	563205	764481	1317980	1186026	1199770	
7612	"Casks, drums, cans, boxes and similar containers, incl. rigid or collapsible tubular containers, ..."	0	1	0	0	16	651	1586	254	1066	2516	4299	5550	5801	9230	11104	5356	2215		70163	86530	102242	132221	147002	163523	209821	195322	183955	177436	211966	206318	199633	172210	189139	209099	188380		2359	4412	5125	7743	8824	11586	13844	20289	19728	35787	41085	42413	53937	54713	51604	45347	33526	
1904	"Prepared foods obtained by the swelling or roasting of cereals or cereal products, e.g. corn ..."	583	1837	5547	7327	6430	6801	10008	13228	12660	20111	24602	3503	2683	2309	1878	2237	2245		19816	22090	33783	49921	69162	81622	122129	178870	172552	190523	241574	191270	226356	236691	232714	275233	293721		5547	8934	15184	19002	16624	19550	20619	23557	26724	32342	31102	9763	10205	10297	7914	9094	9574	
2804	"Hydrogen, rare gases and other non-metals"	355	441	623	1252	1255	1195	1265	1603	1877	1273	2229	531	1325	3367	2655	1922	2268		6268	8365	11483	16412	14415	14563	20629	37754	29859	44457	53422	71085	109949	103754	76549	72879	81544		3809	5398	7429	10744	10908	13404	15093	23984	17826	28557	36113	32259	25038	36850	33175	33277	33535	
7108	"Gold, incl. gold plated with platinum, unwrought or not further worked than semi-manufactured ..."	0	326	0	386	1192	2693	0	0	573	1760	3330	1779	3583	2622	3197	2685	2330		179	1463	2869	4191	9238	26456	9948	28030	30242	33853	190271	668346	301708	193671	215780	309303	178482		989358	1406156	2598427	3497392	3894766	4012713	5325078	4991021	1632308	2523442	6251532	7636748	15127226	7106855	3425893	6458906	16577308	
5306	"Flax yarn"	0	0	0	0	0	0	315	173	258	346	423	203	262	672	1520	795	2344		11844	17563	24559	28959	27663	26727	32468	27593	12400	20047	22902	17761	21154	28175	33221	33216	31474		4293	7967	7215	9782	10200	12020	20859	14000	10677	13489	21196	27356	25975	24683	23928	19826	19869	
5601	"Wadding of textile materials and articles thereof; textile fibres with a length of <= 5 mm ..."	0	0	0	0	0	46	8052	4964	421	139	1167	881	1251	2513	2901	3174	2389		13021	14071	22713	28122	27838	28626	48912	59149	50843	49005	77451	93093	108986	131954	118384	114185	121733		17157	15620	23655	31499	54934	59003	63297	43236	57928	39695	25920	25091	30239	56824	50331	54526	56093	
8474	"Machinery for sorting, screening, separating, washing, crushing, grinding, mixing or kneading ..."	5	0	46	9	5	63	336	3168	60	6	1733	999	271	834	858	2613	2396		28339	35630	46971	85920	66770	78781	108496	146924	53870	50168	74834	93309	94727	112076	53891	74163	71424		38554	70805	82216	120975	144993	263898	380693	313534	218071	237585	342302	316639	359951	284782	228828	332485	251545	
9028	"Gas, liquid or electricity supply or production meters, incl. calibrating meters therefor"	0	0	10	1	43	34	262	457	76	211	283	714	1110	1427	2218	2116	2601		16041	17163	21263	33079	66608	88765	114319	123303	99498	106570	195371	199830	208653	192111	199997	301382	412618		11970	31007	37421	43836	52788	47135	41142	52644	55610	46729	47540	47778	56682	63073	50762	41368	35607	
7013	"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes ..."	82	144	60	291	736	895	633	1085	1082	1740	2350	3476	2379	2110	2392	4850	2690		179782	196681	238826	285109	277728	290336	346755	329988	234450	263138	285039	269887	274280	266769	227299	238822	242655		13509	17085	21366	34638	49760	73435	71942	78629	65808	85545	123005	75809	95999	77798	79732	85478	70408	
3306	"Preparations for oral or dental hygiene, incl. denture fixative pastes and powders; yarn used ..."	0	181	230	403	802	633	519	628	1649	1001	1591	702	840	1233	1070	1864	2754		20746	22207	18914	26522	41818	41335	52524	258917	269814	278875	290431	296127	342096	402684	363552	402119	422045		12279	12520	16112	19921	24429	32447	46033	47500	62293	69548	69587	70077	84288	104850	107173	98368	86880	
8207	"Tools, interchangeable, for hand tools, whether or not power-operated, or for machine tools ..."	556	194	281	582	409	897	376	618	775	756	1353	1071	4217	2833	2573	2088	2780		29597	36164	53576	73422	87150	97209	106057	122122	85900	95778	116632	105972	139703	153149	126058	108770	132062		30885	34956	50566	67860	96496	164440	134965	196230	97629	151181	215344	242702	252383	254905	201970	203241	200129	
8531	"Electric sound or visual signalling apparatus, e.g. bells, sirens, indicator panels, burglar ..."	10	11	67	293	411	210	13871	211661	204123	271968	427452	201216	615	2308	3121	3058	2894		6913	8209	15219	29581	33278	46998	49173	51478	41656	41160	52604	48824	50065	63824	79324	109796	148927		32711	39819	111033	530613	1120127	1243779	1333236	1267188	1365425	1763014	1894982	1077339	202180	199917	184919	192467	201246	
5603	"Nonwovens, whether or not impregnated, coated, covered or laminated, n.e.s."	19	643	651	153	1	35	58	18	47	225	357	326	320	529	1363	2481	3113		16860	21474	28354	42380	53323	66491	81365	87840	63399	72547	94468	109023	130168	139827	129769	160171	167682		52322	76887	107263	143133	163282	182622	244004	298339	267582	313933	313550	236415	268295	269992	258721	192737	219157	
4008	"Plates, sheets, strip, rods and profile shapes, of vulcanised rubber (excluding hard rubber)"	90	56	259	505	505	515	1339	1374	1185	1006	1272	1321	2875	2089	1491	2223	3146		10822	11187	14700	19623	22056	27253	36714	44157	31947	43346	61316	58662	65902	66982	48518	55599	76633		14806	16438	20317	27565	31002	37514	53328	54109	38706	50310	73454	71533	85627	82967	59752	58275	59946	
8523	"Discs, tapes, solid-state non-volatile storage devices, "smart cards" and other media for the ..."	0	0	0	0	2	0	2336	7134	8947	7636	5142	7151	6676	8107	4489	6567	3150		2658	2317	3484	10651	24396	23167	522956	547006	437991	706797	745093	714501	711541	744677	1373623	1566960	1351140		25194	28917	36253	64283	68981	91173	458429	432871	403220	396221	428793	382574	390294	361626	332732	282444	233452	
4013	"Inner tubes, of rubber"	1321	1024	1032	1093	1207	497	8	208	1129	1768	2823	2673	2848	2965	3257	3074	3173		12542	13101	14879	16158	14596	11243	12368	19901	19783	23911	33507	31348	36634	36951	31471	30271	32444		5444	6572	7336	8982	12775	14114	13052	19341	13665	17497	19212	19930	17846	17635	18683	18435	16329	
7010	"Carboys, bottles, flasks, jars, pots, phials, ampoules and other containers, of glass, of a ..."	1	33	193	80	225	862	141	315	56	136	335	269	5968	864	2422	2133	3209		56995	66573	77433	88581	106708	147892	191757	173817	132539	157620	194521	205852	247893	301983	290940	280845	351943		12340	16363	26617	35335	51397	53110	58046	47821	40931	69041	63275	59692	126320	132596	76464	61358	59701	
8526	"Radar apparatus, radio navigational aid apparatus and radio remote control apparatus"	0	0	0	2	6	1	3	79	751	2925	3302	2843	3915	3284	4688	6685	3215		376	6968	9815	6604	25177	15971	16348	25224	17786	26040	23131	18185	14279	23157	33995	38636	337880		25668	36030	31807	62133	61169	83337	122288	117025	85299	130284	189265	171964	189149	207515	154813	143714	173136	
