Product code	Product label	Turkey's imports from Belgium-Value in 2001	Turkey's imports from Belgium-Value in 2002	Turkey's imports from Belgium-Value in 2003	Turkey's imports from Belgium-Value in 2004	Turkey's imports from Belgium-Value in 2005	Turkey's imports from Belgium-Value in 2006	Turkey's imports from Belgium-Value in 2007	Turkey's imports from Belgium-Value in 2008	Turkey's imports from Belgium-Value in 2009	Turkey's imports from Belgium-Value in 2010	Turkey's imports from Belgium-Value in 2011	Turkey's imports from Belgium-Value in 2012	Turkey's imports from Belgium-Value in 2013	Turkey's imports from Belgium-Value in 2014	Turkey's imports from Belgium-Value in 2015	Turkey's imports from Belgium-Value in 2016	Turkey's imports from Belgium-Value in 2017	Belgium's exports to world- 	Belgium's exports to world-Value in 2001	Belgium's exports to world-Value in 2002	Belgium's exports to world-Value in 2003	Belgium's exports to world-Value in 2004	Belgium's exports to world-Value in 2005	Belgium's exports to world-Value in 2006	Belgium's exports to world-Value in 2007	Belgium's exports to world-Value in 2008	Belgium's exports to world-Value in 2009	Belgium's exports to world-Value in 2010	Belgium's exports to world-Value in 2011	Belgium's exports to world-Value in 2012	Belgium's exports to world-Value in 2013	Belgium's exports to world-Value in 2014	Belgium's exports to world-Value in 2015	Belgium's exports to world-Value in 2016	Belgium's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
9305	"Parts and accessories for weapons and the like of heading 9301 to 9304, n.e.s."	3	18	49	265	0	9	144	4	14	149	17	49	101	53	3	1	0		13567	13243	13618	17205	16111	12292	11677	12983	10651	7488	8712	9092	12402	11641	9538	9734	9882		4090	17104	23756	41668	2106	2105	4348	4103	4255	5342	15177	7690	11866	10924	18477	9759	10787	
9502	"Dolls representing only human beings"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		31542	39439	37922	24561	28804	27001	0	0	0	0	0	0	0	0	0	0	0		4013	3977	7238	13115	15560	16821	0	0	0	0	0	0	0	0	0	0	0	
9604	"Hand sieves and hand riddles (excluding colanders)"	0	5	3	6	0	0	0	0	7	10	14	23	7	1	0	0	0		457	130	193	63	487	148	167	923	349	355	190	232	308	251	247	327	242		72	91	109	86	179	172	180	122	251	312	348	286	238	266	166	150	225	
0202	"Meat of bovine animals, frozen"	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0		21585	31325	31940	41464	41423	51983	49539	70685	70592	81307	96559	73959	66720	72025	64647	73857	79819		0	0	0	74	0	0	0	0	0	19004	2754	5762	3966	0	49824	0	39594	
0209	"Pig fat, free of lean meat, and poultry fat, not rendered or otherwise extracted, fresh, chilled, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		15857	22774	20152	38268	33526	36406	37095	60793	46058	38330	50710	50734	44394	24150	17440	22593	27821		0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	3	
0210	"Meat and edible offal, salted, in brine, dried or smoked; edible flours and meals of meat or ..."	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0		100288	97046	126772	141375	137552	135697	158497	168868	154901	145341	154695	139177	135613	157305	101873	115110	129859		16	10	49	7	16	0	0	0	0	0	0	68	2	0	0	0	0	
0305	"Fish, fit for human consumption, dried, salted or in brine; smoked fish, fit for human consumption, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12481	11623	13023	16739	16379	15668	19763	21527	20672	22691	25496	24819	34183	35544	31856	40060	50305		275	335	255	618	822	1174	1363	1791	959	1336	751	601	423	389	655	544	579	
0403	"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and ..."	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0		205351	204538	283871	326745	331910	333617	379469	408146	383350	333320	373871	317797	324944	304978	246075	264777	245567		55	338	414	502	435	21	76	187	98	253	148	270	599	3064	985	123	303	
0410	"Turtles' eggs, birds' nests and other edible products of animal origin, n.e.s."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1299	349	420	1484	419	162	398	900	1754	1390	1031	1081	2297	2723	2076	3082	2815		77	209	499	207	188	133	58	171	180	430	476	267	313	456	364	451	336	
0502	"Pigs', hogs' or boars' bristles and hair; badger hair and other brush making hair; waste of ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1460	923	623	155	817	29	275	382	116	274	222	211	208	217	290	99	208		2674	2319	2961	3238	4481	4349	5885	5755	6172	6823	7035	6722	6502	7313	6824	6611	7424	
0506	"Bones and horn-cores and their powder and waste, unworked, defatted, simply prepared, treated ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		20828	19655	25249	31826	30308	33243	31586	22672	25844	22138	25008	26964	34416	32200	30172	27746	29707		1	0	0	0	0	0	6	0	1	48	20	9	0	9	0	0	2	
0507	"Ivory, tortoiseshell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		62	53	28	51	45	12	98	64	15	17	22	71	19	36	1839	1266	583		0	3	0	0	1	0	18	1	4	17	26	24	62	33	0	11	28	
0804	"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried"	16	0	0	0	6	111	0	0	0	0	10	0	0	29	31	0	0		88676	115569	172130	234019	283128	263421	321749	283080	282659	243049	247527	215889	219525	193044	179765	187698	200891		4108	5194	3565	3904	6515	8285	11748	19848	19899	20950	27283	22907	25255	28580	30923	45874	62649	
0902	"Tea, whether or not flavoured"	0	0	0	0	0	3	210	8	6	6	0	4	11	0	0	0	0		47938	48414	56951	51566	53494	63984	69710	75923	73734	82652	99863	92626	97463	92368	82487	83131	86220		8375	2684	3941	5205	6438	7735	8158	11322	13538	21530	17732	13710	17554	16045	17015	41089	59929	
1006	"Rice"	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0		100912	116014	139109	159719	138314	151334	202954	281227	282661	232593	289989	235107	315490	280600	242270	241769	243090		57683	86383	122786	62025	97186	89105	112750	172790	135271	264541	152439	111346	150523	277321	166058	116207	148788	
1007	"Grain sorghum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		675	1214	801	1575	1035	310	11103	27059	5952	1285	1051	308	569	648	419	194	408		28	0	0	1	0	0	28	54	9	18	2936	278	26	102	74	0	0	
0707	"Cucumbers and gherkins, fresh or chilled"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		11575	13452	21040	18454	23676	27440	32079	31492	29358	40282	34551	45750	52708	45971	63954	72198	54735		6	0	0	18	1	1	16	4	0	0	0	15	0	0	180	534	1	
1206	"Sunflower seeds, whether or not broken"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12751	3641	6909	8545	4996	4031	4594	7511	7094	3622	9314	5867	40692	20625	10850	8970	5915		42707	42008	153335	157376	161759	116520	260166	365145	240620	349690	589577	443959	474002	406155	237984	263005	356471	
1403	"Vegetable materials, such as broom-corn, piassava, couch-grass and istle, of a kind used primarily ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		422	413	431	374	560	89	0	0	0	0	0	0	0	0	0	0	0		53	95	711	776	269	458	0	0	0	0	0	0	0	0	0	0	0	
2009	"Fruit juices, incl. grape must, and vegetable juices, unfermented, not containing added spirit, ..."	0	0	312	296	162	114	9	0	0	24	3	0	0	104	33	88	0		487024	569519	672932	682522	772655	1060718	1255223	1340232	1074500	1146214	1340253	1256158	1155664	1052707	945940	1007465	992054		4265	5382	6373	9051	11689	23547	34522	35650	17037	23752	28885	27815	29639	25880	22926	18165	16087	
2304	"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		257938	300631	277925	215260	231939	218024	288467	331659	311957	249468	249344	300158	320437	259991	207229	181933	166394		84251	78913	101650	144863	134366	63853	98175	158425	152392	168923	243029	531424	627954	346499	195513	254558	281252	
2503	"Sulphur of all kinds (excluding sublimed sulphur, precipitated sulphur and colloidal sulphur)"	0	0	1	0	0	0	10	32	20	0	0	1	0	0	87	0	0		1172	1573	2319	2656	4894	3071	1060	20922	15572	1561	5839	2028	1563	4003	3699	5000	39605		5296	6385	10306	10202	13511	15152	14544	52142	8106	15024	30790	28503	17903	22469	27298	26958	32497	
2518	"Dolomite, whether or not calcined or sintered, incl. dolomite roughly trimmed or merely cut, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0		65073	77582	89930	98519	98170	112766	123862	145076	97684	122915	161988	146069	159368	159609	124483	109360	116676		532	1007	1707	2315	3070	1604	1253	1455	1707	1941	1974	1574	1433	1489	1175	1209	1463	
2605	"Cobalt ores and concentrates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		70	34	352	835	1407	459	3294	6396	1349	916	3308	639	563	521	1134	1582	1591		28	30	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65	
2618	"Granulated slag "slag sand" from the manufacture of iron or steel"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2983	2547	6240	9808	12208	15347	12066	12291	7120	2090	3932	6455	6610	6156	2767	1053	6197		448	1254	430	0	16	0	3	0	0	0	0	0	0	0	0	0	0	
2708	"Pitch and pitch coke, obtained from coal tar or from other mineral tars"	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0		45245	38120	60331	72275	1692	3205	2467	3052	5755	3902	7841	1212	68	48	21	8	4		4104	1933	3180	3260	4459	1367	6979	3511	2092	6154	4298	5960	4931	995	679	1476	1071	
2810	"Oxides of boron; boric acids"	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0		3166	4357	16137	13876	12845	15208	18591	18547	18262	16717	21555	24662	22531	15273	3324	2442	3366		19	25	23	61	48	66	86	67	65	62	87	69	96	123	87	116	131	
4013	"Inner tubes, of rubber"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2177	1730	2608	2755	2141	2649	3187	4298	3266	3478	6330	5753	3112	2929	3706	3587	3553		5444	6572	7336	8982	12775	14114	13052	19341	13665	17497	19212	19930	17846	17635	18683	18435	16329	
4101	"Raw hides and skins of bovine "incl. buffalo" or equine animals, fresh, or salted, dried, limed, ..."	843	907	504	166	67	216	500	553	293	479	1470	876	388	1066	751	282	0		78092	72317	67765	76642	65612	60677	65882	56184	39855	61040	89885	85682	125133	130418	96876	83501	100444		21526	37471	58016	51524	53198	54894	74556	47702	29427	51756	83338	54785	45230	42127	33062	42004	46099	
4113	"Leather further prepared after tanning or crusting "incl. parchment-dressed leather", of goats ..."	0	5	1	0	3	6	2	8	0	0	0	0	0	11	11	81	0		0	1810	1168	1442	1087	270	705	706	790	235	405	291	350	177	118	143	77		0	18955	23671	20202	26380	41642	44054	42653	24738	36294	44190	44377	36670	34231	17284	10507	11781	
4201	"Saddlery and harness for any animal, incl. traces, leads, knee pads, muzzles, saddle cloths, ..."	1	2	0	0	1	0	0	22	1	7	4	3	12	3	1	1	0		6897	10231	9914	11850	13567	10155	12956	16777	16712	17577	20726	21329	23036	22157	28363	32694	22581		427	429	495	686	781	862	1126	1241	976	1701	1787	1726	1832	2036	2025	1538	2006	
4407	"Wood sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, ..."	4	60	0	123	6	50	0	68	0	434	290	379	0	0	27	44	0		262324	274446	323905	420542	446886	508016	655391	578939	417094	462416	571943	532919	576794	563597	525522	565879	568366		21539	25839	27641	46722	66032	99675	113248	159720	99440	132290	210967	222298	238438	278957	281418	236491	240147	
4416	"Casks, barrels, vats, tubs and other coopers' products parts thereof, of wood, incl. staves"	0	1	1	0	0	2	15	14	0	0	0	0	0	0	0	0	0		278	813	61	182	934	772	1235	1945	555	3405	12502	6523	13007	12009	18684	25540	8114		392	511	559	653	793	683	1143	970	726	1498	1656	1250	1360	2426	712	1543	1577	
3604	"Fireworks, signalling flares, rain rockets, fog signals and other pyrotechnic articles (excluding ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2878	2442	4824	3827	3006	807	1223	740	1340	7222	3371	1413	2959	1501	653	1577	529		889	1147	1476	2652	6468	6016	7706	11109	5626	4541	9153	5628	8439	11938	12742	8499	7353	
5003	"Silk waste, incl. cocoons unsuitable for reeling, yarn waste and garnetted stock"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		60	16	40	37	24	74	0	0	7	5	0	3	3	140	3	7	2		0	2	1	33	65	163	177	286	383	190	338	710	830	685	864	601	410	
5006	"Silk yarn and yarn spun from silk waste, put up for retail sale; silkworm gut"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	54	115	3	8	19	76	6	5	65	1	12	11	0	3	2	8		16	310	87	445	148	189	218	115	104	135	107	110	54	74	37	166	89	
5102	"Fine or coarse animal hair, neither carded nor combed (excluding wool, hair and bristles used ..."	0	0	0	0	25	0	0	0	0	211	153	0	0	0	0	0	0		24204	11525	23526	23188	19868	18466	15138	11439	5582	8849	8218	7773	9595	8481	6482	7578	7075		98	617	332	552	655	562	656	1364	2098	2881	4724	3771	3004	2774	1656	1719	1021	
5205	"Cotton yarn other than sewing thread, containing >= 85% cotton by weight (excluding that put ..."	38	53	44	93	271	158	430	291	55	69	154	50	0	74	26	26	0		96901	87876	94772	98113	73962	82521	92222	83202	59148	68527	87501	58028	64120	46526	39694	38295	38093		81461	127453	232316	249014	258543	286348	547003	407478	276276	545001	495057	334389	435078	439525	383812	444396	571180	
5403	"Artificial filament yarn, incl. artificial monofilament of < 67 decitex (excluding sewing thread ..."	33	11	6	71	0	0	1	1	0	0	6	4	12	11	1	0	0		43051	30417	31716	28729	8289	1704	1183	589	940	659	879	3533	11402	4676	5478	11783	5994		49701	58251	58109	59504	62125	64799	93761	66981	46235	52308	65366	61902	59404	86726	58035	66700	69348	
5508	"Sewing thread of man-made staple fibres, whether or not put up for retail sale"	1	1	14	5	30	0	39	27	1	0	0	0	0	0	0	0	0		2414	2652	3450	4660	4348	4937	5530	5583	3947	3536	4319	2700	3647	2707	1412	1531	1902		9016	12022	11585	12506	16058	22092	27827	29436	36085	43764	49660	50174	50933	50449	46508	46259	50184	
5606	"Gimped yarn, gimped strip and the like of heading 5404 or 5405; chenille yarn, incl. flock ..."	6	0	15	4	18	0	47	1	0	24	20	58	39	0	37	2	0		2304	1665	1177	1564	763	776	1657	1602	953	1519	1036	915	1625	1653	2604	1551	1156		5861	5884	7576	7159	9283	8331	9711	11778	8009	13299	15903	15566	18157	24614	24166	21303	29835	
5811	"Quilted textile products in the piece, composed of one or more layers of textile materials ..."	7492	21388	20277	5065	7901	2843	4628	2465	12	2	5	30	1	21	0	0	0		4393	1512	868	956	988	530	1082	1080	409	406	422	320	1315	817	465	846	1020		51051	77464	76637	31816	21186	19668	28181	26420	2509	1477	1162	1515	2209	5583	11541	17475	5573	
6002	"Knitted or crocheted fabrics, of a width <=  30 cm, containing by weight >= 5% of elastomeric ..."	326	7	11	1	9	0	2	13	0	0	0	0	0	0	0	1	0		120168	9267	5259	7308	7232	5174	6426	4298	4011	2738	3925	3684	1765	1242	826	952	1323		63870	5641	4067	2990	6639	7466	6741	5059	4591	6405	6013	6307	5677	5542	4555	4686	6946	
6216	"Gloves, mittens and mitts, of all types of textile materials (excluding knitted or crocheted ..."	0	0	0	2	3	7	0	0	0	0	1	0	0	1	0	0	0		8036	10160	18505	19301	23102	20897	22533	25521	21474	18352	21880	17928	18837	15545	18543	23263	29151		522	684	1302	1428	2665	2444	2679	1863	2077	2481	3432	3241	5035	3316	3182	3495	6140	
6404	"Footwear with outer soles of rubber, plastics, leather or composition leather and uppers of ..."	2	33	79	3	1	0	0	0	0	1	0	4	8	3	0	1	0		607165	610814	585592	709366	680323	629660	624006	721436	781365	793176	964777	1009114	1358191	1930035	2218948	2930628	3348051		13951	17400	27587	51110	76453	84147	96598	113990	98689	124158	171549	182103	244949	263062	258741	273233	258738	
6507	"Headbands, linings, covers, hat foundations, hat frames, peaks and chinstraps, for headgear ..."	3	0	2	1	1	2	1	1	0	0	0	1	0	0	0	0	0		823	1457	1998	2141	1603	2069	2014	2201	1828	2183	4324	4404	4962	4297	2220	2232	2375		106	76	32	102	187	278	506	411	219	394	487	400	559	884	790	906	3114	
6703	"Human hair, dressed, thinned, bleached or otherwise worked; wool, other animal hair or other ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		11	419	523	430	391	34	22	56	69	32	22	31	421	62	21	33	1242		68	169	236	432	589	1032	758	894	1506	2090	2029	2220	3270	2595	2551	3058	3175	
6906	"Ceramic pipes, conduits, guttering and pipe fittings (excluding of siliceous fossil meals or ..."	20	1	0	0	4	0	0	0	0	0	0	0	0	0	0	3	0		31058	26244	34348	38632	33134	36009	41253	45671	26686	21921	25490	29478	27849	27368	26493	22578	16733		305	63	159	226	145	95	206	140	97	8	158	76	53	88	89	508	386	
7111	"Base metals, silver or gold, clad with platinum, not further worked than semi-manufactured"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		4	2	6	9	1	61	3	19	45	4	8	24	23	12	6	259	17669		13	1	8	8	27	43	43	30	7	16	1	2	0	27	29	12	8	
7305	"Tubes and pipes, having circular cross-sections and an external diameter of > 406,4 mm, of ..."	48	1	0	1	0	0	0	393	0	0	0	15	29	0	31	0	0		12123	14635	17112	10150	25772	35233	50853	54526	48783	33640	31315	24468	31098	26048	15638	22814	45922		361970	79826	180049	8766	4812	17367	7350	4494	4059	12938	4396	6060	7636	10731	152279	125030	80446	
7401	"Copper mattes; cement copper "precipitated copper""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		148	21252	47	502	809	3837	3231	9232	3006	9806	26533	24700	33461	27900	31370	28962	30598		33	0	83	59	0	21	0	1	0	0	0	0	16	2	7324	13	30	
7605	"Aluminium wire (excluding stranded wire, cables, plaited bands and the like and other articles ..."	27	32	59	49	14	16	10	0	0	0	28	17	519	391	0	0	0		56772	62120	68508	72326	71054	101565	112595	95022	46332	70205	90302	84986	84973	76076	79475	64938	70444		6492	7540	9574	15513	20571	17118	21901	43380	21247	36645	47189	58331	71526	64337	46675	47327	90798	
7611	"Reservoirs, tanks, vats and similar containers, of aluminium, for any material (other than ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6718	8323	10342	18552	20302	12898	8653	20038	3094	10146	23224	21793	14004	7421	12047	6981	4170		473	273	333	996	875	1071	929	1658	1279	761	519	1093	1012	1857	192	519	2230	
7801	"Unwrought lead :"	1798	2596	781	591	0	0	1	306	0	0	0	0	0	0	51	0	0		53332	45633	60597	86769	113763	119188	265745	208323	188287	289574	297324	252670	373255	335115	295056	295688	333310		22970	34578	42559	65444	78966	108398	232926	199954	142249	173209	223309	223398	216807	244590	202328	211794	304375	
7906	"Zinc tubes, pipes and tube or pipe fittings "e.g., couplings, elbows, sleeves""	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0		10524	2349	1303	1710	1880	2036	0	0	0	0	0	0	0	0	0	0	0		18	14	15	38	145	227	0	0	0	0	0	0	0	0	0	0	0	
8007	"Articles of tin, n.e.s."	0	0	0	0	0	1	0	0	1	0	0	7	0	2	0	0	0		4922	4264	4605	4923	4818	3519	4150	7448	5325	2917	2833	1710	5431	14314	885	347	527		141	45	19	133	278	223	863	1304	397	270	293	169	287	419	169	219	137	
8472	"Office machines, e.g. hectograph or stencil duplicating machines, addressing machines, automatic ..."	44	7	1547	5	8	13	1	2	1	1	3	1	0	1	44	0	0		42744	49337	72130	50010	48869	61452	79189	103444	84179	82695	102648	75799	65946	77952	54594	45343	54613		19455	20376	19529	31917	90741	102033	109307	138073	95442	132456	155202	147911	192315	136367	141544	81680	122214	
8524	"Records, tapes and other recorded media for sound or other similarly recorded phenomena, incl. ..."	742	781	742	987	689	2732	0	0	0	0	0	0	0	0	0	0	0		406546	351925	378802	447929	464482	443055	0	0	0	0	0	0	0	0	0	0	0		141296	100128	132400	128662	236238	200487	0	0	0	0	0	0	0	0	0	0	0	
8606	"Railway or tramway goods vans and wagons (excluding self-propelled and luggage vans and post ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		9216	17302	891	8935	21616	19171	6559	4987	500	1327	8601	139	5153	1749	4419	6528	933		1458	333	2259	9372	13924	30740	12535	11789	6110	5904	19189	5187	7610	30301	3068	4415	1442	
9107	"Time switches with clock or watch movement or with synchronous motor"	2	0	20	12	41	107	9	6	3	0	1	0	1	0	1	0	0		1657	3093	3933	3931	4741	6728	8072	8132	6831	5891	6187	6052	6925	6335	6567	5971	6576		9066	11777	15141	18723	19107	16317	13773	14180	12205	13142	18224	17893	18345	19221	16440	15065	21659	
9110	"Complete, unassembled or partly assembled watch or clock movements or movement sets; incomplete ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		93	93	652	141	132	356	267	258	59	119	254	145	167	126	252	2284	160		72	88	215	129	106	9	236	243	31	76	441	211	65	53	70	74	61	
9206	"Percussion musical instruments, e.g. drums, xylophones, cymbals, castanets, maracas"	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0		2349	3144	6923	9854	11591	12127	14351	15546	15383	6527	4287	3462	3198	3309	3763	4085	3586		234	463	479	716	1217	1176	1344	1723	1056	1646	2047	1704	1500	1472	1067	1048	1080	
0206	"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		53087	49966	59343	82595	93445	90991	112921	155732	151003	122604	152378	163575	184986	158680	124939	139496	157364		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0208	"Meat and edible offal of rabbits, hares, pigeons and other animals, fresh, chilled or frozen ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		42302	35481	47463	59799	69201	89639	97507	120808	108497	106889	97083	71203	78475	85037	85140	78994	77407		0	0	66	183	8	38	0	117	19	54	165	0	62	0	0	0	1	
0307	"Molluscs, fit for human consumption, even smoked, whether in shell or not, live, fresh, chilled, ..."	0	0	0	0	71	19	39	0	0	0	2	0	0	0	0	0	0		17804	21284	35219	47305	68676	91936	76637	79435	59977	82134	114851	77361	83715	72448	60631	86422	79949		1050	1960	2673	2707	3781	2792	3382	5329	3858	5183	14415	17312	15066	14728	18224	14763	15587	
0406	"Cheese and curd"	0	0	0	0	59	0	803	105	18	36	108	13	17	19	23	0	0		424659	416621	494355	561691	587610	608534	715020	817949	715343	788840	917384	856791	1030055	1009409	817716	870597	950228		6394	8665	9137	16517	20034	16454	27112	18920	27748	26541	27911	34855	42072	45746	43342	37148	37578	
0408	"Birds' eggs, not in shell, and egg yolks, fresh, dried, cooked by steaming or by boiling in ..."	62	0	0	42	0	20	27	0	0	0	0	0	0	0	0	0	0		39040	39381	44511	50389	43350	28398	28062	31174	32661	33711	36988	55632	57770	49369	47851	45193	56316		544	407	142	350	260	369	266	596	805	844	610	435	448	444	369	231	280	
0409	"Natural honey"	0	72	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0		10327	10282	10089	11870	14947	12244	12711	29116	38934	48782	54621	54773	72888	73063	80747	72369	77270		466	690	1212	639	521	126	215	4002	113	2	0	1	0	68	2	6	3	
0703	"Onions, shallots, garlic, leeks and other alliaceous vegetables, fresh or chilled"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		68883	74523	95255	86976	92798	111228	107657	108074	125082	119478	101699	90136	122017	82818	91383	97332	96866		167	911	1441	189	56	1629	4343	6730	2124	4276	10516	4634	6796	6627	8615	8065	1365	
0803	"Bananas, incl. plantains, fresh or dried"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		670670	671372	764681	887027	1103048	1151310	1304638	1509393	1375194	1257554	1316865	1284123	1418681	1335551	946780	940884	1051932		16490	25622	36350	43250	61597	75220	100749	104829	84358	95349	110436	110391	115317	102537	108339	103121	102683	
0814	"Peel of citrus fruit or melons, incl. watermelons, fresh, frozen, dried or provisionally preserved ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		220	240	243	622	447	300	875	1175	331	400	380	418	740	621	450	518	749		0	0	40	17	30	0	26	52	7	15	48	9	21	13	51	6	198	
0905	"Vanilla"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		322	414	3816	2110	445	1018	1240	2815	2407	1265	1147	2673	4954	8878	13025	14124	11135		8	0	1	0	19	45	45	53	29	41	95	165	141	243	318	181	180	
0906	"Cinnamon and cinnamon-tree flowers"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		391	500	612	442	796	920	717	1194	758	919	1845	1797	831	985	920	1009	856		163	297	300	377	255	530	500	413	581	1272	684	1061	1130	1732	1265	2083	3396	
0909	"Seeds of anis, badian, fennel, coriander, cumin or caraway; juniper berries"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		717	750	1055	1682	1540	1626	2468	4182	2251	2078	2314	2817	3701	2314	1457	1782	2079		1367	599	553	875	3008	1296	2007	1720	1375	4337	2313	4449	3693	6391	7430	10632	11596	
0910	"Ginger, saffron, turmeric "curcuma", thyme, bay leaves, curry and other spices (excluding pepper ..."	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	52	0		7386	7580	10749	9997	9418	9799	11771	19258	16531	14995	20054	18877	23590	21152	17088	18837	20072		780	2055	1228	1026	1895	2094	6767	5120	4259	8005	5869	9297	10636	11660	14348	14494	16112	
1003	"Barley"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		9856	22699	25184	14765	58861	31570	54818	74551	35069	63383	48183	98467	101476	46071	48380	35104	41161		6327	2435	15718	39814	10608	12850	13588	92092	27770	11933	13693	26706	85782	164189	48081	9807	72391	
