Product code	Product label	Turkey's imports from Russian Federation-Value in 2001	Turkey's imports from Russian Federation-Value in 2002	Turkey's imports from Russian Federation-Value in 2003	Turkey's imports from Russian Federation-Value in 2004	Turkey's imports from Russian Federation-Value in 2005	Turkey's imports from Russian Federation-Value in 2006	Turkey's imports from Russian Federation-Value in 2007	Turkey's imports from Russian Federation-Value in 2008	Turkey's imports from Russian Federation-Value in 2009	Turkey's imports from Russian Federation-Value in 2010	Turkey's imports from Russian Federation-Value in 2011	Turkey's imports from Russian Federation-Value in 2012	Turkey's imports from Russian Federation-Value in 2013	Turkey's imports from Russian Federation-Value in 2014	Turkey's imports from Russian Federation-Value in 2015	Turkey's imports from Russian Federation-Value in 2016	Turkey's imports from Russian Federation-Value in 2017	Russian Federation's exports to world- 	Russian Federation's exports to world-Value in 2001	Russian Federation's exports to world-Value in 2002	Russian Federation's exports to world-Value in 2003	Russian Federation's exports to world-Value in 2004	Russian Federation's exports to world-Value in 2005	Russian Federation's exports to world-Value in 2006	Russian Federation's exports to world-Value in 2007	Russian Federation's exports to world-Value in 2008	Russian Federation's exports to world-Value in 2009	Russian Federation's exports to world-Value in 2010	Russian Federation's exports to world-Value in 2011	Russian Federation's exports to world-Value in 2012	Russian Federation's exports to world-Value in 2013	Russian Federation's exports to world-Value in 2014	Russian Federation's exports to world-Value in 2015	Russian Federation's exports to world-Value in 2016	Russian Federation's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
2939	"Vegetable alkaloids, natural or reproduced by synthesis, and their salts, ethers, esters and ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		79	17	2	0	3	4	6	137	1	0	2	181	277	476	415	301	284		14616	15910	17239	16902	16254	17997	26260	32018	39686	35552	39119	37538	31887	28612	31881	35106	46859	
2940	"Sugars, chemically pure (excluding sucrose, lactose, maltose, glucose and fructose); sugar ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2	0	1	1	38	3	3	225	30	0	37	13	9	88	28	134	248		7412	8738	13701	19052	19879	29066	42254	38949	28227	23703	25071	22953	22925	19796	15210	13655	17723	
2820	"Manganese oxides"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		74	33	0	11	34	8	12	43	3	4	7	10	14	36	38	137	126		138	318	592	720	1080	1204	1656	2696	2101	2265	3272	1582	1621	1631	879	637	1158	
3202	"Synthetic organic tanning substances; inorganic tanning substances; tanning preparations, whether ..."	0	25	56	0	0	603	243	233	994	1042	9	533	1447	720	181	35	0		45	149	73	69	94	115	93	81	130	159	225	568	508	298	178	198	417		10980	17097	22205	23311	21913	28124	33280	33110	24912	28193	32231	33561	38818	32325	20256	17411	17657	
3604	"Fireworks, signalling flares, rain rockets, fog signals and other pyrotechnic articles (excluding ..."	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0		868	2695	3459	4405	2077	3276	3266	4666	8772	12310	15768	29669	30090	18503	15514	8315	9057		889	1147	1476	2652	6468	6016	7706	11109	5626	4541	9153	5628	8439	11938	12742	8499	7353	
3702	"Photographic film in rolls, sensitised, unexposed, of any material other than paper, paperboard ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		659	390	685	635	1156	1453	1298	606	271	378	207	417	1128	3154	711	660	616		29151	34602	35870	38904	36257	34369	31452	31537	22932	21482	18442	15595	15589	9086	6045	4302	4490	
3704	"Photographic plates, film, paper, paperboard and textiles, exposed but not developed"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		32	5	2	0	0	6	1	52	45	0	0	9	1	303	165	26	1		34	58	30	58	20	26	205	350	443	557	491	187	361	413	562	384	283	
3802	"Activated carbon; activated natural mineral products; animal black, whether or not spent"	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0		1371	1238	1986	2114	2578	3356	4200	4900	3839	1735	2481	5280	6031	5014	4684	4647	4877		5616	6997	8336	10879	11624	12842	15284	17676	16172	19243	23854	29005	31976	33754	32188	28123	28717	
4013	"Inner tubes, of rubber"	2	4	15	7	22	9	0	0	0	0	0	0	0	0	0	0	0		2644	2147	1781	2684	2870	7071	5531	5754	3495	2369	3764	9031	8294	6216	4662	3639	3752		5444	6572	7336	8982	12775	14114	13052	19341	13665	17497	19212	19930	17846	17635	18683	18435	16329	
4101	"Raw hides and skins of bovine "incl. buffalo" or equine animals, fresh, or salted, dried, limed, ..."	676	889	770	2214	923	202	200	0	0	0	0	0	0	0	231	0	0		83767	43722	26834	19981	5968	2612	930	879	280	269	5	825	389	1875	3732	2641	3200		21526	37471	58016	51524	53198	54894	74556	47702	29427	51756	83338	54785	45230	42127	33062	42004	46099	
4113	"Leather further prepared after tanning or crusting "incl. parchment-dressed leather", of goats ..."	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0		0	44	91	345	326	336	178	2158	490	57	2	1170	1112	1119	387	347	485		0	18955	23671	20202	26380	41642	44054	42653	24738	36294	44190	44377	36670	34231	17284	10507	11781	
4201	"Saddlery and harness for any animal, incl. traces, leads, knee pads, muzzles, saddle cloths, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		102	4	38	64	43	72	64	74	93	25	215	262	190	118	157	202	299		427	429	495	686	781	862	1126	1241	976	1701	1787	1726	1832	2036	2025	1538	2006	
4416	"Casks, barrels, vats, tubs and other coopers' products parts thereof, of wood, incl. staves"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		785	261	547	714	809	1507	2873	1937	1556	1121	1300	1714	1580	1809	2083	3024	2408		392	511	559	653	793	683	1143	970	726	1498	1656	1250	1360	2426	712	1543	1577	
4504	"Agglomerated cork, with or without a binding substance, and articles of agglomerated cork (excluding ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		190	230	264	243	92	41	89	318	221	22	8	302	386	586	1067	872	704		1069	1636	2052	2555	2863	3688	4440	4684	3324	3812	4474	4776	4827	4956	3672	3203	3559	
4908	"Transfers "decalcomanias""	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0		11	9	4	9	144	138	130	46	57	6	26	138	155	38	127	394	602		8804	13965	16514	19420	18977	17223	17881	16834	11782	12045	17064	20782	27876	30417	21046	18598	14320	
5003	"Silk waste, incl. cocoons unsuitable for reeling, yarn waste and garnetted stock"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2	1	33	65	163	177	286	383	190	338	710	830	685	864	601	410	
5006	"Silk yarn and yarn spun from silk waste, put up for retail sale; silkworm gut"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5	0	0	0	0	2	1	0	2	3	3	7	5	13	6	1	3		16	310	87	445	148	189	218	115	104	135	107	110	54	74	37	166	89	
5102	"Fine or coarse animal hair, neither carded nor combed (excluding wool, hair and bristles used ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		287	584	312	645	682	501	571	82	80	768	333	173	173	219	32	0	89		98	617	332	552	655	562	656	1364	2098	2881	4724	3771	3004	2774	1656	1719	1021	
5205	"Cotton yarn other than sewing thread, containing >= 85% cotton by weight (excluding that put ..."	0	0	0	0	0	0	0	0	0	0	55	0	0	68	0	0	0		22470	16973	7876	6013	3203	2053	7199	5416	3670	4658	5943	7408	5814	7489	5614	7132	7777		81461	127453	232316	249014	258543	286348	547003	407478	276276	545001	495057	334389	435078	439525	383812	444396	571180	
5403	"Artificial filament yarn, incl. artificial monofilament of < 67 decitex (excluding sewing thread ..."	4472	6020	5106	3482	528	0	139	0	0	0	0	0	0	0	0	0	0		22526	24026	20219	15538	3378	2711	2128	32	8	4	0	6	25	0	65	93	65		49701	58251	58109	59504	62125	64799	93761	66981	46235	52308	65366	61902	59404	86726	58035	66700	69348	
5501	"Synthetic filament tow as specified in Note 1 to chapter 55"	234	7390	6831	6903	10586	10501	9261	3346	1853	1010	66	0	0	6	0	125	0		797	3156	5426	11415	17716	16031	13251	5332	3807	3191	2	6	44	105	559	92	294		46191	93462	95649	107523	118722	126490	121888	133384	94370	129394	129876	146794	143517	145140	98592	99956	125455	
5508	"Sewing thread of man-made staple fibres, whether or not put up for retail sale"	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	15	0		66	58	67	113	73	104	98	179	275	71	82	405	382	576	345	405	536		9016	12022	11585	12506	16058	22092	27827	29436	36085	43764	49660	50174	50933	50449	46508	46259	50184	
5604	"Textile-covered rubber thread and cord; textile yarn, strip and the like of heading 5404 and ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		56	59	96	115	140	205	160	179	237	135	340	1024	1799	1326	850	759	909		1842	1709	2556	2369	2586	4236	3631	3773	5963	8087	7984	4212	5340	5733	4450	4252	4615	
5606	"Gimped yarn, gimped strip and the like of heading 5404 or 5405; chenille yarn, incl. flock ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0		4	70	17	3	0	0	0	0	0	0	0	0	2	0	15	28	101		5861	5884	7576	7159	9283	8331	9711	11778	8009	13299	15903	15566	18157	24614	24166	21303	29835	
5802	"Terry towelling and similar woven terry fabrics, tufted textile fabrics (excluding narrow woven ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2	69	3	1	1	0	0	0	0	0	0	25	14	72	18	22	16		79	136	655	901	2092	1467	1178	769	726	8479	4591	2873	1219	394	363	180	449	
5811	"Quilted textile products in the piece, composed of one or more layers of textile materials ..."	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0		21	15	60	17	7	10	30	35	121	150	14	678	516	711	777	1209	824		51051	77464	76637	31816	21186	19668	28181	26420	2509	1477	1162	1515	2209	5583	11541	17475	5573	
5902	"Tyre cord fabric of high-tenacity yarn of nylon or other polyamides, polyesters or viscose ..."	0	0	0	0	47	0	0	0	0	0	0	0	0	0	7	19	0		7712	2841	1018	1936	6355	2352	3460	4497	5673	10546	11559	9464	10876	10853	8651	10423	10982		17539	14650	14449	11909	15272	17284	29288	42537	36821	55474	67519	51533	49676	60681	50422	43163	47443	
6002	"Knitted or crocheted fabrics, of a width <=  30 cm, containing by weight >= 5% of elastomeric ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		266	21	40	38	39	44	26	37	37	39	15	369	429	271	270	583	837		63870	5641	4067	2990	6639	7466	6741	5059	4591	6405	6013	6307	5677	5542	4555	4686	6946	
6117	"Made-up clothing accessories, knitted or crocheted; knitted or crocheted parts of garments ..."	0	0	0	0	2	4	0	0	0	0	0	4	1	1	1	1	0		193	69	130	167	153	300	249	221	349	189	1314	2026	8961	9814	7377	8089	10879		3567	2234	2839	4964	6763	7994	8381	9706	15539	18499	19819	17647	17653	13498	13080	11937	11132	
6216	"Gloves, mittens and mitts, of all types of textile materials (excluding knitted or crocheted ..."	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0		345	320	403	627	1054	1058	901	940	813	159	131	2241	3048	3257	1976	1680	2070		522	684	1302	1428	2665	2444	2679	1863	2077	2481	3432	3241	5035	3316	3182	3495	6140	
6305	"Sacks and bags, of a kind used for the packing of goods, of all types of textile materials"	0	0	0	348	28	1	0	105	0	0	1	0	54	0	3	0	0		2423	2969	2670	3742	2859	2496	3912	7214	2702	1463	2616	9389	14134	16817	16245	16667	23261		3535	4438	9651	9236	10023	10531	13147	15311	8868	12474	8951	8528	11732	10441	9984	10717	6539	
6507	"Headbands, linings, covers, hat foundations, hat frames, peaks and chinstraps, for headgear ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5	8	2	5	3	2	15	8	5	5	29	6	34	15	22	16	29		106	76	32	102	187	278	506	411	219	394	487	400	559	884	790	906	3114	
6603	"Parts, trimmings and accessories for umbrellas and sun umbrellas of heading 6601 or for walking ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	4	29	4	2	0	0	1	4	1	15	6		737	1076	1878	3247	3798	3979	4190	7333	5428	3827	5009	2644	2999	3876	5127	1914	1104	
6703	"Human hair, dressed, thinned, bleached or otherwise worked; wool, other animal hair or other ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		191	48	73	74	67	64	35	64	85	77	47	69	89	97	124	106	132		68	169	236	432	589	1032	758	894	1506	2090	2029	2220	3270	2595	2551	3058	3175	
6810	"Articles of cement, concrete or artificial stone, whether or not reinforced"	0	0	0	0	0	0	0	0	64	0	0	0	0	2	0	0	0		5825	3902	6928	14722	19732	23351	21343	15057	15726	5076	20873	11733	27006	26071	22605	21024	31253		7425	611	480	2637	31539	15715	7436	8562	6587	13114	21269	21231	30498	33521	26059	26619	23947	
6906	"Ceramic pipes, conduits, guttering and pipe fittings (excluding of siliceous fossil meals or ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		45	52	26	1	5	2	0	0	4	0	2	32	68	137	18	28	37		305	63	159	226	145	95	206	140	97	8	158	76	53	88	89	508	386	
7111	"Base metals, silver or gold, clad with platinum, not further worked than semi-manufactured"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	4		13	1	8	8	27	43	43	30	7	16	1	2	0	27	29	12	8	
7112	"Waste and scrap of precious metal or of metal clad with precious metal; other waste and scrap ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	3735	15402	10924	14258	22833	6489		14	0	272	67	0	0	0	0	0	1	2361	38	4	4435	4293	942	255	
7017	"Laboratory, hygienic or pharmaceutical glassware, whether or not graduated or calibrated (excluding ..."	0	0	8	0	0	0	0	0	1	1	0	0	0	24	1	0	0		11695	1003	1384	2044	1783	2510	1834	2068	1602	1134	1698	3854	4992	3674	2529	2456	3492		3539	4967	7056	8682	10881	9515	9323	8952	7023	7902	9022	9492	9855	10001	9697	10093	10263	
7311	"Containers of iron or steel, for compressed or liquefied gas (excluding containers specifically ..."	0	0	3	50	9	2	0	0	0	0	0	0	0	19	0	0	0		4839	4097	6450	10810	11549	11585	24465	30158	17983	19189	11010	15688	27815	15706	18140	13303	16117		2415	2524	5416	13553	23888	59299	55894	35661	21032	33268	40017	33083	75732	38913	38695	43980	36850	
7401	"Copper mattes; cement copper "precipitated copper""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	34	0	10	0	207	40023		33	0	83	59	0	21	0	1	0	0	0	0	16	2	7324	13	30	
7413	"Stranded wire, cables, plaited bands and the like, of copper (excluding electrically insulated ..."	0	0	0	0	0	3	0	0	0	0	0	0	7	0	0	0	0		546	597	1510	2279	527	1300	1136	1257	825	344	2367	1847	4075	2101	1153	2273	894		883	1840	1092	1284	1819	2652	3238	4548	6427	12742	5473	5502	12696	7757	38475	26961	6549	
7504	"Powders and flakes, of nickel (excluding nickel oxide sinters)"	0	0	7	0	0	0	0	0	5	27	0	0	0	0	0	0	0		15770	19730	38186	53288	58283	85363	142837	80256	41908	111516	103786	53963	18912	27243	19760	15161	14903		596	594	837	1413	1883	2965	3949	4249	2135	3126	4089	3127	3588	2901	3558	2555	3009	
7508	"Articles of nickel, n.e.s. (excluding powder, flakes, bars, profiles, wire, plates, sheets, ..."	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		8917	10961	8770	6532	9147	12942	21699	35743	27228	39334	57593	78191	72916	68213	31204	35702	29570		3546	4602	4250	24777	36190	45730	56804	78687	60831	65647	86380	98532	85147	91304	93061	91082	101293	
7906	"Zinc tubes, pipes and tube or pipe fittings "e.g., couplings, elbows, sleeves""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0		18	14	15	38	145	227	0	0	0	0	0	0	0	0	0	0	0	
8007	"Articles of tin, n.e.s."	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0		55	38	143	1872	116	207	557	636	595	593	4019	7125	6825	551	435	281	578		141	45	19	133	278	223	863	1304	397	270	293	169	287	419	169	219	137	
7611	"Reservoirs, tanks, vats and similar containers, of aluminium, for any material (other than ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		18	354	492	31	82	263	159	256	50	1154	426	458	359	1265	2057	1073	924		473	273	333	996	875	1071	929	1658	1279	761	519	1093	1012	1857	192	519	2230	
8307	"Flexible tubing of base metal, with or without fittings"	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	20	0		1937	1865	2959	3031	4906	4145	7105	7762	5535	3174	7343	15599	8530	7790	5469	5176	7052		2135	3155	5543	6393	6681	6965	9725	13198	10552	12236	14561	18451	22336	28840	27906	24408	26601	
8429	"Self-propelled bulldozers, angledozers, graders, levellers, scrapers, mechanical shovels, excavators, ..."	39	0	0	0	0	0	22	0	0	0	83	0	0	0	0	0	0		77998	66885	71765	86121	143177	185418	254042	252701	143293	130958	122858	210453	195478	70863	103461	80921	127345		138882	130680	231161	468897	817429	1076342	1188379	619935	437989	785606	1266183	1339147	1267814	1027980	995529	1067584	1028993	
8434	"Milking machines and dairy machinery (excluding refrigerating or heat treatment equipment, ..."	0	0	0	0	0	0	0	10	18	14	17	13	0	0	0	0	0		2113	378	384	631	1214	2362	3337	2864	2585	3914	2368	5449	5698	4253	8556	5970	27799		3806	3838	6140	9618	14304	11230	24563	21453	11312	27888	44857	35811	28183	49852	21474	23282	13229	
8465	"Machine tools, incl. machines for nailing, stapling, glueing or otherwise assembling, for working ..."	1	37	65	0	27	0	48	0	0	79	22	95	77	14	3	0	0		2967	3130	2471	2493	3680	3762	6627	5131	6392	2026	3338	3825	3871	7166	4753	5075	7887		23583	32689	71177	100824	101878	148257	123752	186109	78288	91880	187647	121555	138913	147773	96680	74608	67730	
8472	"Office machines, e.g. hectograph or stencil duplicating machines, addressing machines, automatic ..."	0	0	0	1	0	0	0	8	0	27	28	3	2	0	0	0	0		3075	5015	7081	7817	6507	16188	35712	23867	9843	6622	4683	10386	20061	23418	11131	4902	6723		19455	20376	19529	31917	90741	102033	109307	138073	95442	132456	155202	147911	192315	136367	141544	81680	122214	
8524	"Records, tapes and other recorded media for sound or other similarly recorded phenomena, incl. ..."	0	0	0	1	2	77	0	0	0	0	0	0	0	0	0	0	0		136770	59343	49316	66174	48373	60275	0	0	0	0	0	0	0	0	0	0	0		141296	100128	132400	128662	236238	200487	0	0	0	0	0	0	0	0	0	0	0	
8606	"Railway or tramway goods vans and wagons (excluding self-propelled and luggage vans and post ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		24349	46620	107004	199050	197464	220227	76363	204287	121678	27857	33175	639247	177439	262968	257344	158326	250118		1458	333	2259	9372	13924	30740	12535	11789	6110	5904	19189	5187	7610	30301	3068	4415	1442	
8701	"Tractors (other than tractors of heading 8709)"	974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		75436	44625	60989	78149	110405	104856	149167	194431	243364	124322	67162	129714	127285	98033	141783	54707	81237		59233	108660	354649	580361	625391	727492	698971	676357	202700	724838	1223230	757190	646331	874958	1039328	681165	593257	
9107	"Time switches with clock or watch movement or with synchronous motor"	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0		280	495	639	840	804	316	133	215	94	16	88	253	211	435	226	588	239		9066	11777	15141	18723	19107	16317	13773	14180	12205	13142	18224	17893	18345	19221	16440	15065	21659	
9110	"Complete, unassembled or partly assembled watch or clock movements or movement sets; incomplete ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		15	19	21	31	26	23	16	46	35	32	20	0	7	2	1	4	1		72	88	215	129	106	9	236	243	31	76	441	211	65	53	70	74	61	
9206	"Percussion musical instruments, e.g. drums, xylophones, cymbals, castanets, maracas"	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0		2	0	3	5	3	19	35	44	121	49	58	75	23	37	72	114	196		234	463	479	716	1217	1176	1344	1723	1056	1646	2047	1704	1500	1472	1067	1048	1080	
9017	"Drawing, marking-out or mathematical calculating instruments, e.g. drafting machines, pantographs, ..."	0	0	0	2	0	0	1	0	6	12	0	0	0	0	4	1	0		3020	1073	1411	1340	3033	2048	3512	2571	1936	1519	1792	4936	4665	4268	3834	4521	5160		11123	14370	12237	13415	14086	21355	22005	21628	12202	22100	26666	24791	33621	29846	26347	23476	27518	
0206	"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5	2	36	5	14	359	74	207	316	151	1209	3837	10860	19744	18427	43510	66305		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0208	"Meat and edible offal of rabbits, hares, pigeons and other animals, fresh, chilled or frozen ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1325	1354	1072	1026	722	773	1050	1732	987	2512	3522	3402	3097	8744	2624	3484	3207		0	0	66	183	8	38	0	117	19	54	165	0	62	0	0	0	1	
0307	"Molluscs, fit for human consumption, even smoked, whether in shell or not, live, fresh, chilled, ..."	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14423	23702	15378	13636	21748	23636	19984	31043	47934	46709	49227	22641	26335	43363	50308	57640	72450		1050	1960	2673	2707	3781	2792	3382	5329	3858	5183	14415	17312	15066	14728	18224	14763	15587	
0406	"Cheese and curd"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5908	4881	6279	10657	17816	33440	58372	76025	59971	40795	43328	81787	86732	86542	54982	57047	68895		6394	8665	9137	16517	20034	16454	27112	18920	27748	26541	27911	34855	42072	45746	43342	37148	37578	
0408	"Birds' eggs, not in shell, and egg yolks, fresh, dried, cooked by steaming or by boiling in ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		741	168	379	1	51	287	326	121	103	11	0	434	650	958	992	1535	2127		544	407	142	350	260	369	266	596	805	844	610	435	448	444	369	231	280	
0703	"Onions, shallots, garlic, leeks and other alliaceous vegetables, fresh or chilled"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0		412	42	403	482	83	115	84	2472	3863	493	1070	190	381	698	3720	8674	4662		167	911	1441	189	56	1629	4343	6730	2124	4276	10516	4634	6796	6627	8615	8065	1365	
0803	"Bananas, incl. plantains, fresh or dried"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1965	3913	9244	6752	6345	7305	12999	13060	7828	628	528	36003	34839	26229	20193	28841	41921		16490	25622	36350	43250	61597	75220	100749	104829	84358	95349	110436	110391	115317	102537	108339	103121	102683	
0811	"Fruit and nuts, uncooked or cooked by steaming or boiling in water, frozen, whether or not ..."	0	0	0	0	0	34	0	0	0	0	0	0	0	176	0	0	0		8605	10626	17834	27310	21277	51915	22687	22160	16686	11259	43308	40238	30738	33394	32786	14981	19230		126	77	213	372	588	421	1336	2549	1085	2302	4068	3613	2800	5358	7491	7400	6844	
0814	"Peel of citrus fruit or melons, incl. watermelons, fresh, frozen, dried or provisionally preserved ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		4	0	0	0	0	0	0	1	1	1	7	0	0	0	1	3	25		0	0	40	17	30	0	26	52	7	15	48	9	21	13	51	6	198	
0905	"Vanilla"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14	1	0	1	2	2	1	0	4	12	6	10	20	27	50	68	45		8	0	1	0	19	45	45	53	29	41	95	165	141	243	318	181	180	
0906	"Cinnamon and cinnamon-tree flowers"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		13	7	8	21	14	22	35	59	51	73	22	189	131	143	161	246	377		163	297	300	377	255	530	500	413	581	1272	684	1061	1130	1732	1265	2083	3396	
0910	"Ginger, saffron, turmeric "curcuma", thyme, bay leaves, curry and other spices (excluding pepper ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		268	125	239	385	560	794	1426	1942	1623	377	534	1421	2515	2918	3123	4380	4573		780	2055	1228	1026	1895	2094	6767	5120	4259	8005	5869	9297	10636	11660	14348	14494	16112	
1102	"Cereal flours (excluding wheat or meslin)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		463	304	2182	614	1046	896	1487	1506	867	610	1070	2114	2470	2473	2563	1963	2462		4	5	3	6	7	21	134	99	88	99	58	61	107	41	117	160	120	
1202	"Groundnuts, whether or not shelled or broken (excluding roasted or otherwise cooked)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		34	20	96	30	67	62	145	5	3	145	353	339	325	374	463	1507	3238		401	34	237	3578	24948	2236	20150	21448	4099	11302	20005	21976	10807	16309	58711	21485	23405	
1513	"Coconut "copra", palm kernel or babassu oil and fractions thereof, whether or not refined, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		48	48	59	58	66	98	166	318	125	7	132	320	725	1378	1364	1978	5102		23424	33473	41766	67206	75412	75156	92471	141968	102130	125685	191343	128825	107383	136816	104347	105375	127559	
1520	"Glycerol, crude; glycerol waters and glycerol lyes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		88	85	45	23	36	97	78	28	17	11	12	44	105	118	104	81	611		70	42	60	72	117	37	1843	4640	987	1365	2166	2690	1553	3326	2919	5169	5300	
1701	"Cane or beet sugar and chemically pure sucrose, in solid form"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		37362	49278	16757	33144	35240	74190	123276	25327	56710	10480	59548	48617	4916	5530	7467	53337	272949		551	919	746	789	2762	5436	3996	4408	4844	4919	5524	6075	9390	4536	76606	153378	120315	
1802	"Cocoa shells, husks, skins and other cocoa waste"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	21	5	20	4	0	0	0	58	13	113	151	65	95	86	55		0	5	56	425	309	319	0	0	0	0	0	0	0	2	296	6	78	
1805	"Cocoa powder, not containing added sugar or other sweetening matter"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		284	579	632	381	261	461	225	237	216	502	716	2119	2125	1435	2684	3467	3588		5133	10983	20024	21496	13292	14111	19526	20460	26480	45856	71773	58329	64021	50481	49245	45678	57727	
1902	"Pasta, whether or not cooked or stuffed with meat or other substances or otherwise prepared, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3051	5150	10613	18114	27723	41602	64470	83869	59259	39109	53427	81190	109999	130210	106293	94156	108821		443	578	875	1584	2239	2533	2954	4423	4608	5217	6047	6118	7722	14698	9261	7871	9004	
1507	"Soya-bean oil and its fractions, whether or not refined (excluding chemically modified)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1087	2052	735	509	25	983	4165	36732	123427	144653	158974	173509	191490	291568	304997	345281	391621		56213	71738	72670	47590	105484	124146	37372	25738	10484	7339	3349	1097	7053	6165	106	63	94	
