Product code	Product label	Turkey's imports from Switzerland-Value in 2001	Turkey's imports from Switzerland-Value in 2002	Turkey's imports from Switzerland-Value in 2003	Turkey's imports from Switzerland-Value in 2004	Turkey's imports from Switzerland-Value in 2005	Turkey's imports from Switzerland-Value in 2006	Turkey's imports from Switzerland-Value in 2007	Turkey's imports from Switzerland-Value in 2008	Turkey's imports from Switzerland-Value in 2009	Turkey's imports from Switzerland-Value in 2010	Turkey's imports from Switzerland-Value in 2011	Turkey's imports from Switzerland-Value in 2012	Turkey's imports from Switzerland-Value in 2013	Turkey's imports from Switzerland-Value in 2014	Turkey's imports from Switzerland-Value in 2015	Turkey's imports from Switzerland-Value in 2016	Turkey's imports from Switzerland-Value in 2017	Switzerland's exports to world- 	Switzerland's exports to world-Value in 2001	Switzerland's exports to world-Value in 2002	Switzerland's exports to world-Value in 2003	Switzerland's exports to world-Value in 2004	Switzerland's exports to world-Value in 2005	Switzerland's exports to world-Value in 2006	Switzerland's exports to world-Value in 2007	Switzerland's exports to world-Value in 2008	Switzerland's exports to world-Value in 2009	Switzerland's exports to world-Value in 2010	Switzerland's exports to world-Value in 2011	Switzerland's exports to world-Value in 2012	Switzerland's exports to world-Value in 2013	Switzerland's exports to world-Value in 2014	Switzerland's exports to world-Value in 2015	Switzerland's exports to world-Value in 2016	Switzerland's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
8437	"Machines for cleaning, sorting or grading seed, grain or dried leguminous vegetables; machinery ..."	64	1435	415	104	1358	3864	2286	379	693	48	3852	428	442	429	1125	1921	8112		130840	193497	176596	205144	196760	193885	246853	234436	237102	252236	326739	279533	300132	253738	254793	215453	170755		4607	8330	10537	12367	17611	23549	15881	23235	19240	23356	37215	33617	33119	28140	24883	25994	35000	
4820	"Registers, account books, notebooks, order books, receipt books, letter pads, memorandum pads, ..."	7184	12163	15237	20986	22548	26462	29580	33009	23008	34288	36911	35586	28879	20217	16353	9607	8124		16172	12752	17044	13989	12015	12779	14572	16638	12757	13942	18541	19224	15762	9452	7892	7530	7923		9754	15130	20561	27619	29549	35120	45469	50929	37268	62078	62797	54578	48095	45395	37326	27749	16873	
8413	"Pumps for liquids, whether or not fitted with a measuring device (excluding ceramic pumps and ..."	531	1169	1296	1515	2067	2056	3788	4445	3426	3473	5950	6670	8092	12386	8704	6988	8160		289799	296319	322305	370457	408711	419275	534504	621924	447280	555061	673915	637235	653595	678925	608191	596909	640967		161666	215639	275663	375431	421154	513470	611304	715898	553150	750269	876009	792653	968562	881495	851527	889133	975186	
7204	"Ferrous waste and scrap; remelting scrap ingots of iron or steel (excluding slag, scale and ..."	339	218	3335	0	0	0	0	0	0	0	164	0	0	0	0	457	8573		55843	60399	84838	165474	170654	231354	304876	356787	168040	293301	353207	299799	301979	277506	197966	172815	251661		477778	1018977	1855776	3013745	3143293	3911821	5591881	8961208	4240377	7122433	9767305	9418971	7511208	7150484	4288070	3962158	6138232	
3003	"Medicaments consisting of two or more constituents mixed together for therapeutic or prophylactic ..."	3686	3813	5970	7632	9112	9846	11672	9135	11106	8655	10326	8072	7939	9992	11973	10176	8580		94738	112666	207912	424329	397816	411820	429935	301444	227584	205526	226695	302689	329321	305754	253659	326411	329103		70544	76841	95904	112064	121678	126553	128048	127637	125634	120351	131678	109164	98767	97176	102835	108719	119223	
8515	"Electric, incl. electrically heated gas, laser or other light or photon beam, ultrasonic, electron ..."	2448	2771	3159	7921	11855	14598	11514	6493	3797	4869	6604	7521	7377	5024	5934	8340	8615		344819	360682	421464	467162	480943	503840	527918	579358	404289	472948	549767	508532	527115	542381	527736	570520	515704		28805	37564	62548	133565	104702	174263	137704	152809	70554	107745	156503	160556	155757	169771	170287	172617	187682	
8481	"Taps, cocks, valves and similar appliances for pipes, boiler shells, tanks, vats or the like, ..."	4873	3439	1678	2692	3964	5778	4484	3823	6972	4816	5453	8183	5349	6113	5612	7700	9151		557141	577945	682459	894827	923536	1089161	1288608	1395910	1053804	1376715	1575612	1406856	1468075	1478447	1408346	1516983	1846490		158455	197916	275621	388540	420211	564667	694232	742847	549057	709186	962655	927653	1106145	1056526	1005408	1132064	1184064	
3907	"Polyacetals, other polyethers and epoxide resins, in primary forms; polycarbonates, alkyd resins, ..."	3432	3526	4378	4882	5878	7068	9673	8976	7343	7922	9756	7542	12945	8969	7425	9619	9339		288802	297675	356132	408958	417677	472694	537615	552156	413690	475711	535865	509209	508985	521448	438609	493416	536311		180009	246238	340388	477241	598281	685841	837477	941414	693184	982043	1387072	1279135	1438003	1280189	1173779	1134117	1399822	
9031	"Measuring or checking instruments, appliances and machines not elsewhere specified in chapter ..."	2251	1767	2363	5371	3828	4366	6309	6339	3289	6510	8434	7164	6497	10932	8881	9269	9349		402508	389500	450669	570662	625035	742753	881843	1030081	757433	922791	1136969	1009547	1021049	1002059	947047	930205	1053904		76209	71129	102454	149249	164689	182493	204740	307177	193641	210793	296682	344112	339764	369796	359324	325972	383885	
8504	"Electrical transformers, static converters, e.g. rectifiers, and inductors; parts thereof"	892	3978	11704	3951	4997	1897	4898	5645	6603	8570	8404	7694	13479	9787	5364	6620	9364		445523	444762	547266	625700	679594	781248	1058315	1286676	1238559	1438799	1535542	1381500	1347455	1219467	1039429	958178	882153		124727	197928	236123	305033	367916	411948	486618	565681	481441	522822	682074	599499	698991	728300	731128	776451	1018910	
3824	"Prepared binders for foundry moulds or cores; chemical products and preparations for the chemical ..."	1744	12851	16134	3883	4064	6594	7431	6459	6280	6780	7584	8114	10920	10263	9226	9768	9584		248448	219517	257408	299806	322097	355024	424440	508085	412555	480289	481272	519496	490174	463482	419140	434699	439984		101200	137833	195910	267240	362736	363714	421946	516176	442961	548988	664530	567607	601299	622466	557159	573154	625937	
3919	"Self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, of plastics, whether ..."	219	235	593	763	767	791	754	786	540	793	473	503	500	428	2240	8262	9656		72585	85861	109671	119508	130298	149428	157023	177556	135329	153907	185235	165826	153730	165171	143805	147815	130359		41056	57995	82605	113014	127276	147679	166608	186640	163427	209623	260226	267111	322522	338848	322622	331047	340945	
8419	"Machinery, plant or laboratory equipment whether or not electrically heated (excluding furnaces, ..."	785	716	2364	2749	8165	5613	13640	19613	4836	5244	8740	7152	10039	11542	16091	10580	9690		510186	513933	647728	885041	852344	923309	1211142	1689507	1077474	1060121	1281270	1194920	1160415	1284664	1192732	1222099	1306217		155302	121674	146282	191696	210270	240806	314669	398857	300824	288319	466551	517540	652439	481960	512745	746770	575221	
3506	"Prepared glues and other prepared adhesives, n.e.s.; products suitable for use as glues or ..."	1177	1724	1973	3033	4718	5508	6844	7106	7607	8294	8990	8030	8564	9697	11018	10429	9909		108157	121485	157669	171121	205476	198404	224524	252179	304220	351501	304869	245033	251163	273060	282041	273997	293087		31995	44686	59026	81158	102044	120076	151816	172711	160574	184496	234048	237236	258769	263656	232014	224860	245378	
8537	"Boards, panels, consoles, desks, cabinets and other bases, equipped with two or more apparatus ..."	935	21224	4277	3266	4620	6565	7002	8322	4634	5228	7262	7181	12594	17546	7358	16406	10351		200086	208419	264885	348652	374395	451850	535339	599717	547653	613476	786627	718128	771194	748657	684310	690076	708164		78029	127932	136927	152660	161004	222503	347690	441167	382259	508221	555179	547648	820926	776583	733931	816437	944664	
8424	"Mechanical appliances, whether or not hand-operated, for projecting, dispersing or spraying ..."	862	1241	1417	5647	5445	5778	6688	5636	4691	6032	7461	6486	8452	8353	9190	9307	10356		185936	196662	229259	252959	260747	290611	356536	384384	283333	317984	387091	366721	373380	368960	319060	301715	303722		23499	38465	56684	74858	95868	111938	143396	175346	114729	143628	203089	215010	239991	279654	203195	242511	224853	
9026	"Instruments and apparatus for measuring or checking the flow, level, pressure or other variables ..."	1056	1232	2294	2727	4654	5081	7287	8437	5798	7689	10631	10215	11249	11200	10392	9848	10512		269196	289811	357701	442363	476114	531832	644442	797726	664281	835327	1095159	999401	1008252	1003899	914648	916993	980946		30008	37466	48030	59021	78378	89677	113644	133734	108907	135864	182210	182780	208285	211556	226267	235352	247148	
3921	"Plates, sheets, film, foil and strip, of plastics, reinforced, laminated, supported or similarly ..."	1003	1388	1601	2163	2713	3124	2936	3477	2975	5608	7966	3577	5501	9973	12099	13302	10694		281737	299092	344907	398668	401362	459968	557471	614252	472975	501309	587771	520523	592027	678685	580295	550171	537044		61058	75574	100469	129469	121380	142662	175936	175266	138079	188726	237330	217826	236538	276879	253818	249631	269583	
8411	"Turbojets, turbopropellers and other gas turbines"	20745	16097	11893	15031	16186	11042	49349	27874	4242	9918	16852	1417	13291	3705	4253	6034	10773		837296	1161115	1137915	1366618	1416176	1480079	1971365	2344290	2227451	1814219	1877587	1772475	1918072	2075652	1634180	1811147	1992739		780990	380019	237616	276709	345952	196778	207389	390549	598276	928994	532821	660236	576726	773408	786211	1104469	1413173	
5402	"Synthetic filament yarn, incl. synthetic monofilaments of < 67 decitex (excluding sewing thread ..."	21686	26522	29993	41166	41199	38561	46407	39945	30313	36242	43968	34252	27588	25768	15692	10679	10814		187492	168553	79310	77827	72212	77923	86947	76785	51161	64347	59608	46890	44492	43387	36504	65704	54109		277827	408095	471813	546500	663487	735153	1014497	975743	772655	1064000	1296297	1485221	1436204	1614849	1481530	1561588	1684357	
2106	"Food preparations, n.e.s."	1845	2261	2733	975	1695	1973	3138	8442	8806	5883	6623	7833	7300	8825	7598	7428	10872		236621	259076	343486	394243	412745	466068	550562	614705	619263	633769	679161	677808	695242	696204	668875	668151	687175		66857	96563	111909	169215	206998	242179	270133	265507	241539	269350	334928	336613	399792	437012	422162	406623	458934	
3304	"Beauty or make-up preparations and preparations for the care of the skin, incl. sunscreen or ..."	1770	1579	1634	2297	3207	3969	4889	6837	6537	8440	10463	10039	12350	13405	10296	9503	11191		213160	226644	250267	303021	304181	350456	388981	463292	457253	490200	556275	529427	597269	654712	682385	777514	1003627		37447	47240	70245	100463	114842	130815	162009	163732	149625	174826	218876	213717	242052	253070	244282	266276	300436	
8501	"Electric motors and generators (excluding generating sets)"	1661	24796	10096	4099	6888	6074	7250	7164	6374	7908	12174	11502	13639	10539	10386	14480	11416		488349	497470	562623	662496	691566	751044	860477	1003404	804445	1021396	1297267	1288210	1350144	1422021	1293747	1310451	1431025		89877	181990	212167	278384	336871	396849	522843	581441	506704	588959	793028	704614	824942	778229	731024	737109	767887	
2202	"Waters, incl. mineral waters and aerated waters, containing added sugar or other sweetening ..."	7	0	1	7	8	5	8	582	1364	2134	3623	3389	5561	8949	9845	9587	11910		47937	49447	54249	76566	150917	501129	717425	1250290	1264615	1349245	1456492	1645427	1781951	1909036	1904648	1894441	1836410		6871	2161	5650	17818	11626	20891	30766	36974	30157	32542	49025	46922	68567	68388	71102	71794	72114	
9027	"Instruments and apparatus for physical or chemical analysis, e.g. polarimeters, refractometers, ..."	7774	12177	11660	9106	10283	10692	8437	9394	8664	13499	17508	9880	12030	11505	13220	11547	11995		488146	580532	702498	752895	805219	838343	1012463	1124520	1077990	1162602	1373780	1286421	1329750	1431570	1253491	1378203	1405099		81060	106551	143317	219422	282648	268850	304356	298206	279405	329039	347597	299666	336215	334688	308426	339130	390816	
8536	"Electrical apparatus for switching or protecting electrical circuits, or for making connections ..."	2633	2694	4032	7449	6107	9998	16021	16179	13227	12461	14777	13411	15431	14969	12359	12228	13845		854286	805975	966603	1165994	1239856	1400437	1655348	1761615	1229636	1597379	1738274	1560798	1546950	1547774	1417333	1377359	1413815		177174	235030	335031	445295	487230	622221	907882	889048	672957	857610	1064535	982496	1118676	1093935	1074207	1029851	1176400	
9018	"Instruments and appliances used in medical, surgical, dental or veterinary sciences, incl. ..."	4029	5253	7299	8120	9381	10667	12838	16565	12354	13843	17166	15699	17096	20889	22374	21658	15704		809685	923055	1159123	1346720	1498562	1659676	1907190	2261307	2049705	2327844	2852412	2748312	3059935	3205227	3086894	3289221	3641588		237883	247355	314033	465113	614655	674294	802572	859569	718524	816758	971585	915456	993186	1112584	925433	946463	927466	
8477	"Machinery for working rubber or plastics or for the manufacture of products from these materials, ..."	5374	2054	5252	14070	12547	18083	13151	23218	8679	16637	23878	8988	10369	13348	19115	11611	16337		628861	526394	603802	676981	613926	643901	743741	812661	590572	746373	875063	741011	772169	708561	572159	613172	636648		141275	167977	257641	408299	421706	460149	486685	507079	315484	451863	691676	596366	526824	641009	576890	580682	583247	
3215	"Printing ink, writing or drawing ink and other inks, whether or not concentrated or solid"	3676	1559	3472	7234	6809	9757	18962	15218	18302	18446	23686	33016	31194	31131	27167	19328	17180		16696	16185	21951	29509	31128	35408	42865	49013	58601	62647	74358	72752	72348	72534	55447	56712	49982		30636	35007	45833	63245	69474	75347	97097	91877	88612	106233	124366	135299	152403	173675	153943	145746	155646	
2936	"Provitamins and vitamins, natural or reproduced by synthesis, incl. natural concentrates, derivatives ..."	2466	4767	5159	6568	6278	5818	5914	13939	15084	16139	17576	16119	13955	14114	12025	11785	17184		722	1772	0	0	0	0	0	0	395	0	0	603	424	308	312	854	826		19306	25574	34182	36982	34621	36648	47081	85747	77953	85208	83087	79757	68952	72471	67683	79640	101179	
8448	"Auxiliary machinery for use with machines of heading 8444, 8445, 8446 or 8447, e.g. dobbies, ..."	20335	35496	29616	39969	30343	24165	25936	21193	13487	21247	26654	26505	30256	28875	21106	18842	17811		548309	559268	606027	664053	588689	663766	755753	650391	409685	638136	816867	582518	590080	689090	552941	495802	468811		91190	155465	220955	226006	191996	181386	212733	155441	107694	156040	187256	182140	202176	211332	165348	170876	159902	
7106	"Silver, incl. silver plated with gold or platinum, unwrought or in semi-manufactured forms, ..."	18	1038	799	1249	6284	24070	16888	10547	2173	9944	21841	2	91465	54620	93480	0	18483		18532	11365	12836	19133	19486	30056	40225	42344	38238	64684	80835	1727831	1905822	1353560	1123533	828886	747135		10720	23635	29411	51163	55700	48345	54011	47109	13952	28373	160096	215787	202856	174544	161538	163536	147411	
3204	"Synthetic organic colouring matter, whether or not chemically defined; preparations based on ..."	21033	26838	29565	30426	25922	27265	30239	26515	24832	26837	25766	24479	16826	17290	15649	17858	20590		1086226	1156728	1214114	1231846	1128950	1111575	1089367	931434	688039	791029	721378	570051	516169	437917	420999	402195	412895		209405	284097	323354	349617	352375	390483	452943	446673	367471	427910	442898	478751	550120	656983	548520	499776	544334	
2101	"Extracts, essences and concentrates, of coffee, tea or maté and preparations with a basis of ..."	7493	6914	7509	9895	4920	5165	5211	13394	6600	8302	32049	20336	23085	22558	24532	19436	24455		61466	80302	109843	148446	145514	165757	206702	225775	209076	231794	304033	256524	255372	222031	176856	162899	179930		23802	25888	31406	42199	52338	66435	69428	88247	64886	69825	99473	87355	96353	102872	113232	120811	140731	
8479	"Machines and mechanical appliances having individual functions, not specified or included elsewhere ..."	10321	20095	17227	18847	20496	23176	30521	26078	21612	19781	21319	24539	35120	41789	31295	22606	26604		1398599	1249050	1501764	1842641	1602139	1792431	1851326	1925583	1608775	1859686	2208647	2061665	1959484	1939590	2015206	1991581	2076062		279835	367671	427793	538739	624654	649777	893082	909142	657392	739214	1077434	1065127	1071952	1151202	1058581	1508990	1089006	
8456	"Machine tools for working any material by removal of material, by laser or other light or photon ..."	1136	5982	6738	12038	15172	26927	23677	25036	9141	23887	32584	26949	28806	29203	21479	23942	27409		497313	467461	536127	687132	789913	953759	1125716	1133608	380631	610690	913696	794844	815890	1016059	899109	855997	977022		14993	23132	35563	55247	68090	83361	91659	88181	35546	67990	118851	103832	96364	114893	104280	108003	99552	
9101	"Wrist-watches, pocket-watches and other watches, incl. stop-watches, with case of precious ..."	8541	11959	15404	16421	19140	24271	39917	47227	32574	33054	34349	30498	46007	43044	36780	28519	28809		1841156	2047382	2145206	2565947	2984040	3473417	4478499	5590167	4184699	5133526	7463321	8374574	8440990	8697719	8015053	6392566	6454792		10441	13214	17060	18011	19697	24672	41761	51714	34967	37692	35778	32178	47670	44600	37623	29753	30122	
2922	"Oxygen-function amino-compounds"	3763	5168	7202	8642	15307	20436	23884	42739	45107	54695	48081	18490	16687	14613	10838	14634	31870		517260	552037	507934	537461	724703	568979	645944	642952	648734	702484	705279	665404	640055	652994	579434	553916	593052		49772	59702	72276	86543	93329	106305	130879	171978	140328	177222	185731	146007	162998	152254	162635	160148	183930	
8447	"Knitting machines, stitch-bonding machines and machines for making gimped yarn, tulle, lace, ..."	3107	16876	36685	67054	7428	8785	36861	22391	8115	15553	39752	28601	42870	63558	27697	15652	33898		106868	133411	204576	221939	136654	176812	169782	108255	75450	80741	86484	92677	126486	143434	86168	76943	82853		112720	374628	550265	390945	291149	239108	292295	195177	78368	217927	337297	328118	398128	376496	236377	256621	274093	
2933	"Heterocyclic compounds with nitrogen hetero-atom[s] only"	32215	42283	45378	51563	39249	37646	38923	35332	29163	33618	38267	16579	31045	52271	45370	46118	42360		1607314	2036280	2254656	3179021	3628761	3850470	4314336	4470467	4818693	5082611	5867897	5647617	5675995	6377882	6670142	8454678	8310719		242379	273629	323093	424252	460103	481455	474339	522469	401825	433533	417433	325228	355818	425690	382779	408933	452717	
9021	"Orthopaedic appliances, incl. crutches, surgical belts and trusses; splints and other fracture ..."	12942	11702	6778	7096	16389	23995	28933	45404	39913	38630	38083	41194	48896	53382	43838	48850	45431		1514999	2037205	2867411	3000609	3669040	4228329	4447164	5510811	5713626	5772065	6225885	6041474	6302901	6411587	6237477	6109503	6026915		108245	106724	109311	147211	207061	261793	286927	353159	319143	359750	401844	417004	483839	493186	424268	442956	409891	
