Product code	Product label	Turkey's imports from Brazil-Value in 2001	Turkey's imports from Brazil-Value in 2002	Turkey's imports from Brazil-Value in 2003	Turkey's imports from Brazil-Value in 2004	Turkey's imports from Brazil-Value in 2005	Turkey's imports from Brazil-Value in 2006	Turkey's imports from Brazil-Value in 2007	Turkey's imports from Brazil-Value in 2008	Turkey's imports from Brazil-Value in 2009	Turkey's imports from Brazil-Value in 2010	Turkey's imports from Brazil-Value in 2011	Turkey's imports from Brazil-Value in 2012	Turkey's imports from Brazil-Value in 2013	Turkey's imports from Brazil-Value in 2014	Turkey's imports from Brazil-Value in 2015	Turkey's imports from Brazil-Value in 2016	Turkey's imports from Brazil-Value in 2017	Brazil's exports to world- 	Brazil's exports to world-Value in 2001	Brazil's exports to world-Value in 2002	Brazil's exports to world-Value in 2003	Brazil's exports to world-Value in 2004	Brazil's exports to world-Value in 2005	Brazil's exports to world-Value in 2006	Brazil's exports to world-Value in 2007	Brazil's exports to world-Value in 2008	Brazil's exports to world-Value in 2009	Brazil's exports to world-Value in 2010	Brazil's exports to world-Value in 2011	Brazil's exports to world-Value in 2012	Brazil's exports to world-Value in 2013	Brazil's exports to world-Value in 2014	Brazil's exports to world-Value in 2015	Brazil's exports to world-Value in 2016	Brazil's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
2003	"Mushrooms and truffles, prepared or preserved otherwise than by vinegar or acetic acid"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2046	3226	1757	1361	990	601	375	174	161	319	605	380	176	256	149	197	156		93	17	20	43	67	241	105	146	69	70	125	19	76	175	120	360	93	
2202	"Waters, incl. mineral waters and aerated waters, containing added sugar or other sweetening ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		22297	7757	14745	14974	12546	13330	15500	20897	14988	15876	12361	13517	13091	15468	12130	12125	12154		6871	2161	5650	17818	11626	20891	30766	36974	30157	32542	49025	46922	68567	68388	71102	71794	72114	
2203	"Beer made from malt"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		16177	9305	12604	12650	28406	29483	27345	31558	36270	40356	48263	59248	66548	89033	89535	78040	98806		138	140	224	1822	1780	1406	1222	1360	982	1352	5032	3651	5090	7225	9018	9176	10121	
2205	"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		420	152	131	203	422	697	777	730	874	297	1095	1009	502	359	318	142	422		44	84	99	82	52	369	431	782	779	956	1244	736	759	746	511	127	349	
2307	"Wine lees; argol"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		109	0	0	0	15	393	475	384	285	213	213	341	768	759	671	389	561		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2506	"Quartz (excluding natural sands); quartzite, whether or not roughly trimmed or merely cut, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		4501	2887	5666	10450	15045	14964	6205	13242	9980	8367	11947	14401	19418	18820	26611	36945	38773		261	256	338	517	878	929	577	969	253	481	725	1071	1500	1216	777	700	758	
2510	"Natural calcium phosphates and natural aluminium calcium phosphates, natural and phosphatic ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		46	57	184	68	24	70	141	357	1	473	436	319	131	159	3	0	4		22430	30815	24696	13839	29404	37380	45796	159932	76271	65125	108992	104734	95459	101385	98690	102191	88413	
2512	"Siliceous fossil meals, e.g. kieselguhr, tripolite and diatomite, and similar siliceous earths, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		100	31	41	97	84	128	234	240	269	338	352	341	309	317	401	168	303		634	788	1099	892	964	1101	1068	1223	983	908	1332	1683	1789	1611	2672	1530	2254	
2515	"Marble, travertine, ecaussine and other calcareous monumental or building stone of an apparent ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		250	406	1190	936	2410	1742	1105	1896	896	1462	2583	3588	3629	7335	6560	5034	5978		1020	781	2157	1528	924	1122	1742	1282	416	1134	1055	899	2092	3193	2452	2034	2765	
2517	"Pebbles, gravel, broken or crushed stone, for concrete aggregates, for road metalling or for ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		310	141	13	234	291	658	751	504	595	1003	1115	722	1276	2365	2149	1832	1343		186	388	355	659	887	717	629	911	639	1007	1222	901	819	1108	747	477	502	
2522	"Quicklime, slaked lime and hydraulic lime (excluding pure calcium oxide and calcium hydroxide)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		248	1010	192	194	1022	474	902	1171	362	479	827	966	1364	1138	1975	2074	1951		30	59	32	59	70	194	184	251	215	302	486	617	977	904	974	1258	1544	
2524	"Asbestos (excluding products made from asbestos)"	0	98	102	48	40	0	0	0	0	0	0	0	0	0	0	0	0		21215	28849	35849	40093	43415	45648	62787	78352	78188	77901	79789	103359	88354	87025	71064	46938	53824		3298	3891	4265	3970	3873	2757	1331	392	0	0	0	0	0	0	0	0	0	
2610	"Chromium ores and concentrates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5394	1695	6	3703	15078	7726	16591	12135	7287	9062	10900	4216	186	2214	261	13412	13805		6933	3615	6528	6886	17937	15173	21410	37216	33557	29954	39022	56847	47418	34145	34860	25425	52532	
2612	"Uranium or thorium ores and concentrates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	
2620	"Slag, ash and residues containing metals, arsenic or their compounds (excluding those from ..."	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0		20999	613	15413	53	14292	1092	15936	1174	3892	1948	332	181	153	388	88	112	189		238	489	1621	4577	6350	18821	37618	19674	10350	17882	18329	17617	16767	21932	21347	21159	27617	
2709	"Petroleum oils and oils obtained from bituminous minerals, crude"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		720872	1691372	2121932	2527691	4164752	6894528	8905066	13682759	9351031	16293417	21603316	20305900	12956638	16356786	11781324	10073805	16625024		3877953	4087775	4776536	6091544	8649477	10706466	11784210	0	0	0	0	0	0	0	0	0	0	
2801	"Fluorine, chlorine, bromine and iodine"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		404	667	548	233	1442	1567	3730	468	2543	2779	9828	8935	9689	7391	3662	2565	2018		179	354	676	1008	1334	1110	1415	1271	1036	776	651	693	465	387	442	326	273	
2807	"Sulphuric acid; oleum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		267	2	1	30	40	18	53	550	542	0	0	4	1	22	16	18	19		7045	10402	10476	18266	7906	9473	13797	24802	7491	17191	63924	30388	24091	15087	23896	18102	21324	
2816	"Hydroxide and peroxide of magnesium; oxides, hydroxides and peroxides, of strontium or barium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		35	7	0	3	3	177	114	84	170	249	138	1987	605	325	164	90	126		458	615	732	881	729	1014	1820	1318	1715	1720	2369	2079	2196	2858	3121	3532	2243	
2828	"Hypochlorites; commercial calcium hypochlorite; chlorites; hypobromites"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		906	710	686	948	1068	1322	1151	1759	1251	1404	1385	1405	1705	2227	2057	1605	1598		4411	1348	937	1494	2160	1879	1946	2392	3038	2481	1967	2122	2146	2078	2044	2198	1779	
2841	"Salts of oxometallic or peroxometallic acids"	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0		790	814	1079	1294	2445	1598	3013	5636	2241	4648	4301	2994	2583	4491	5226	4182	5897		851	1268	1781	3600	9363	8067	4746	5173	3986	7670	7665	9447	11136	9772	9056	8787	9776	
2843	"Colloidal precious metals; inorganic or organic compounds of precious metals, whether or not ..."	0	0	0	0	0	0	0	0	34	41	0	0	0	0	0	0	0		40653	28609	28802	31296	39758	54241	93465	126324	117078	107743	144720	125583	91596	75564	57596	78281	71275		1848	2083	1927	3057	3590	6312	7082	7968	5213	7999	7919	10635	10215	9600	9701	19290	19817	
2852	"Compounds, inorganic or organic, of mercury, whether or not chemically defined (excluding amalgams)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0		0	0	0	0	0	0	58	133	94	107	106	155	186	141	105	173	124	
2911	"Acetals and hemiacetals, whether or not with other oxygen function, and their halogenated, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		27	20	153	16	61	7	65	9	15	7	519	146	84	167	143	158	165		531	1018	164	464	440	466	180	228	150	280	465	318	800	846	698	767	768	
2938	"Glycosides, natural or reproduced by synthesis, and their salts, ethers, esters and other  ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		10089	9068	11399	8988	8802	8081	6692	4805	2267	1379	13851	16859	8541	10641	8380	7845	5782		4242	3863	5622	5432	8357	13971	19633	26165	16798	21815	15779	10489	9588	7640	7371	6754	9929	
3103	"Mineral or chemical phosphatic fertilisers (excluding those in tablets or similar forms, or ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3778	4718	7205	11886	23731	19899	20119	27887	19826	26364	32723	14564	14702	17804	7491	4694	4576		3057	1369	3198	6045	4876	8213	9270	17813	1961	3498	6559	4000	2234	7276	10054	15307	4963	
3105	"Mineral or chemical fertilisers containing two or three of the fertilising elements nitrogen, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		47110	53509	88051	128550	118723	126912	219744	382410	193428	250136	319247	280635	342074	303673	244152	156005	149720		84024	63804	116744	208809	293532	221455	247748	459801	324363	290753	467200	451267	384260	403694	416009	501725	443409	
3211	"Prepared driers"	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0		673	591	699	1124	1521	1358	972	1156	715	738	2014	9336	777	4285	875	733	897		307	487	129	131	209	317	481	1310	1743	1547	2281	1501	1376	1485	1076	778	839	
3213	"Artist's, student's or signboard painter's colours, modifying tints, amusement colours and ..."	38	27	16	42	0	0	0	0	0	0	0	0	0	0	0	0	0		2254	2108	2595	3354	3844	4672	5739	6127	5287	6065	6627	5914	5987	5580	6382	5488	5262		1386	2443	2999	3464	4090	4954	4555	5376	4011	5072	5863	4884	5641	5001	4500	4324	4333	
3603	"Safety fuses; detonating fuses; percussion or detonating caps; igniters; electric detonators ..."	0	0	0	197	475	327	596	1147	1022	1345	1765	521	0	0	0	0	0		3994	4841	9283	12349	12435	12079	9566	9973	9333	12458	12618	11090	14490	19879	21411	11935	17079		3151	4522	2621	3316	5969	8226	14428	14911	14473	20020	29523	30683	32565	34913	25532	25165	29994	
3605	"Matches (excluding pyrotechnic articles of heading 3604)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		4030	4028	4790	4265	4676	4815	5150	6250	6154	6528	6939	7436	8254	7717	6351	7288	7346		83	237	213	301	353	537	1112	1816	2564	331	330	229	388	214	217	206	251	
4007	"Vulcanised rubber thread and cord (excluding ungimped single thread with a diameter of > 5 ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5	112	274	84	58	73	142	102	357	333	520	331	230	205	378	503	497		3571	5702	6383	7664	8403	10099	9218	10331	9629	16062	16537	16361	14114	10363	8455	6947	9907	
4014	"Hygienic or pharmaceutical articles, incl. teats, of vulcanised rubber (excluding hard rubber), ..."	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0		819	559	862	1760	2392	2393	2061	2286	1922	1558	1357	1687	1024	872	396	785	395		4140	5192	8891	8475	9368	11660	11245	13241	9613	10867	11890	12778	13683	12901	12138	11532	12501	
4109	"Patent leather and patent laminated leather; metallized leather (excluding lacquered or metallized ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4114	"Chamois leather, incl. combination chamois leather (excluding glacé-tanned leather subsequently ..."	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	35	0		0	2213	6575	7085	6782	10656	13587	9000	4273	4880	7439	8148	7478	7844	7453	7348	9923		0	954	1139	2584	2030	3832	4409	3971	1323	1284	2510	3599	4176	4591	2227	2245	3436	
4204	"Articles for technical use, of leather or composition leather"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		424	454	622	472	534	195	308	0	0	0	0	0	0	0	0	0	0		125	127	124	157	467	159	0	0	0	0	0	0	0	0	0	0	0	
4401	"Fuel wood, in logs, billets, twigs, faggots or similar forms; wood in chips or particles; sawdust ..."	0	0	0	0	0	18864	30292	49428	37343	25305	14897	16851	17523	3668	19525	0	0		48643	51892	61241	86296	102414	110363	116740	142247	91285	110839	107517	116968	129348	133956	140478	147627	161779		3544	9135	26601	54987	71674	125860	148705	153768	129127	161452	190033	316104	207551	225878	316863	234983	198288	
4502	"Natural cork, debacked or roughly squared, or in square or rectangular blocks, plates, sheets ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		8	38	47	27	5	84	32	12	9	4	8	11	4	0	17	6	20	
4601	"Plaits and similar products of plaiting materials, whether or not assembled into strips; plaiting ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		38	55	88	76	91	110	85	79	56	52	39	87	23	28	64	29	28		637	1184	2679	3544	3664	4505	3682	4211	2847	3558	4841	2311	2708	1937	1736	1462	1445	
4701	"Mechanical wood pulp, not chemically treated"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		29	152	200	84	0	0	63	0	0	0	21	7	22	36	0	0	64		691	1557	1470	819	4482	2039	7400	5425	249	1707	1938	120	239	505	1751	3326	6741	
4705	"Wood pulp obtained by a combination of mechanical and chemical pulping processes"	595	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18		3464	1543	528	437	508	0	23	0	317	3781	7124	6399	1696	967	1370	1782	894	
4817	"Envelopes, letter cards, plain postcards and correspondence cards, of paper or paperboard; ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		351	200	157	190	345	534	552	351	299	268	288	343	512	564	395	402	381		112	120	119	241	457	2873	2161	713	683	1065	1224	1170	1244	1136	991	679	682	
4819	"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding ..."	0	0	0	0	0	0	1	4	68	179	2	1	0	1	0	0	0		91102	77514	101235	91428	60450	73978	88596	90304	68465	79901	101035	108381	108126	111578	105450	111526	104809		27957	30988	41855	53607	60778	68831	67121	67940	57088	68571	64733	67510	68148	65923	58327	59796	50818	
5203	"Cotton, carded or combed"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		581	20	905	1285	2852	3051	33	67	19	25	888	606	12	2788	36	17	14		116	287	640	385	158	689	102	79	167	809	361	51	471	591	773	212	333	
5407	"Woven fabrics of synthetic filament yarn, incl. monofilament of >= 67 decitex and with a cross ..."	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0		15661	12741	20917	27931	39155	43442	47144	52380	44353	35939	35925	30565	29538	31002	29331	25564	30452		187480	204835	237291	296105	308067	308631	353280	356894	343368	469684	522791	526911	484640	548712	462740	429763	445359	
5507	"Artificial staple fibres, carded, combed or otherwise processed for spinning"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	8	0	3	0	0	0	0	0	1	0	0	0	0	0	0		1529	2873	2628	1789	1911	2045	2631	2955	951	2377	1565	1295	1537	2217	1142	1390	899	
5509	"Yarn of synthetic staple fibres (excluding sewing thread and yarn put up for retail sale)"	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0		13142	7473	25343	28136	32451	29292	40876	35697	23697	17245	19122	16441	16362	10625	7652	6028	5813		115372	172121	231445	250860	218076	253211	357334	325770	281838	373223	487759	450331	453525	448830	390002	400793	461046	
5511	"Yarn of man-made staple fibres, put up for retail sale (excluding sewing thread)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1858	298	1415	2017	1981	2337	2951	3815	3376	3602	4183	2831	2364	1737	1727	1678	2059		597	642	462	1292	879	1147	590	858	952	1050	1136	1549	1302	2713	1373	779	336	
5705	"Carpets and other textile floor coverings, whether or not made up (excluding knotted, woven ..."	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		4393	3989	3492	3599	4420	5249	5226	3834	2382	3365	3750	2979	2633	1917	1997	1756	1752		885	919	1511	2088	2818	3235	4559	4858	3291	3761	5191	2985	5801	4498	4314	4367	4007	
5804	"Tulles and other net fabrics (excluding woven, knitted or crocheted fabrics); lace in the piece, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		920	688	1326	1661	1827	1434	1448	415	644	714	566	523	340	1013	757	1065	1115		2272	3972	4870	4854	8047	8541	6351	6807	4920	5802	8619	8277	9949	12019	8381	7673	4751	
5810	"Embroidery on a textile fabric ground, in the piece, in strips or in motifs"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		11	4	32	27	186	52	157	51	40	77	39	138	59	78	193	542	2781		2305	3355	5400	6984	18242	41695	43982	46914	22637	28701	30306	42327	54279	73743	65102	63574	76123	
5908	"Textile wicks, woven, plaited or knitted, for lamps, stoves, lighters, candles or the like; ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		156	375	649	529	9	5	11	199	97	127	885	1003	1394	846	1585	1538	1243		109	230	275	232	248	249	201	116	297	294	57	117	254	114	103	138	59	
6103	"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches ..."	0	0	1	0	1	0	1	0	0	0	7	0	1	0	0	0	0		7638	4178	6959	6825	4831	4730	4482	5510	3836	4893	4291	3471	4015	4242	3720	4182	4480		2688	1707	2802	3217	4228	5773	8184	14545	13705	24437	23809	22276	30541	34391	35799	41947	44759	
6111	"Babies' garments and clothing accessories, knitted or crocheted (excluding hats)"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		4335	2167	2461	3815	4058	3461	5102	5676	3481	3783	3621	3103	3258	3875	3081	3570	4026		1929	1891	2789	5031	4984	8370	16286	22126	19561	26227	33885	32699	43757	48027	47491	41409	32568	
6202	"Women's or girls' overcoats, car coats, capes, cloaks, anoraks, incl. ski jackets, windcheaters, ..."	0	0	0	0	0	0	7	13	1	0	0	0	0	0	0	0	0		475	783	928	1179	1513	1674	1362	1399	787	690	796	636	1336	1111	924	949	1199		6349	12767	18230	35159	36047	51115	69522	106311	100174	140565	152499	134964	165645	206681	163293	140021	159840	
6207	"Men's or boys' singlets and other vests, underpants, briefs, nightshirts, pyjamas, bathrobes, ..."	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		11312	7982	4234	2380	2711	1241	452	218	453	384	214	384	302	216	168	246	274		464	258	340	594	1007	1078	2658	2912	1735	2201	3354	2586	2111	2422	1746	1308	1066	
6209	"Babies' garments and clothing accessories of textile materials (excluding knitted or crocheted ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3085	1959	1701	2490	2627	2900	3140	3361	1873	1246	1292	1444	1202	1490	1024	921	576		992	2995	1143	1525	2903	3668	6322	8774	13130	15131	19701	14351	19477	20614	21388	23509	16497	
6215	"Ties, bow ties and cravats of textile materials (excluding knitted or crocheted)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		44	3	37	15	56	20	38	35	22	48	29	25	73	138	53	45	71		3689	4828	6297	8728	8977	10920	15261	18755	13397	14287	17147	8204	9093	8727	6491	5125	4583	
6217	"Made-up clothing accessories and parts of garments or clothing accessories, of all types of ..."	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0		407	372	400	1108	1504	1558	1552	1820	1282	1002	996	825	1454	1334	726	745	611		3992	3581	5542	8339	7327	9368	10204	14421	11487	19533	20717	21769	21236	21322	15239	12162	12408	
6301	"Blankets and travelling rugs of all types of textile materials (excluding table covers, bedspreads ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		9096	2996	2667	3937	6250	7208	13907	16916	15291	16045	4007	2334	2735	1718	943	1108	1023		3262	3998	3745	4014	3852	3792	2670	3002	2455	3726	4293	5966	7231	4257	4709	3714	2629	
6308	"Sets consisting of woven fabric and yarn, whether or not with accessories, for making up into ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		74	228	102	118	138	54	28	42	23	29	53	8	23	7	10	44	75		28	23	44	147	152	142	215	360	227	253	246	297	237	452	170	213	192	
5212	"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, other than those ..."	0	0	0	0	2	1	5	5	5	3	4	4	5	0	0	0	0		636	377	374	767	1006	679	542	583	604	584	743	533	1082	368	337	508	778		1851	8392	6157	9246	10339	10521	15124	10879	7556	9562	10012	8024	5616	6360	5795	5623	5012	
5309	"Woven fabrics of flax"	0	0	0	0	0	0	1	2	1	0	0	1	3	4	0	1	0		1802	2150	2982	3119	4289	4183	4758	4630	3156	4640	4362	4868	4233	1009	2357	1759	1671		20224	28802	46849	64362	70247	66428	58006	44229	25845	26902	31152	34190	36720	29815	20794	18953	20483	
5310	"Woven fabrics of jute or of other textile bast fibres of heading 5303"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		8	9	1	3	10	14	13	74	47	4	7	9	8	2	5	6	3		2866	3533	3227	2699	2420	3255	3204	3252	1458	3535	5234	5942	2792	2889	2030	3486	3008	
6506	"Headgear, whether or not lined or trimmed, n.e.s."	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0		410	256	1170	1076	1670	1524	2627	2995	1626	2290	2436	3120	3156	4278	2707	2801	3610		1172	1414	2424	3512	5948	10388	9170	9370	7384	9198	11722	15180	17827	29961	25744	26309	24353	
6702	"Artificial flowers, foliage and fruit and parts thereof, and articles made of artificial flowers, ..."	0	0	0	0	0	3	0	8	0	0	0	0	0	1	0	0	0		55	243	256	127	90	65	82	85	39	95	270	83	83	34	18	109	128		6126	7464	11306	15307	15784	21329	30569	28211	21611	26026	31736	26860	27517	33679	33615	31673	23781	
6704	"Wigs, false beards, eyebrows and eyelashes, switches and the like, of human or animal hair ..."	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0		0	6	1	15	19	2	53	57	22	48	29	17	36	6	214	31	3		346	390	566	790	1329	1926	3093	3183	2314	2675	3081	4734	4708	5327	4470	4297	5259	
6910	"Ceramic sinks, washbasins, washbasin pedestals, baths, bidets, water closet pans, flushing ..."	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		17447	24686	44742	76454	92602	80402	74852	31631	14713	17827	21959	19615	20954	18731	18914	23412	34689		906	1016	1767	3092	3735	7296	8626	9403	6364	8868	8833	7599	9470	9096	9099	7191	7164	
7001	"Cullet and other waste and scrap of glass; glass in the mass (excluding glass in the form of ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		790	266	14	2	7	4	27	3	220	87	1	0	22	23	2	6	0		2	3	2	1	13	129	0	372	217	446	46	154	797	346	263	468	730	
7006	"Sheets or profiles of glass, whether or not having an absorbent, reflecting or non-reflecting ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		790	530	694	540	614	391	283	350	469	332	456	1004	405	198	221	251	466		2454	4050	6279	9224	13480	14942	16838	19399	16295	19005	23127	22478	22933	25694	21778	25445	32403	
7008	"Multiple-walled insulating units of glass"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1612	1996	1273	45	89	91	83	720	704	55	23	248	11	32	141	623	2544		1739	2504	6097	4383	3349	2139	3046	3049	721	5490	4006	2357	2296	2481	707	1155	1671	
7011	"Glass envelopes, incl. bulbs and tubes, open, and glass parts thereof, without fittings, for ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		13300	21173	23545	23462	8790	3962	5789	5204	5635	3205	17	7	3	8	2	3	6		1125	2970	357	3365	14419	6633	1058	1430	404	554	697	956	1119	874	710	364	682	
7102	"Diamonds, whether or not worked, but not mounted or set (excluding unmounted stones for pick-up ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		10774	30683	24125	22525	20419	5146	18883	10909	2001	3539	6075	5448	8527	14155	8331	38696	61662		2262	4374	7711	15684	25412	23424	32991	27540	11076	26828	30583	24645	19599	38082	56125	80749	77404	
7118	"Coin, incl. legal tender (excluding medals, jewellery made from coins, collectors' items of ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	5		0	0	0	0	6	0	6	1	1	3	0	2	1	5	1	0	0	
7216	"Angles, shapes and sections of iron or non-alloy steel, n.e.s."	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0		48355	31557	78938	108314	134703	197713	188901	159981	52396	63280	71637	75469	100930	76150	79960	105241	105809		25720	49285	56038	124418	181310	245124	442948	317772	152648	209524	335934	363192	376086	252735	256389	251841	178180	
7218	"Stainless steel in ingots or other primary forms (excluding remelting scrap ingots and products ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1714	20791	18188	26567	21345	8976	15343	1993	1442	2885	3189	403	349	222	78	164	2975		49	46	82	659	546	389	899	1882	472	685	1108	1179	1781	1792	724	345	363	
7310	"Tanks, casks, drums, cans, boxes and similar containers, of iron or steel, for any material ..."	0	0	0	0	0	1	0	34	16	33	0	16	4	0	0	1	0		4872	2024	2856	3440	4315	4493	6640	15408	14533	17018	20866	19564	20921	18509	17878	15545	18274		5281	6228	9431	10988	10996	17342	12232	15063	13664	17164	21140	19817	30536	32347	27201	24109	21955	
7322	"Radiators for central heating, non-electrically heated, and parts thereof, of iron or steel; ..."	1	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0		427	234	289	305	276	342	442	342	141	236	642	330	219	453	192	255	152		7167	5124	5672	10437	10614	17609	17970	17339	15331	15083	22476	22238	25806	23285	20513	15491	17673	
