Product code	Product label	Turkey's imports from Italy-Value in 2001	Turkey's imports from Italy-Value in 2002	Turkey's imports from Italy-Value in 2003	Turkey's imports from Italy-Value in 2004	Turkey's imports from Italy-Value in 2005	Turkey's imports from Italy-Value in 2006	Turkey's imports from Italy-Value in 2007	Turkey's imports from Italy-Value in 2008	Turkey's imports from Italy-Value in 2009	Turkey's imports from Italy-Value in 2010	Turkey's imports from Italy-Value in 2011	Turkey's imports from Italy-Value in 2012	Turkey's imports from Italy-Value in 2013	Turkey's imports from Italy-Value in 2014	Turkey's imports from Italy-Value in 2015	Turkey's imports from Italy-Value in 2016	Turkey's imports from Italy-Value in 2017	Italy's exports to world- 	Italy's exports to world-Value in 2001	Italy's exports to world-Value in 2002	Italy's exports to world-Value in 2003	Italy's exports to world-Value in 2004	Italy's exports to world-Value in 2005	Italy's exports to world-Value in 2006	Italy's exports to world-Value in 2007	Italy's exports to world-Value in 2008	Italy's exports to world-Value in 2009	Italy's exports to world-Value in 2010	Italy's exports to world-Value in 2011	Italy's exports to world-Value in 2012	Italy's exports to world-Value in 2013	Italy's exports to world-Value in 2014	Italy's exports to world-Value in 2015	Italy's exports to world-Value in 2016	Italy's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
8802	"Powered aircraft "e.g. helicopters and aeroplanes"; spacecraft, incl. satellites, and suborbital ..."	0	17	40470	19399	83	8669	13577	73253	49355	24626	10974	13104	85743	320	41597	78254	26247		1830168	2984013	1601527	2040593	1847039	1565973	2026677	2625146	2152942	2262643	2225395	2150765	2102759	2542686	1944194	1595035	1377511		132759	115089	58915	1107133	147970	1366700	946590	1459064	887590	2708425	3345707	2639649	1960444	2676662	3442443	3869475	2120549	
8480	"Moulding boxes for metal foundry; mould bases; moulding patterns; moulds for metal (other than ..."	37783	39097	35077	40896	51884	55249	80516	49893	60027	28743	49760	60165	46313	42818	41409	38097	26505		861553	830393	1022177	1167633	996580	1127775	1389459	1342169	1156749	1063131	1284925	1424529	1479077	1603399	1444149	1460235	1632685		129478	193203	189214	184665	287652	279089	278547	313580	275582	194097	265847	337788	395223	364470	274716	311319	281502	
5402	"Synthetic filament yarn, incl. synthetic monofilaments of < 67 decitex (excluding sewing thread ..."	24070	40505	45158	56924	66156	60857	71389	60505	31517	37391	42625	45322	40188	33350	24371	22763	26970		654209	664943	770044	878940	928097	994979	1098490	1025762	733835	882918	988682	928209	944327	967261	772732	750320	774076		277827	408095	471813	546500	663487	735153	1014497	975743	772655	1064000	1296297	1485221	1436204	1614849	1481530	1561588	1684357	
4107	"Leather further prepared after tanning or crusting "incl. parchment-dressed leather", of bovine ..."	668	36126	42310	39248	39666	47669	44646	39048	22646	28507	35805	35295	44227	34051	26886	24977	27155		75738	2131224	2465153	2839252	2772797	3170277	3497410	3275435	2519651	2988243	3427711	3160299	3595123	3650543	2996716	2897158	2982074		8546	51932	63095	62185	65532	73034	78547	75349	54047	69606	87698	85574	93658	75777	59399	49998	61987	
8515	"Electric, incl. electrically heated gas, laser or other light or photon beam, ultrasonic, electron ..."	8161	4701	11405	23913	16412	27931	34846	30329	14897	22837	23963	24334	20362	24006	33090	29461	27520		390279	374490	433895	544873	511068	626303	800073	789933	449742	538866	596039	531511	559890	612953	488761	480542	517396		28805	37564	62548	133565	104702	174263	137704	152809	70554	107745	156503	160556	155757	169771	170287	172617	187682	
9999	"Commodities not elsewhere specified"	926	12209	6291	8715	10078	6655	11604	30316	1058	34550	18928	39679	3094	2083	2879	10559	27745		3991992	4064735	7872125	9622770	10365255	10718673	12633601	14981596	11264771	9130917	10927622	10951019	11429991	11175514	8998759	9068421	7229548		2510861	2224681	3422565	3689466	6214911	9287654	10924866	34131572	19125400	24383848	35423236	40729748	36542161	35565420	25065939	16352330	21569047	
3904	"Polymers of vinyl chloride or of other halogenated olefins, in primary forms"	15390	13813	19691	27706	39188	27360	46041	57017	16244	19114	25053	26754	27608	27873	26606	27196	28000		276039	273273	314182	396026	426164	465139	541474	576995	354107	471872	588230	562735	589240	628657	562114	538791	593995		133601	191847	267526	460939	570347	656451	842116	903835	604853	859942	1068273	917980	1116508	1021656	816485	705396	903420	
8415	"Air conditioning machines comprising a motor-driven fan and elements for changing the temperature ..."	4764	7388	8988	12171	10183	9045	23093	26180	18481	22403	31062	24875	27040	22950	24700	30092	28435		902002	896157	1081461	1336429	1290113	1542045	1990292	2139263	1520416	1507109	1623921	1531084	1617484	1605321	1411403	1445463	1686338		140276	126884	181407	247886	317355	375859	471837	515219	309715	383827	615388	557350	700444	544960	550041	633957	691274	
8511	"Electrical ignition or starting equipment of a kind used for spark-ignition or compression-ignition ..."	9584	6955	10596	21742	24277	30488	31031	29963	17773	21621	25704	18091	26842	26239	24688	30927	28511		241598	270205	342594	416454	458592	448397	477037	484691	347728	371575	441433	410232	482834	465985	438986	470825	512514		50317	73518	98658	142607	155038	158219	172056	197509	157887	201164	247675	229994	229961	222596	221264	231753	260472	
6203	"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches ..."	9695	10124	15658	16199	18170	24458	28198	33489	21317	22437	28656	25345	32692	38353	35808	33605	29052		1922576	1923132	2332649	2599398	2696211	2734484	3239721	3486800	2638694	2356666	2700149	2593887	2703250	2800649	2287705	2260069	2266462		24177	29925	44849	82601	102278	118082	169278	251561	229240	307028	341362	293315	367141	345528	303431	253757	224565	
8441	"Machinery for making up paper pulp, paper or paperboard, incl. cutting machines of all kinds, ..."	12745	13517	13872	17887	58870	31316	38151	33290	48459	26251	35062	14728	36277	77795	86847	62141	29920		379233	382818	518545	673328	640468	685190	766685	837615	741507	787107	917447	988513	976734	1149267	938613	1104965	1067327		36774	46661	56734	63779	130477	99889	133355	182630	85779	86337	125703	96628	135967	174316	158868	146235	98927	
3817	"Mixed alkylbenzenes and mixed alkylnaphthalenes produced by the alkylation of benzene and naphthalene ..."	16749	16085	31342	33678	39256	44441	47820	56513	37824	27376	45370	43536	49122	38019	27601	30341	30004		44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		46934	52373	59656	68387	86608	88039	88866	102490	90285	103892	120997	136744	162869	148464	106352	99478	106976	
7606	"Plates, sheets and strip, of aluminium, of a thickness of > 0,2 mm (excluding expanded plates, ..."	3375	6055	9717	9914	12130	19778	22373	19466	8512	13050	19412	17071	34108	31287	24043	28191	30062		349771	351284	410335	486300	551479	749355	952252	904778	614540	766652	996405	888152	1004362	967393	923777	916316	1002727		74628	96900	108540	143404	186049	257131	334826	347732	208923	297625	362872	350467	409789	395446	417080	419129	475494	
7216	"Angles, shapes and sections of iron or non-alloy steel, n.e.s."	3540	6554	6668	11978	11631	44099	74032	34098	8668	16640	20160	19868	20860	20259	8863	15158	30261		370623	365181	406532	643003	622329	891543	1265613	1621485	624889	609773	776617	714439	657335	646108	476220	524031	569530		25720	49285	56038	124418	181310	245124	442948	317772	152648	209524	335934	363192	376086	252735	256389	251841	178180	
8464	"Machine tools for working stone, ceramics, concrete, asbestos-cement or like mineral materials ..."	30138	12331	17708	31008	33597	37772	43153	36472	16041	21007	71783	38891	65129	50448	28386	38306	30358		542282	529261	727726	887983	879555	866202	1072484	1128698	723712	812024	932153	812199	929964	903537	868819	768341	940657		33876	19132	26953	51101	49467	65819	87305	72895	33531	39135	104178	68208	105411	89469	61618	67007	58359	
5208	"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 200 g/m²"	14941	26506	34628	50782	52510	44084	58261	49239	35735	34862	33405	36903	41293	39699	35055	30898	31845		791593	913481	1123317	1278324	1208807	1199400	1189917	1058210	730579	829682	846117	703456	638788	612384	486426	493214	507900		83322	188090	269936	341045	393886	418317	505628	478538	397265	554470	586735	350507	388954	339648	237591	174648	206409	
9018	"Instruments and appliances used in medical, surgical, dental or veterinary sciences, incl. ..."	9067	14281	16802	23363	27292	30083	35149	35556	31646	34666	43896	34014	35743	36747	30741	33337	31888		851718	966247	1128564	1275622	1380015	1527286	1728469	1911065	1810029	1895623	1967955	1879716	2077992	2158165	1944624	2006178	2117423		237883	247355	314033	465113	614655	674294	802572	859569	718524	816758	971585	915456	993186	1112584	925433	946463	927466	
4002	"Synthetic rubber and factice derived from oils, in primary forms or in plates, sheets or strip; ..."	4153	5062	6860	10246	18529	32806	33722	46169	23817	25576	47062	35825	28294	31129	22990	23846	31988		74732	75354	87101	102294	107217	262791	312796	383080	301570	385649	463583	407908	357858	369853	301683	312432	365327		73365	105048	138411	174741	251385	323673	396767	541736	363025	577150	915653	780112	691232	630529	524039	475098	634471	
4805	"Other paper and paperboard, uncoated, in rolls of a width > 36 cm or in square or rectangular ..."	3412	7282	15324	19033	21959	36275	34825	24365	15109	38440	48963	34801	33434	42771	35898	30421	32380		225134	145182	142679	183569	205823	224360	267963	286108	221190	332136	395951	355534	380577	410409	393028	392453	432592		31520	55756	94708	113784	131785	192605	248649	212942	170742	257900	308474	258152	284332	279278	209026	204214	236116	
8482	"Ball or roller bearings (excluding steel balls of heading 7326); parts thereof"	9309	11623	17861	30014	31112	33511	32056	33340	19971	29585	31917	28874	28160	24921	24786	23636	32871		673467	692029	856771	1061868	1135729	1200599	1470036	1649358	1107386	1386393	1611524	1392912	1444408	1485654	1251308	1242711	1457925		69710	101679	143594	205510	230041	270337	313021	367983	245756	347276	420926	411227	412179	414814	374095	371963	448924	
7307	"Tube or pipe fittings "e.g. couplings, elbows, sleeves", of iron or steel"	5605	8188	10129	15720	18206	19545	20602	22263	12990	14855	17803	21946	28900	27058	26107	52078	34510		664056	711854	864887	1203190	1372008	1740063	2389072	3042666	1899108	1815080	2132842	2194194	2322858	2189968	1697639	1603558	1666517		32012	46287	47540	63001	84356	97082	121673	144068	96396	108277	138885	154910	180365	165934	186609	202061	166712	
8403	"Central heating boilers, non-electric; parts thereof (excluding vapour generating boilers and ..."	16649	23908	56673	78421	91234	127134	104207	103705	58958	74369	108349	79357	57736	51006	33679	32047	34831		524652	579582	793009	920814	979184	1108964	1254289	1269628	974249	1056789	1104971	1052080	1092196	981075	833864	789561	937551		52435	71598	121021	169301	213620	296069	251838	271039	157481	183498	267531	235012	207674	171739	143052	131451	145554	
3811	"Anti-knock preparations, oxidation inhibitors, gum inhibitors, viscosity improvers, anti-corrosive ..."	2764	4056	7740	9928	10964	13822	20724	31048	29603	26124	28822	21598	30075	36135	31224	28922	35149		208002	295687	327732	362762	416140	530096	643269	715281	655797	762572	916342	1011764	1068631	1099163	968509	982972	1012367		39344	50916	61167	80303	86603	121968	135085	163383	148316	170550	187941	188169	201946	207334	187461	176928	203741	
8438	"Machinery, not specified or included elsewhere in this chapter, for the industrial preparation ..."	3696	4070	6862	9373	20408	32830	40188	46920	12329	37828	42538	82102	76215	77342	44386	31171	35500		673732	724638	964689	1063483	1031535	1252177	1557826	1681007	1385121	1459168	1879358	1825361	1949779	2051874	1817543	1878594	1977887		26119	45870	62767	116989	94818	214103	184964	229166	121255	181457	241543	261300	320576	264709	251299	167892	153487	
4016	"Articles of vulcanised rubber (excluding hard rubber), n.e.s."	7722	10269	16652	21948	21307	21342	27474	23339	22619	27389	33587	33178	34969	34149	31559	29577	35550		432063	419000	537237	718769	771084	813327	1001882	1014996	701841	954535	1146472	1042876	1190274	1215393	1006362	1012211	1131344		46624	63469	91158	128556	137839	165740	206115	232288	191686	238597	290111	296228	336400	359731	343696	337998	372586	
8302	"Base metal mountings, fittings and similar articles suitable for furniture, doors, staircases, ..."	9254	13542	20099	26653	26876	31947	36111	44042	31048	41203	38298	35126	41462	48579	44020	35063	36541		1085102	1148445	1379290	1673344	1699416	1905945	2192231	2178066	1609799	1621140	1677482	1514940	1557230	1618874	1411503	1468247	1611779		43794	62779	95105	150241	178210	217879	276466	302822	219382	316019	371464	356694	403659	444765	401401	386091	426597	
9031	"Measuring or checking instruments, appliances and machines not elsewhere specified in chapter ..."	9782	9733	15571	21503	25812	29038	34467	41587	26414	39312	51015	45452	36520	53767	39244	28579	36690		590687	583938	714686	834743	941058	956755	1099607	1162078	878860	1008987	1193688	1219407	1282018	1307049	1185861	1261402	1375027		76209	71129	102454	149249	164689	182493	204740	307177	193641	210793	296682	344112	339764	369796	359324	325972	383885	
8409	"Parts suitable for use solely or principally with internal combustion piston engine of heading ..."	17028	26141	30449	40623	46810	60384	70291	70633	35824	35405	37841	27372	25168	27597	23525	27730	36718		930653	991856	1261456	1670458	2253687	2238606	2687075	2951566	1967738	2310076	2992172	2605269	2803589	2709786	2268625	2248348	2452652		149663	196530	304472	437257	566294	569642	652859	638547	543484	653297	784527	734639	753265	816679	849975	930892	1033513	
2803	"Carbon "carbon blacks and other forms of carbon", n.e.s."	10299	12786	18195	19475	20423	29071	25032	29709	21538	29264	43980	41842	46463	50232	32096	24646	37503		41228	43905	57549	62582	60271	86853	116244	142652	102063	144626	207815	198072	171870	192080	136110	111342	158922		26977	36314	53142	68194	84855	97119	128944	180743	129465	202357	299568	258980	261042	254319	173622	142263	202823	
8462	"Machine tools, incl. presses, for working metal by forging, hammering or die-stamping; machine ..."	8090	11156	17734	32866	63993	63950	57074	66747	28173	49882	77469	114582	75473	66237	38128	41821	37772		645100	566946	742370	866129	1044554	1306452	1601500	1795443	1120527	1112553	1498319	1422621	1422469	1481702	1248583	1156894	1257742		40539	68045	94195	132726	209096	224833	202582	283488	158358	154616	227198	299963	252120	221560	208960	204643	203421	
7007	"Safety glass, toughened "tempered", laminated safety glass (excluding multiple-walled insulating ..."	2700	3850	3506	1749	1803	2673	6669	8333	4402	6834	8099	8184	8732	11341	11537	25628	39100		390063	467149	592054	671750	627392	723693	833099	854468	674059	727430	819137	707991	754778	742690	602204	628192	644648		18852	20028	30102	51133	45077	47152	46824	61501	56003	66427	72040	75918	82893	84195	97286	105815	154781	
8451	"Machinery (excluding of heading 8450) for washing, cleaning, wringing, drying, ironing, pressing ..."	23842	62662	83688	77395	71833	43787	49055	29397	21184	44050	48685	59770	57066	62273	49509	50360	39942		666587	659323	735090	769042	718629	705803	779037	729167	483371	604871	635028	683375	712806	773478	709829	757693	767828		97161	254608	302325	272387	298842	218338	199338	149816	82678	174191	211253	262530	249128	241504	196181	197288	202100	
2933	"Heterocyclic compounds with nitrogen hetero-atom[s] only"	3612	4011	4612	5380	5205	9183	12508	13932	11522	12175	12545	10412	10137	7335	8347	23538	40387		489822	514237	573795	635429	747774	713664	860742	929834	922407	1000403	1132638	1244482	1437287	1405048	1190138	1253945	1263909		242379	273629	323093	424252	460103	481455	474339	522469	401825	433533	417433	325228	355818	425690	382779	408933	452717	
3923	"Articles for the conveyance or packaging of goods, of plastics; stoppers, lids, caps and other ..."	12410	13886	16212	20389	19588	24201	24935	30334	20213	27247	34814	23353	26602	25713	23373	35574	40967		807418	884576	1027570	1218979	1309740	1431450	1701298	1783002	1533013	1666840	1947010	1759839	1874080	1948606	1697739	1735226	1837800		60506	88211	95982	123341	138253	171003	194208	203021	149794	172699	216826	196547	225224	245922	221179	268795	284205	
8544	"Insulated "incl. enamelled or anodised" wire, cable "incl. coaxial cable" and other insulated ..."	7367	6881	9055	10578	11059	20469	24403	27066	29714	45922	41491	34455	42503	40288	43547	51130	45861		1059861	1016412	1166124	1665384	1882898	2720484	3386222	3573453	2293630	2964873	3687729	3126812	3272284	3351533	2791485	2891402	3239417		89461	142440	150109	233984	289949	417597	535061	579367	449050	545269	661226	622917	698771	753778	761551	868276	910837	
8445	"Machines for preparing textile fibres; spinning, doubling or twisting machines and other machinery ..."	32056	67956	80259	63119	68800	23428	48291	37773	17231	27323	57352	54532	70624	55727	31175	41016	45949		361124	330955	398900	506703	508135	491462	533797	496868	339089	464571	615699	519794	489946	463722	448896	401394	438103		195294	413870	555042	484805	389520	230731	675834	211651	74051	220604	534508	378357	565910	654871	290083	276399	333237	
8443	"Printing machinery used for printing by means of plates, cylinders and other printing components ..."	9643	18342	21431	23223	29219	24775	25323	30758	19463	28251	54342	58315	62767	76891	48290	46639	46440		488280	480080	514456	611123	782321	754066	1073640	1238137	792117	986125	1146441	1185000	1296368	1289285	1134870	1174640	1308312		90557	110426	178554	261018	315194	321503	811122	777247	529679	702677	832936	753274	824348	841524	681800	628903	585167	
4202	"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels, spectacle cases, ..."	2791	3197	3985	5829	12513	15610	24723	40077	25391	25351	36957	37602	49104	50593	47687	44017	46920		1596847	1495222	1836362	2353609	2608564	3047168	3889656	4268702	3312938	3852180	5393267	5973992	6818633	7310877	6457949	6511886	7455051		27709	36711	56714	122573	231568	296114	390297	405386	222534	264521	353072	334251	403519	415528	339255	237777	227601	
5603	"Nonwovens, whether or not impregnated, coated, covered or laminated, n.e.s."	12725	17360	24125	34489	40365	47864	68750	82326	83372	59752	60142	60532	77729	66598	64283	51172	47593		538315	589430	695390	765588	817873	927994	1073987	1072776	858623	987121	1185612	1064967	1115242	1172938	1075041	1096527	1201281		52322	76887	107263	143133	163282	182622	244004	298339	267582	313933	313550	236415	268295	269992	258721	192737	219157	
9403	"Furniture and parts thereof, n.e.s. (excluding seats and medical, surgical, dental or veterinary ..."	25044	22173	24007	30967	39286	48914	65864	67024	39386	37097	57252	52100	79099	64704	53187	54409	48608		4836065	4999145	5559884	6286949	6310204	7118960	8681005	9315116	6824131	7049262	7739386	7293491	7726333	7918879	7017429	6910139	7223066		62129	54212	57222	100180	139772	211370	285679	305919	208278	242083	348733	289724	374673	352095	305812	212004	207108	
8418	"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat ..."	34506	25518	25796	33940	43234	63298	79305	103659	58437	76800	105891	85499	91625	69209	66497	61166	49300		2383669	2547422	2990683	3404278	3166190	3457840	3865486	3943584	2910356	2981360	3279344	3023043	3185648	3369903	2981681	3017416	3087806		108423	82745	106538	151728	172977	262256	333093	405571	278833	351190	465027	436954	520350	451085	425443	410091	407952	
9032	"Regulating or controlling instruments and apparatus (excluding taps, cocks and valves of heading ..."	7802	11932	20462	28836	36667	41160	41787	38421	45734	77570	97906	69242	72625	67646	58788	53807	49748		401250	419016	570994	723617	763401	849145	943817	931373	653022	669040	839485	681910	710200	646740	564420	566601	598141		58245	88492	111399	154480	209300	236656	239145	279926	267252	454272	600988	518360	558333	586469	563842	639649	721907	
8447	"Knitting machines, stitch-bonding machines and machines for making gimped yarn, tulle, lace, ..."	31998	88771	123868	107956	67506	64368	66707	34104	11083	49082	82730	53016	62816	73217	48387	27221	51012		352996	380706	503479	485431	359761	383832	414670	325507	221401	397106	435603	294946	319609	320223	219743	214835	220582		112720	374628	550265	390945	291149	239108	292295	195177	78368	217927	337297	328118	398128	376496	236377	256621	274093	
3002	"Human blood; animal blood prepared for therapeutic, prophylactic or diagnostic uses; antisera ..."	5468	7666	9166	9869	11652	10559	13337	12306	15653	96463	44469	40797	49967	67630	46479	45309	51371		333638	346224	478937	595875	672736	832967	1000504	1221318	1613213	1500491	1557473	1425976	1698083	2186596	2437014	3640197	6355936		147179	160506	247106	329686	360295	427961	540852	698786	683602	828438	1139242	972409	1052351	1267887	1384170	1320145	1431163	
8537	"Boards, panels, consoles, desks, cabinets and other bases, equipped with two or more apparatus ..."	4682	7590	5096	10337	13790	15328	24019	34686	32673	98147	47024	38423	64688	74196	38025	45086	51553		258159	237013	293448	412841	381357	453830	644412	903274	910701	873625	849476	753238	980601	1071007	947338	967695	1113180		78029	127932	136927	152660	161004	222503	347690	441167	382259	508221	555179	547648	820926	776583	733931	816437	944664	
9004	"Spectacles, goggles and the like, corrective, protective or other (excluding spectacles for ..."	9398	11339	15750	23481	28902	31481	42452	43920	30634	34999	42004	40091	51150	56455	57258	48716	51569		767888	868044	967343	1129263	1368761	1704615	2098752	2096060	1670823	1919865	2283968	2207908	2458693	2686169	2557162	2736929	2820723		15074	16157	22522	32572	45563	53504	79078	91637	65624	85850	123577	128763	140100	155905	153419	146670	140067	
7318	"Screws, bolts, nuts, coach screws, screw hooks, rivets, cotters, cotter pins, washers, incl. ..."	7830	8861	13043	18253	18994	25780	30699	34572	26975	36384	40240	35983	34143	34112	43738	47246	52667		640477	664505	829411	1061565	1164936	1350785	1706101	1803941	1188952	1515768	1907306	1730362	1803045	1918255	1663670	1687070	1900501		61483	82732	130628	207748	250820	317420	389054	457264	335826	478762	595568	526674	617139	626212	663758	703832	753358	
5112	"Woven fabrics of combed wool or of combed fine animal hair (excluding fabrics for technical ..."	22315	26243	29686	51906	48920	48082	60782	57395	38311	51010	71906	65352	65166	68980	64079	52381	54039		1009722	874312	953607	1091271	1076659	1173869	1295599	1268577	821975	894844	1102512	992526	964762	1022541	906465	917665	987070		54777	70557	98813	156134	153560	141294	161460	162995	101617	110891	145120	115705	91730	95518	87496	70048	74985	
