Product code	Product label	Turkey's imports from India-Value in 2001	Turkey's imports from India-Value in 2002	Turkey's imports from India-Value in 2003	Turkey's imports from India-Value in 2004	Turkey's imports from India-Value in 2005	Turkey's imports from India-Value in 2006	Turkey's imports from India-Value in 2007	Turkey's imports from India-Value in 2008	Turkey's imports from India-Value in 2009	Turkey's imports from India-Value in 2010	Turkey's imports from India-Value in 2011	Turkey's imports from India-Value in 2012	Turkey's imports from India-Value in 2013	Turkey's imports from India-Value in 2014	Turkey's imports from India-Value in 2015	Turkey's imports from India-Value in 2016	Turkey's imports from India-Value in 2017	India's exports to world- 	India's exports to world-Value in 2001	India's exports to world-Value in 2002	India's exports to world-Value in 2003	India's exports to world-Value in 2004	India's exports to world-Value in 2005	India's exports to world-Value in 2006	India's exports to world-Value in 2007	India's exports to world-Value in 2008	India's exports to world-Value in 2009	India's exports to world-Value in 2010	India's exports to world-Value in 2011	India's exports to world-Value in 2012	India's exports to world-Value in 2013	India's exports to world-Value in 2014	India's exports to world-Value in 2015	India's exports to world-Value in 2016	India's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
8512	"Electrical lighting or signalling equipment (excluding lamps of heading 8539), windscreen wipers, ..."	38	59	59	109	462	887	994	1379	1181	2074	2786	7971	15609	21458	20773	18265	19019		11395	12064	13569	16514	31775	39950	44132	51097	57634	63406	77322	87603	97894	96013	89445	102189	135260		29240	37836	72834	131815	146792	170429	218337	245539	166427	226327	246025	242141	271964	286299	308701	341561	414214	
4011	"New pneumatic tyres, of rubber"	853	853	765	2147	5966	7503	10491	6703	4089	5436	14099	17199	20821	28510	22633	28068	19185		221169	280590	332167	369925	513618	602913	678264	834973	625177	945435	1471802	1718744	1778577	1647051	1355829	1394793	1650420		93720	146993	233855	323570	328314	436808	532115	601342	444979	611771	833015	940004	1027562	936361	824499	917323	937456	
8511	"Electrical ignition or starting equipment of a kind used for spark-ignition or compression-ignition ..."	158	138	69	376	478	944	1693	2288	1348	1850	1996	4699	8831	3979	2562	12514	20590		26548	46762	60025	52440	103325	99029	98022	113008	94767	123068	156330	208482	238040	230336	220524	247001	294688		50317	73518	98658	142607	155038	158219	172056	197509	157887	201164	247675	229994	229961	222596	221264	231753	260472	
8302	"Base metal mountings, fittings and similar articles suitable for furniture, doors, staircases, ..."	13	15	27	97	155	254	360	1047	910	5543	7399	8427	9057	13572	16985	21749	21072		81410	87070	90438	102959	106313	145175	184344	189154	129426	159094	197912	183755	222782	224367	221562	224077	242487		43794	62779	95105	150241	178210	217879	276466	302822	219382	316019	371464	356694	403659	444765	401401	386091	426597	
5201	"Cotton, neither carded nor combed"	61	25	100	260	2740	14398	118943	40868	32456	89941	31696	8307	17155	101170	13542	24184	22190		10484	6609	36830	180293	326129	968329	1642062	1619161	1007006	2973016	3388971	3647065	4513411	2821651	1860980	1345899	1660391		497301	492620	667313	836428	908201	969759	1277700	1000136	1002940	1720010	1849973	1274929	1681402	1750112	1232451	1238673	1676281	
7318	"Screws, bolts, nuts, coach screws, screw hooks, rivets, cotters, cotter pins, washers, incl. ..."	692	361	609	951	1943	3038	4621	5223	5346	6035	7997	7945	12392	11762	15213	20082	22679		76739	85611	120042	154186	199414	193070	232763	357620	233352	347764	533387	584743	803477	982800	552017	459202	487956		61483	82732	130628	207748	250820	317420	389054	457264	335826	478762	595568	526674	617139	626212	663758	703832	753358	
7225	"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, hot-rolled ..."	0	8	0	0	411	99	0	7	858	175	0	45	382	3193	2617	3358	23059		70017	119894	479845	325263	200413	32453	71139	40831	10249	30797	6490	92059	57066	103947	127050	125626	188758		49639	57640	81557	162365	275628	361340	500094	666097	493581	695383	938527	893051	563205	764481	1317980	1186026	1199770	
8479	"Machines and mechanical appliances having individual functions, not specified or included elsewhere ..."	100	374	809	1890	3328	2211	3278	2184	9028	3564	10381	12046	7668	12131	8036	10225	23578		107310	114083	127458	191235	260543	288217	324940	364794	351531	314216	511555	455835	506007	604981	546607	537685	655268		279835	367671	427793	538739	624654	649777	893082	909142	657392	739214	1077434	1065127	1071952	1151202	1058581	1508990	1089006	
8483	"Transmission shafts, incl. camshafts and crankshafts, and cranks; bearing housings and plain ..."	368	672	909	2259	1694	2527	3969	4661	4291	10629	17549	17854	16013	24061	20360	18760	24279		22580	39623	53380	87362	147224	212278	274368	331120	230013	341420	489319	490301	643318	673072	696085	659271	842581		82932	119100	155709	218750	257265	319619	406417	541093	452766	532454	618560	568285	639074	655650	627152	642063	704213	
8527	"Reception apparatus for radio-broadcasting, whether or not combined, in the same housing, with ..."	0	0	0	0	0	0	0	5	6	9122	10553	13124	17620	36488	30683	31078	24309		3033	2787	3150	3193	5853	7701	5464	6833	5470	2242	3543	4796	7201	11585	10654	17597	25969		50386	61356	99608	156082	178108	191091	187614	179397	135327	175374	185808	166217	148174	166055	157414	156916	115486	
3920	"Plates, sheets, film, foil and strip, of non-cellular plastics, not reinforced, laminated, ..."	1848	3762	4809	5695	13238	11276	10841	10135	6103	9640	13440	15015	18489	27650	21332	13451	24909		136859	170293	161509	222630	294417	338785	379002	439030	411746	560289	753258	785017	885165	846033	756372	701089	822680		101430	141179	193852	263423	342920	409477	499504	562015	454264	627738	789809	835382	936861	1003972	922097	907137	998858	
1806	"Chocolate and other food preparations containing cocoa"	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	449	25697		2667	2206	3615	4021	4323	6309	8487	13141	11150	13772	16791	42418	64680	77419	119146	119033	113660		17230	20274	24060	36137	41544	58484	64349	80343	77269	89227	91693	100653	111379	98108	90108	92729	113354	
8545	"Carbon electrodes, carbon brushes, lamp carbons, battery carbons and other articles of graphite ..."	1499	2255	3316	3597	2453	6774	11833	12385	5463	16803	22762	24819	13618	16293	10844	10343	26674		88963	81449	99474	101195	113248	134335	150101	204044	141620	222411	349681	302775	409791	296889	196542	134011	288490		52844	60841	74674	88296	90526	120591	168113	186209	144342	172443	210324	213786	192405	164538	119137	110576	225002	
3901	"Polymers of ethylene, in primary forms"	691	2267	1421	1256	16227	16079	15917	17461	4243	14106	81487	102596	33851	10668	13015	12222	26839		68568	126140	126643	343471	425166	381459	250594	228643	55508	113835	414363	315034	254669	141585	186499	225118	485509		194430	278232	379081	627233	863275	1028278	1403122	1559184	1157072	1636527	2134382	2304756	2557493	2617950	2406427	2340623	2442075	
2934	"Nucleic acids and their salts, whether or not chemically defined; heterocyclic compounds (excluding ..."	4261	3962	5523	7487	13687	22844	27655	28064	30782	36621	34357	27359	24865	21765	25052	19866	27124		4014	6970	5719	10582	10417	40898	59390	56126	93994	71917	144150	161263	433322	400275	437932	454117	476545		70500	83940	100745	126848	151571	146440	140377	145345	111993	118931	111550	92798	88152	91548	96665	95548	125878	
2939	"Vegetable alkaloids, natural or reproduced by synthesis, and their salts, ethers, esters and ..."	1600	1089	825	1045	752	1939	4671	10258	17283	16514	23674	22377	22251	15939	17948	19763	29107		63074	52809	51431	50830	57245	41433	54024	91598	126525	171220	158662	180926	226449	187808	195981	209279	190940		14616	15910	17239	16902	16254	17997	26260	32018	39686	35552	39119	37538	31887	28612	31881	35106	46859	
8421	"Centrifuges, incl. centrifugal dryers (excluding those for isotope separation); filtering or ..."	102	429	348	246	233	1801	2210	6045	4612	11745	11115	17480	12454	14255	13796	29541	29678		23202	26773	44336	61440	90805	109490	148628	233417	252752	236626	329312	404572	463738	449054	506437	523967	545100		151026	250699	266274	339869	382319	532201	732520	808791	698784	743053	921241	880763	1106874	958780	1012030	1015701	1142297	
8536	"Electrical apparatus for switching or protecting electrical circuits, or for making connections ..."	127	219	939	961	901	2363	5768	5741	4481	10069	12092	14297	18882	25995	35700	27773	30419		58317	62716	76375	102091	169008	219433	288444	322746	298555	414251	496758	482755	594173	612166	597311	570895	625448		177174	235030	335031	445295	487230	622221	907882	889048	672957	857610	1064535	982496	1118676	1093935	1074207	1029851	1176400	
8409	"Parts suitable for use solely or principally with internal combustion piston engine of heading ..."	996	1577	3366	3772	4479	5543	5754	7097	7297	12535	27468	35694	13138	15702	14980	22601	32414		105135	126800	169387	247571	370529	472800	563087	666652	540753	641996	826097	732691	828996	988618	942030	932322	977322		149663	196530	304472	437257	566294	569642	652859	638547	543484	653297	784527	734639	753265	816679	849975	930892	1033513	
2941	"Antibiotics"	18652	31706	40111	49622	62545	47171	49000	63272	76656	76618	90202	77129	74082	61993	65392	56103	34567		169928	246212	296213	244122	291004	321038	513454	598621	637586	690920	882501	887708	973052	858827	851423	810011	833820		191453	201486	190005	219313	227710	197422	186379	197178	181239	196859	222184	199614	196313	178947	188323	170080	149834	
3003	"Medicaments consisting of two or more constituents mixed together for therapeutic or prophylactic ..."	4180	5318	7290	9245	15271	21839	20151	18737	14017	30026	30182	32874	18774	16038	20525	31346	37009		195346	204523	272403	316386	207482	318857	498776	679349	630024	615900	670662	584205	530691	389688	328583	352350	328312		70544	76841	95904	112064	121678	126553	128048	127637	125634	120351	131678	109164	98767	97176	102835	108719	119223	
2401	"Unmanufactured tobacco; tobacco refuse"	2073	4252	3350	3768	2676	6290	5738	9893	19480	11658	18519	25373	32283	40855	51929	52067	39779		124538	155362	161598	196639	230505	276989	328916	539033	739119	713313	570950	699633	842939	688445	638724	671138	612287		243369	162087	176911	165947	182045	172137	219986	287678	289876	275522	297879	359985	378574	411040	391657	428532	392897	
8413	"Pumps for liquids, whether or not fitted with a measuring device (excluding ceramic pumps and ..."	227	433	721	1730	2131	4181	6413	5772	3529	15641	26191	14453	14004	27296	27900	30515	39971		84809	96382	112981	127360	164164	227199	289694	377831	338629	395736	522213	552388	732449	738335	716867	720453	904315		161666	215639	275663	375431	421154	513470	611304	715898	553150	750269	876009	792653	968562	881495	851527	889133	975186	
7102	"Diamonds, whether or not worked, but not mounted or set (excluding unmounted stones for pick-up ..."	270	232	505	1924	7556	2989	2374	4361	2824	8000	12677	11785	6565	20432	23831	40113	41328		5635118	7218301	8645417	8872890	12020909	10425717	13365671	14886787	16689214	22269717	32224735	22353494	28952108	24064489	21873250	24025877	24652612		2262	4374	7711	15684	25412	23424	32991	27540	11076	26828	30583	24645	19599	38082	56125	80749	77404	
7222	"Other bars and rods of stainless steel; angles, shapes and sections of stainless steel, n.e.s."	3699	5591	8417	12624	20044	20433	36402	41811	25366	34711	58458	59643	52121	63018	55806	41710	42800		66352	96498	112355	197462	300169	386613	665263	780858	339252	499207	739889	629443	680040	702212	652684	493118	611714		12438	17125	26948	36839	52372	54266	90170	90497	56401	70403	106926	100748	97566	115389	108049	87295	97222	
7202	"Ferro-alloys"	2541	187	1001	1532	3537	11541	16156	32713	13184	45307	77638	82490	81321	54105	48466	16798	43107		49626	49772	56345	178059	303402	325087	823165	1722798	775529	2099406	1747689	1908147	1969257	1714024	1311208	1143731	2215470		88397	139768	167236	334690	326984	357368	597070	920847	435859	649035	698009	606591	550926	571980	455039	371673	680271	
8703	"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ..."	0	0	45	2094	21986	14462	12889	19175	52820	25105	50223	24628	15465	29743	23533	42607	46811		88676	150986	419310	736341	954334	1048332	1283439	2219825	2940806	4510553	3624900	4238243	5556473	5768978	5392898	6368304	6598256		588036	814397	2220483	4214588	4297925	4270786	4748663	4554346	4266673	6821775	8477252	7251417	9130102	7721017	9227428	9841764	8606797	
2101	"Extracts, essences and concentrates, of coffee, tea or maté and preparations with a basis of ..."	117	135	146	328	315	790	1657	2549	2685	5330	4353	17784	32989	40711	48812	40873	47380		102993	73733	86868	87817	121295	139947	148363	186735	176774	201864	274357	326069	338142	340447	307247	337620	380198		23802	25888	31406	42199	52338	66435	69428	88247	64886	69825	99473	87355	96353	102872	113232	120811	140731	
3907	"Polyacetals, other polyethers and epoxide resins, in primary forms; polycarbonates, alkyd resins, ..."	795	508	4260	27551	32613	2604	2151	11764	9796	24020	22612	11720	20775	28138	21295	25178	53787		59888	47027	95376	250299	394297	420758	415130	509872	350957	557827	780728	516306	863353	686054	735377	909449	1198885		180009	246238	340388	477241	598281	685841	837477	941414	693184	982043	1387072	1279135	1438003	1280189	1173779	1134117	1399822	
2933	"Heterocyclic compounds with nitrogen hetero-atom[s] only"	14275	25335	40747	49173	75148	78952	86969	86836	76524	93214	82033	67452	61963	52529	50700	51271	54693		109655	130556	132079	176677	220668	275176	330524	369839	456286	648662	776435	970671	1575179	1591706	1580901	1788262	2209626		242379	273629	323093	424252	460103	481455	474339	522469	401825	433533	417433	325228	355818	425690	382779	408933	452717	
6802	"Monumental or building stone, natural (excluding slate), worked, and articles; mosaic cubes ..."	685	1658	1882	3428	7547	14630	32663	41042	50417	63545	79181	74127	85729	89108	76091	76508	68735		246525	283633	348139	345425	510536	665523	772091	785256	683018	842233	840278	900988	1121202	1111909	1009206	1005193	977702		14693	14812	18971	28390	63283	115147	127758	144888	139139	168472	209023	187049	235329	230479	200872	197877	172203	
8701	"Tractors (other than tractors of heading 8709)"	0	0	1433	4356	11429	13904	15153	10441	15052	51289	79768	65188	72876	90745	121528	112247	69682		26977	51393	85217	106150	227416	235603	353524	461383	286414	540451	752545	804389	877302	937789	1001842	920737	909121		59233	108660	354649	580361	625391	727492	698971	676357	202700	724838	1223230	757190	646331	874958	1039328	681165	593257	
5504	"Artificial staple fibres, not carded, combed or otherwise processed for spinning"	274	3556	2782	5022	5358	8198	9717	14585	43953	74140	90137	95864	107218	53311	69163	50433	77921		2191	8951	9453	17009	20796	27507	59141	65333	106545	149090	182603	209500	225408	209779	270460	296955	309982		77934	112770	144441	205902	192504	260699	435972	412925	399497	567085	689956	632905	512921	485351	479219	540988	547377	
5205	"Cotton yarn other than sewing thread, containing >= 85% cotton by weight (excluding that put ..."	7374	18247	42692	59958	44839	37407	196963	141005	47679	126456	94454	24402	79356	59390	21007	46240	83387		788292	766219	714530	807747	928739	1234874	1557467	1669260	1230753	2757758	2755779	3155245	4773111	4095365	3736711	3163965	3384041		81461	127453	232316	249014	258543	286348	547003	407478	276276	545001	495057	334389	435078	439525	383812	444396	571180	
3902	"Polymers of propylene or of other olefins, in primary forms"	6920	30917	18193	43382	44700	28293	50758	36379	36898	108243	130968	140376	124317	205366	131259	136468	120633		174337	228689	305645	433708	249855	527209	539940	318134	385568	830847	1213298	989188	1568542	1238771	766255	588156	510736		303080	408913	612578	928860	1202209	1484348	1893219	2025208	1406453	2136786	2719038	2776713	2973585	3314344	2649741	2346213	2722314	
8541	"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, ..."	19	68	235	186	421	1133	537	1012	765	1091	804	426	526	313	304	333	133855		57313	91592	69660	128019	126700	178185	257119	572540	475136	633514	386400	165342	261979	232327	190626	159687	176384		56448	72058	86007	117950	111498	130138	182071	186968	163014	204073	260140	269003	314664	410827	630440	2963839	3789458	
7601	"Unwrought aluminium"	537	347	0	0	442	2466	2405	228	2	0	88757	42363	19109	57882	135173	110514	145689		160986	205693	132350	134339	274525	286321	448152	498649	480653	804956	615501	685664	940450	1339316	1521190	1641996	2499573		212092	291858	433354	599142	785431	1239573	1619895	1715744	1073850	1752178	2353232	2110921	2188966	2490682	2326951	1854285	2272962	
8407	"Spark-ignition reciprocating or rotary internal combustion piston engine"	0	0	6	21	41	1	2	2	7	21918	14	13233	97759	174174	146724	149269	150377		7614	8687	10370	11868	18952	17881	67204	93192	188581	132259	234912	185393	674027	856842	578761	585635	823356		98128	68903	128673	213171	191285	248156	331501	363323	424755	434508	451885	458114	662895	662083	617072	824284	1134781	
3204	"Synthetic organic colouring matter, whether or not chemically defined; preparations based on ..."	17374	27620	31789	35241	42359	51475	71952	82543	72128	91858	94829	105895	145653	212813	167840	151883	171889		418894	471816	523062	527582	638765	759229	929475	1141452	884486	1201190	1360587	1475277	1931021	2217324	1866928	1842217	2074569		209405	284097	323354	349617	352375	390483	452943	446673	367471	427910	442898	478751	550120	656983	548520	499776	544334	
5509	"Yarn of synthetic staple fibres (excluding sewing thread and yarn put up for retail sale)"	40846	73198	99803	113659	92134	110800	165576	162774	113282	119699	145387	113815	117514	161961	143357	152197	173209		157391	176940	234923	257422	247353	283828	369647	383794	308048	447164	695830	522606	573106	584147	501362	507829	562608		115372	172121	231445	250860	218076	253211	357334	325770	281838	373223	487759	450331	453525	448830	390002	400793	461046	
8708	"Parts and accessories for tractors, motor vehicles for the transport of ten or more persons, ..."	987	1380	1163	2573	6145	35799	37595	46276	25325	110077	153287	167115	214512	325476	345958	347888	348462		307022	353109	439798	616010	1022013	1252905	1356829	1591605	1167859	1923628	2756614	3515147	3912789	4001306	3885523	4020796	4442199		808865	1029377	1729618	3109809	3382247	4242321	4868019	5173791	3404848	4433076	5230313	4491022	4894117	4950790	4965958	5185313	6166654	
5402	"Synthetic filament yarn, incl. synthetic monofilaments of < 67 decitex (excluding sewing thread ..."	3743	8043	11065	5516	13196	27606	50714	45725	54854	122709	179906	272109	271390	370619	347443	334474	414594		106921	135292	146616	176021	221114	308475	416337	447597	300900	667866	1035804	1140902	1331769	1200087	1025884	956713	1121815		277827	408095	471813	546500	663487	735153	1014497	975743	772655	1064000	1296297	1485221	1436204	1614849	1481530	1561588	1684357	
