Product code	Product label	Turkey's imports from United Kingdom-Value in 2001	Turkey's imports from United Kingdom-Value in 2002	Turkey's imports from United Kingdom-Value in 2003	Turkey's imports from United Kingdom-Value in 2004	Turkey's imports from United Kingdom-Value in 2005	Turkey's imports from United Kingdom-Value in 2006	Turkey's imports from United Kingdom-Value in 2007	Turkey's imports from United Kingdom-Value in 2008	Turkey's imports from United Kingdom-Value in 2009	Turkey's imports from United Kingdom-Value in 2010	Turkey's imports from United Kingdom-Value in 2011	Turkey's imports from United Kingdom-Value in 2012	Turkey's imports from United Kingdom-Value in 2013	Turkey's imports from United Kingdom-Value in 2014	Turkey's imports from United Kingdom-Value in 2015	Turkey's imports from United Kingdom-Value in 2016	Turkey's imports from United Kingdom-Value in 2017	United Kingdom's exports to world- 	United Kingdom's exports to world-Value in 2001	United Kingdom's exports to world-Value in 2002	United Kingdom's exports to world-Value in 2003	United Kingdom's exports to world-Value in 2004	United Kingdom's exports to world-Value in 2005	United Kingdom's exports to world-Value in 2006	United Kingdom's exports to world-Value in 2007	United Kingdom's exports to world-Value in 2008	United Kingdom's exports to world-Value in 2009	United Kingdom's exports to world-Value in 2010	United Kingdom's exports to world-Value in 2011	United Kingdom's exports to world-Value in 2012	United Kingdom's exports to world-Value in 2013	United Kingdom's exports to world-Value in 2014	United Kingdom's exports to world-Value in 2015	United Kingdom's exports to world-Value in 2016	United Kingdom's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
9006	"Photographic cameras, photographic flashlight apparatus and flashbulbs (excluding discharge ..."	116	60	944	971	570	527	344	70	32	93	84	72	86	281	30	17	221		119774	109212	137527	156384	150945	114467	67629	59175	46051	62904	68605	67503	83655	69940	71530	45052	72516		7020	9956	13069	11908	14103	10961	7978	5121	4407	5737	6950	5284	6507	7859	7636	7127	8531	
0802	"Other nuts, fresh or dried, whether or not shelled or peeled (excluding coconuts, Brazil nuts ..."	113	58	107	34	446	311	117	424	57	79	207	104	23	0	354	310	222		8760	4250	7731	13355	18545	23827	37922	27959	24568	41524	39767	41395	70572	62362	55620	42412	34975		4487	18671	18436	28654	48028	74410	93656	142357	158467	143728	169477	251984	212751	199347	226597	297162	311405	
8521	"Video recording or reproducing apparatus, whether or not incorporating a video tuner (excluding ..."	908	572	509	453	440	951	388	510	1807	1291	696	267	288	162	790	61	222		223007	245909	224884	295890	316619	498025	238994	231844	202696	293365	230138	143863	141144	107424	84287	86009	83926		18029	27723	57323	50370	62043	61333	93003	74678	59495	69525	54755	45434	41357	36054	37583	30679	28312	
8513	"Portable electric lamps designed to function by their own source of energy, e.g. dry batteries, ..."	27	35	60	57	246	67	133	232	85	99	185	255	404	355	101	147	223		20063	17622	24240	27091	26514	28056	41894	38471	38961	52543	47387	39911	42140	50701	43718	37328	37780		3732	2617	5775	6325	6741	9371	13153	12474	6806	12351	14515	16011	16809	15487	13973	10118	11135	
9028	"Gas, liquid or electricity supply or production meters, incl. calibrating meters therefor"	814	5280	35	208	11	21	54	76	218	133	176	176	291	246	494	522	224		84672	104923	117177	120194	123650	135556	152780	153987	130517	138752	198866	199590	216594	280471	223053	168450	160042		11970	31007	37421	43836	52788	47135	41142	52644	55610	46729	47540	47778	56682	63073	50762	41368	35607	
1301	"Lac; natural gums, resins, gum-resins, balsams and other natural oleoresins"	5	2	23	27	23	30	23	50	90	117	38	56	82	142	75	243	224		13173	17922	19542	26635	32590	37898	32328	28021	25014	30304	30678	36744	35862	28294	26441	23653	22533		536	802	1403	2045	2465	2733	2482	2725	2905	2747	3162	3804	5212	6436	5364	7006	6495	
2519	"Natural magnesium carbonate "magnesite"; fused magnesia; dead-burned "sintered" magnesia, whether ..."	1084	1057	1467	2123	2285	2453	2699	2700	1985	3327	3143	3384	2803	2858	1144	335	224		26414	23879	27770	33313	29392	28898	26750	23305	16678	20870	27524	17369	21714	22210	17835	13946	14918		8804	16138	20556	17263	25160	26329	34816	42665	29247	42385	46361	36845	39493	40807	28863	31626	34597	
5907	"Impregnated, coated or covered textile fabrics; painted canvas being theatrical scenery, studio ..."	5	298	112	202	140	229	119	87	187	181	160	41	65	156	119	249	225		18605	16398	17266	19414	21130	32116	25927	27385	18008	21742	24875	23415	32991	38159	37348	37581	43203		4621	4791	4833	4210	5904	5455	6533	11129	10489	18729	18384	16950	20880	19046	15892	16490	15854	
1703	"Molasses resulting from the extraction or refining of sugar"	22	4	6	13	8	26	33	31	55	8	33	191	248	289	167	202	227		9294	7579	8982	11561	16370	14615	12183	16783	11990	11234	12793	15453	19059	17917	15683	15566	16110		620	7895	8753	16664	22720	14826	29251	41017	20314	16996	18815	55866	55198	75411	39310	46240	40545	
2202	"Waters, incl. mineral waters and aerated waters, containing added sugar or other sweetening ..."	27	30	45	161	176	324	400	610	556	617	310	417	279	463	474	142	227		206081	146807	265075	265845	316167	407661	365869	448898	459993	521844	614823	535042	591075	642838	580023	580718	552952		6871	2161	5650	17818	11626	20891	30766	36974	30157	32542	49025	46922	68567	68388	71102	71794	72114	
6111	"Babies' garments and clothing accessories, knitted or crocheted (excluding hats)"	592	800	1010	112	204	450	627	737	221	456	291	319	271	718	356	487	230		42153	52232	77404	89380	92485	80917	116902	88045	85415	87174	108786	95302	114827	137106	137313	110727	93057		1929	1891	2789	5031	4984	8370	16286	22126	19561	26227	33885	32699	43757	48027	47491	41409	32568	
7205	"Granules and powders of pig iron, spiegeleisen, iron or steel (excluding granules and powders ..."	938	1130	1171	1201	259	4	10	166	117	251	180	903	528	628	258	339	231		38672	41133	48925	57226	64243	70075	77945	80637	48412	67299	87534	99377	97890	94388	71662	59658	69796		3513	4559	6596	13087	14569	18696	20794	26384	12538	18237	22881	19247	17162	17897	16420	14886	16345	
6206	"Women's or girls' blouses, shirts and shirt-blouses (excluding knitted or crocheted and vests)"	577	374	906	451	495	614	1153	1160	1224	569	626	793	671	576	350	270	232		149048	172506	184185	216734	199902	223746	291376	268290	263047	260994	289160	275189	339510	414115	389779	339913	352794		6039	7278	10349	13416	25150	41203	64248	94466	88738	105931	126935	99097	119413	130979	128632	112284	113121	
3507	"Enzymes; prepared enzymes, n.e.s."	961	974	1190	2418	1768	1796	1971	2583	2109	1523	1232	1098	1177	707	625	474	234		196192	248028	242943	157039	165035	102411	86953	86661	78406	109774	108842	87674	71173	86074	89711	87542	86102		28209	36872	46046	55910	62373	61852	68415	72759	78534	83857	97136	96772	107594	119647	105297	100937	115304	
7309	"Reservoirs, tanks, vats and similar containers, of iron or steel, for any material "other than ..."	117	53	414	26	734	26	1005	685	36	1267	1091	1114	347	240	59	143	240		57706	57136	94659	109387	106780	93932	130563	151350	91113	88970	123522	125169	139724	150271	126882	98315	100799		7579	12872	19075	11705	9761	15798	19999	25217	13181	25564	45827	29582	30384	30660	28840	115056	45816	
8705	"Special purpose motor vehicles (other than those principally designed for the transport of ..."	383	0	119	447	211	3695	992	892	562	3173	2431	2026	4502	3005	3050	806	241		48033	41045	66543	76274	88146	132702	128622	178623	90311	107017	141484	79253	89882	72902	82036	59055	49063		67096	16804	31515	64448	98796	104970	159104	234511	154745	126184	109908	118512	179098	150020	97951	174666	125834	
8206	"Sets of two or more tools of heading 8202 to 8205, put up in sets for retail sale"	14	228	30	373	87	17	140	113	35	70	13	10	73	40	154	22	246		8533	14544	10779	12552	11615	13332	13428	34818	15027	15599	17097	19208	18273	19606	16212	20440	19901		2386	2216	1715	1821	2058	1570	2451	4263	1525	2951	6063	4949	13506	9189	6527	4974	5958	
2904	"Sulphonated, nitrated or nitrosated derivatives of hydrocarbons, whether or not halogenated"	250	80	235	92	102	66	24	56	43	120	80	297	219	160	278	367	247		69096	26666	39347	43995	48585	69760	75133	75297	68689	89765	86684	89872	95926	96916	75255	65070	46555		2414	3010	3392	3329	5252	6157	7232	6817	6687	8354	8581	7551	7426	7240	7375	7297	8577	
7507	"Tubes, pipes and tube or pipe fittings "e.g., couplings, elbows, sleeves", of nickel"	45	79	51	35	47	64	384	77	102	110	38	109	200	248	274	166	248		32803	38758	34661	47600	48824	65494	111610	143745	93556	107674	116562	121681	145271	133114	119120	102829	100854		875	848	861	1100	891	1113	1666	1651	808	933	1702	786	722	1479	4389	1514	1615	
8547	"Insulating fittings for electrical machines, appliances or equipment, being fittings wholly ..."	295	307	248	256	183	530	512	438	337	478	936	812	793	170	118	158	249		44636	51575	59938	65667	63569	52403	58262	52504	43722	46680	46343	74293	51868	64012	74246	55434	49714		41929	34276	35587	41973	41301	67848	93907	91583	63231	72122	83634	72672	83873	68636	72119	80158	95431	
2941	"Antibiotics"	15727	16150	14267	9843	25143	10600	10451	8384	1790	2273	3003	2665	3611	1651	1095	213	249		338488	335835	418187	257622	266613	363587	298202	317857	232502	211651	247873	202428	157378	150615	153053	117703	106995		191453	201486	190005	219313	227710	197422	186379	197178	181239	196859	222184	199614	196313	178947	188323	170080	149834	
1513	"Coconut "copra", palm kernel or babassu oil and fractions thereof, whether or not refined, ..."	0	0	0	0	0	0	2	1	3	0	0	0	0	2	3	140	252		1733	1803	1806	1306	2735	4465	5590	4827	3382	2740	4130	2321	3516	3320	6657	9120	7890		23424	33473	41766	67206	75412	75156	92471	141968	102130	125685	191343	128825	107383	136816	104347	105375	127559	
2104	"Soups and broths and preparations therefor; food preparations consisting of finely homogenised ..."	0	0	0	168	248	6	29	12	24	45	11	36	24	23	1	0	254		49583	52181	55803	67986	49324	45672	53727	49193	49866	40011	52353	61023	81159	79887	75599	76554	85819		718	235	211	856	1947	2341	2330	4222	2756	2791	5363	5234	6187	4698	4423	3396	3649	
2821	"Iron oxides and hydroxides; earth colours containing >= 70% by weight of combined iron evaluated ..."	62	35	66	87	45	64	205	87	86	48	123	238	317	380	421	238	258		23163	25862	23894	18690	18408	17012	17648	21291	13607	11732	10673	9520	12311	13001	12324	12308	14566		2585	5240	6492	7291	8268	10299	15466	18198	15222	15581	18319	18057	19887	17289	14918	14124	13789	
2818	"Artificial corundum, whether or not chemically defined; aluminium oxide; aluminium hydroxide"	96	134	27	174	77	258	40	370	78	203	221	114	97	37	81	348	260		45972	12541	7585	13917	12920	20528	19502	20099	18916	21379	21730	18154	17614	14994	13878	16127	15319		11666	16696	21253	24703	27676	35326	38818	52265	34678	52287	59159	55491	64746	71272	58525	72087	75862	
2827	"Chlorides, chloride oxides and chloride hydroxides; bromides and bromide oxides; iodides and ..."	347	332	187	40	12	21	40	0	15	68	54	22	30	49	141	222	266		26116	25452	28468	39428	35612	37601	39326	52758	43978	47986	54518	66836	56298	51782	45475	34756	44150		5347	6497	7192	8796	11304	10970	17911	16400	12205	23785	21670	18054	20508	20240	16947	18655	20024	
4410	"Particle board, oriented strand board "OSB" and similar board "e.g. waferboard" of wood or ..."	19	23	0	3	2248	4808	45	5441	5323	0	2846	3872	1471	1581	365	551	266		42110	46047	63722	68072	60051	88581	92064	88838	1186	78020	92691	91799	73962	73855	47869	52651	59918		7591	12180	25381	54061	56004	44828	52779	59570	59272	86776	89715	111756	110405	78541	80177	55759	61430	
3823	"Industrial monocarboxylic fatty acids; acid oils from refining; industrial fatty alcohols"	1704	2245	1715	847	451	527	966	1168	382	142	186	471	165	631	1586	969	266		64691	67577	62294	79249	77761	84616	97532	118675	87853	160465	140446	162804	149112	185694	146905	147991	166043		12384	18702	28989	38249	38361	42419	57586	73162	58599	85787	115136	117302	103988	114712	93477	100429	108255	
5910	"Transmission or conveyor belts or belting, of textile material, whether or not impregnated, ..."	98	380	537	330	345	250	526	267	258	162	154	190	322	552	687	467	270		8700	13579	20412	27315	26636	25149	27156	33758	30505	37345	42395	39034	42516	27249	21419	17423	11746		1165	2265	2612	2372	3214	3364	4683	4762	4844	4906	5512	5694	5950	7948	7857	8432	10540	
2008	"Fruits, nuts and other edible parts of plants, prepared or preserved, whether or not containing ..."	5	625	465	190	497	867	1296	268	306	148	681	275	474	576	422	178	273		36158	43951	43439	54727	57677	65577	81216	77705	60825	62420	78167	78109	86323	92254	95548	99092	106728		2693	4692	4635	7303	20857	22646	26849	25565	20766	18732	36169	27415	32889	42797	51489	33869	30421	
1702	"Other sugars, incl. chemically pure lactose, maltose, glucose and fructose, in solid form; ..."	95	106	152	217	188	99	43	44	73	122	125	116	316	384	318	282	274		54422	58911	56692	76329	69584	64927	83959	67566	47940	46642	51781	53539	67260	74781	64729	51500	55725		5739	8171	21384	15901	14419	14173	15278	24787	15632	20464	26114	24600	28708	30623	33586	42068	29053	
0813	"Dried apricots, prunes, apples, peaches, pears, papaws "papayas", tamarinds and other edible ..."	33	185	171	474	448	361	209	154	88	139	168	423	65	23	744	486	275		7585	7380	7197	8079	8132	12231	17821	18453	15332	17629	16760	18576	19707	26924	28752	27845	25709		1396	1366	2498	3261	3051	2632	3854	3183	2822	4462	11731	6580	6631	7593	10001	10637	7200	
2511	"Natural barium sulphate "barytes"; natural barium carbonate "witherite", whether or not calcined ..."	3	21	11	91	217	116	138	55	17	36	323	308	449	327	332	334	275		1244	1097	2065	1517	1627	2872	1983	1844	2643	3221	2681	3953	2569	2858	2107	1526	2015		101	89	65	151	368	162	262	208	177	169	579	1226	4570	5562	1961	1945	2425	
2835	"Phosphinates "hypophosphites", phosphonates "phosphites" and phosphates; polyphosphates, whether ..."	375	683	927	1226	1245	1499	1380	2518	1552	612	306	1009	1552	427	66	93	276		56619	55029	60977	53094	64569	71519	82130	68914	41953	33920	25944	21827	19941	18528	20556	23783	21330		48513	53941	61985	79016	96830	95661	98843	145571	68532	50314	49024	42945	45210	48818	46976	40211	44437	
8445	"Machines for preparing textile fibres; spinning, doubling or twisting machines and other machinery ..."	142	750	9421	7134	293	390	63	475	25	5	5	84	770	23	21	3	282		21644	34109	47809	24812	18175	16851	13815	13488	5850	8661	4088	3912	4234	6553	4703	6123	4855		195294	413870	555042	484805	389520	230731	675834	211651	74051	220604	534508	378357	565910	654871	290083	276399	333237	
2523	"Cement, incl. cement clinkers, whether or not coloured"	230	260	281	813	1133	1802	1898	569	1346	1291	1394	1995	2732	1747	979	481	283		65210	55696	59704	73850	86237	145629	120121	83097	46673	64116	62635	65133	64186	66174	52756	52909	66306		8857	4053	8194	17087	36323	129502	94145	36658	6041	9629	7848	12502	13334	14358	17076	16526	11259	
2501	"Salts, incl. table salt and denatured salt, and pure sodium chloride, whether or not in aqueous ..."	114	72	75	89	15	2	22	30	41	105	22	105	72	145	157	215	286		25456	29450	40113	49632	51783	50377	59303	64440	50270	55658	66550	58938	65860	67312	59442	52232	62303		2257	2824	6956	9714	9293	10650	9370	16088	4739	5675	9110	8224	3547	2844	2381	2183	2242	
6203	"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches ..."	1346	1028	824	980	792	1219	878	968	389	515	806	835	1237	657	640	423	286		242423	212406	266113	419998	388791	461343	499572	506908	413875	449492	521532	550742	669105	754853	711246	723967	687034		24177	29925	44849	82601	102278	118082	169278	251561	229240	307028	341362	293315	367141	345528	303431	253757	224565	
4818	"Toilet paper and similar paper, cellulose wadding or webs of cellulose fibres, of a kind used ..."	86	61	86	106	107	123	209	163	507	216	142	146	147	207	202	258	290		456909	448686	440565	506671	604688	605897	621646	633488	514548	485908	562162	276010	279374	287544	261699	242764	238880		26394	23589	25639	28307	37131	40216	42664	50614	72790	67500	79322	27999	25787	25698	18533	15973	17186	
9011	"Optical microscopes, incl. those for photomicrography, cinephotomicrography or microprojection ..."	102	81	176	164	172	428	242	387	94	209	311	290	214	674	279	205	291		39120	37598	42727	45278	43901	45387	55970	52020	27626	22627	23060	36491	61298	27842	24499	29101	29411		6628	5188	9175	12426	16869	15666	21751	21492	16813	18238	21248	21739	21858	27858	22108	20620	20763	
5506	"Synthetic staple fibres, carded, combed or otherwise processed for spinning"	568	561	443	416	531	10	0	242	2	0	86	38	102	43	88	313	294		16965	17849	20964	22905	20100	7815	5165	3871	3210	2896	2819	2285	1121	5969	2663	3041	2179		4329	8034	8384	9313	12563	13014	12632	14151	11979	15986	24516	23289	20403	22066	16220	15417	18645	
3207	"Prepared pigments, prepared opacifiers and prepared colours, vitrifiable enamels and glazes, ..."	1303	1607	2214	2754	2084	1904	2100	2278	1561	1754	1180	948	1201	632	222	333	296		133840	122878	150770	194242	177338	237096	305828	303394	209210	257516	224062	180926	147795	127718	92533	98156	98308		31401	38114	49512	59522	71175	82820	99798	105742	79392	104902	136994	136590	125917	110922	94399	90081	100014	
4905	"Maps and hydrographic or similar charts of all kinds, incl. atlases, wall maps, topographical ..."	208	317	487	528	1063	1040	1824	1927	1260	1060	1067	1428	1438	1598	1101	533	296		39761	36775	50260	51894	59979	70555	90620	87047	72768	85438	91683	91505	91840	92953	86610	59781	53656		360	1588	625	621	1172	1066	2105	2312	2042	1449	1272	1451	1541	1783	1222	596	316	
2844	"Radioactive chemical elements and radioactive isotopes, incl. their fissile or fertile chemical ..."	284	251	192	87	49	76	80	69	45	630	75	115	42	25	11	6	298		133482	122187	126447	132485	121474	101043	97551	112068	80701	77642	182437	89549	87164	87791	118872	68161	118999		4476	4347	4628	6380	8016	6792	7275	11397	13170	15483	18940	18624	19920	20122	19063	22543	21194	
3810	"Pickling preparations for metal surfaces; fluxes and other auxiliary preparations for soldering, ..."	512	689	1116	1577	1556	1981	2610	2586	1088	700	732	456	165	288	198	450	298		41043	38440	57544	67430	66009	71560	90866	83508	55889	60454	82087	72001	63770	66065	59277	58518	64642		4598	5957	8452	9087	11383	13270	17481	17330	16073	17914	17654	16412	19111	16622	17621	16426	16621	
2929	"Compounds with other nitrogen function (excluding amine-function compounds; oxygen-function ..."	60	28	22	71	11	79	69	39	74	38	83	44	57	103	177	190	300		20083	16615	11120	22534	28665	35855	35787	41663	32194	34286	32784	33354	44306	38484	39595	37662	37343		65508	84075	108338	128028	126732	136771	138887	158352	113983	125408	148542	165832	192932	186357	157124	167801	288498	
6506	"Headgear, whether or not lined or trimmed, n.e.s."	45	73	105	131	216	157	155	116	108	308	471	514	2955	8089	5493	4788	303		24185	35061	47176	58585	60743	95166	71186	69670	53709	58526	69858	75021	104399	133638	116230	92982	95179		1172	1414	2424	3512	5948	10388	9170	9370	7384	9198	11722	15180	17827	29961	25744	26309	24353	
8533	"Electrical resistors, incl. rheostats and potentiometers (excluding heating resistors); parts ..."	815	3546	3845	3418	2233	1193	253	435	517	633	905	891	579	594	487	367	306		245081	192186	196894	212281	215106	248078	263902	240182	172319	210083	217883	204667	195803	203008	178574	178309	198626		15728	21985	27502	35813	29836	28122	29891	28853	22273	27048	33156	34599	37403	41190	39630	39572	47381	
8464	"Machine tools for working stone, ceramics, concrete, asbestos-cement or like mineral materials ..."	320	1788	632	228	105	149	190	265	248	1444	295	138	72	128	14	6	311		17951	14876	18497	38089	28859	36232	46679	32837	17766	15495	19453	17376	17235	17329	10910	12605	11071		33876	19132	26953	51101	49467	65819	87305	72895	33531	39135	104178	68208	105411	89469	61618	67007	58359	
6115	"Pantyhose, tights, stockings, socks and other hosiery, incl. graduated compression hosiery ..."	1001	1014	1030	2317	1840	2206	3206	3599	1636	1572	1510	1657	1401	1014	1242	717	312		77501	74262	79176	104949	91914	96287	125612	127389	5038	115667	128090	121577	144233	156953	152156	147739	160336		4550	4748	6618	10640	12074	20330	28414	33700	28315	46017	61128	56091	48534	41742	35755	38026	33357	
8478	"Machinery for preparing or making up tobacco, not specified or included elsewhere in this chapter; ..."	1189	3460	784	1157	728	1373	3250	232	475	1156	389	151	249	1011	673	322	313		158145	143859	147506	149942	118882	147157	141839	125887	106846	94451	125007	106731	108255	102219	92466	100711	85554		16706	15484	23586	36801	44975	35529	40887	16647	23862	36384	34845	22162	32086	36784	66476	25834	20539	
5601	"Wadding of textile materials and articles thereof; textile fibres with a length of <= 5 mm ..."	324	247	327	1323	4527	22205	14913	7707	18472	9407	1981	2261	2265	4421	2655	280	314		88902	105579	133268	119884	105665	140406	110175	114991	100783	86438	91688	75994	81523	100189	66107	47706	51370		17157	15620	23655	31499	54934	59003	63297	43236	57928	39695	25920	25091	30239	56824	50331	54526	56093	
